,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
27,-0.000000,N,-2147483648,2007-07-02,J.P. Morgan,Not Provided,3,neutral,-0.000000
28,-0.000000,M,-2147483648,2007-12-18,Independent II Research plc,12 month,3,hold,41.260000
29,-0.000000,M,-2147483648,2007-12-17,BMO Capital Markets,Not Provided,3,market perform,41.840000
30,-0.000000,M,-2147483648,2007-12-17,Morgan Stanley,12 month,5,Overwt/Attractive,43.660000
31,-0.000000,M,-2147483648,2007-12-17,Credit Suisse,12 month,5,outperform,43.660000
32,-0.000000,N,-2147483648,2007-08-16,Bear Stearns & Co,Not Provided,5,outperform,46.390000
33,-0.000000,N,-2147483648,2007-07-10,Lehman Brothers,Not Provided,5,overwt/positive,43.660000
34,-0.000000,N,-2147483648,2007-07-02,J.P. Morgan,Not Provided,3,neutral,-0.000000
35,-0.000000,M,-2147483648,2008-01-30,BMO Capital Markets,Not Provided,3,market perform,41.840000
36,-0.000000,M,-2147483648,2008-01-28,Morgan Stanley,12 month,5,Overwt/Attractive,47.300000
37,-0.000000,M,-2147483648,2008-01-17,Credit Suisse,12 month,5,outperform,45.480000
38,-0.000000,M,-2147483648,2008-01-16,Lehman Brothers,Not Provided,5,overwt/positive,45.480000
39,-0.000000,M,-2147483648,2007-12-18,Independent II Research plc,12 month,3,hold,41.260000
40,-0.000000,N,-2147483648,2007-08-16,Bear Stearns & Co,Not Provided,5,outperform,46.390000
41,-0.000000,N,-2147483648,2007-07-02,J.P. Morgan,Not Provided,3,neutral,-0.000000
42,-0.000000,M,-2147483648,2008-02-22,BMO Capital Markets,Not Provided,3,market perform,41.840000
43,-0.000000,M,-2147483648,2008-02-21,Morgan Stanley,12 month,5,Overwt/Attractive,47.300000
44,-0.000000,M,-2147483648,2008-02-08,Credit Suisse,12 month,5,outperform,46.390000
45,-0.000000,M,-2147483648,2008-02-07,Independent II Research plc,12 month,3,hold,41.260000
46,-0.000000,M,-2147483648,2008-01-16,Lehman Brothers,Not Provided,5,overwt/positive,45.480000
47,-0.000000,N,-2147483648,2007-08-16,Bear Stearns & Co,Not Provided,5,outperform,46.390000
48,-0.000000,N,-2147483648,2007-07-02,J.P. Morgan,Not Provided,3,neutral,-0.000000
49,-0.000000,M,-2147483648,2008-03-27,Independent II Research plc,12 month,3,hold,41.710000
50,-0.000000,M,-2147483648,2008-03-25,Bear Stearns & Co,Not Provided,5,outperform,46.390000
51,-0.000000,M,-2147483648,2008-03-20,BMO Capital Markets,Not Provided,3,market perform,41.840000
52,-0.000000,M,-2147483648,2008-03-13,J.P. Morgan,Not Provided,3,neutral,-0.000000
53,-0.000000,M,-2147483648,2008-03-12,Morgan Stanley,12 month,5,Overwt/Attractive,47.300000
54,-0.000000,M,-2147483648,2008-03-12,Credit Suisse,12 month,5,outperform,46.390000
55,-0.000000,M,-2147483648,2008-01-16,Lehman Brothers,Not Provided,5,overwt/positive,45.480000
56,-0.000000,M,-2147483648,2008-05-01,Credit Suisse,12 month,5,outperform,46.390000
57,-0.000000,M,-2147483648,2008-04-28,BMO Capital Markets,Not Provided,3,market perform,41.840000
58,-0.000000,M,-2147483648,2008-04-07,Independent II Research plc,12 month,3,hold,39.780000
59,-0.000000,M,-2147483648,2008-03-25,Bear Stearns & Co,Not Provided,5,outperform,46.390000
60,-0.000000,M,-2147483648,2008-03-13,J.P. Morgan,Not Provided,3,neutral,-0.000000
61,-0.000000,M,-2147483648,2008-03-12,Morgan Stanley,12 month,5,Overwt/Attractive,47.300000
62,-0.000000,M,-2147483648,2008-01-16,Lehman Brothers,Not Provided,5,overwt/positive,45.480000
63,-0.000000,M,-2147483648,2008-05-23,BMO Capital Markets,Not Provided,3,market perform,45.480000
64,-0.000000,M,-2147483648,2008-05-07,Lehman Brothers,Not Provided,5,overwt/positive,50.030000
65,-0.000000,M,-2147483648,2008-05-06,Credit Suisse,12 month,5,outperform,49.120000
66,-0.000000,M,-2147483648,2008-04-07,Independent II Research plc,12 month,3,hold,39.780000
67,-0.000000,M,-2147483648,2008-03-13,J.P. Morgan,Not Provided,3,neutral,-0.000000
68,-0.000000,M,-2147483648,2008-06-27,BMO Capital Markets,Not Provided,3,market perform,45.480000
69,-0.000000,N,-2147483648,2008-06-27,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
70,-0.000000,M,-2147483648,2008-06-02,Credit Suisse,12 month,5,outperform,49.120000
71,-0.000000,M,-2147483648,2008-04-07,Independent II Research plc,12 month,3,hold,39.780000
72,-0.000000,M,-2147483648,2008-03-13,J.P. Morgan,Not Provided,3,neutral,-0.000000
73,-0.000000,M,-2147483648,2008-07-30,BMO Capital Markets,Not Provided,3,market perform,45.480000
74,-0.000000,M,-2147483648,2008-07-28,J.P. Morgan,Not Provided,3,neutral,-0.000000
75,-0.000000,M,-2147483648,2008-07-28,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
76,-0.000000,N,-2147483648,2008-07-09,Raymond James,Not Provided,5,outperform,48.210000
77,-0.000000,M,-2147483648,2008-07-08,Credit Suisse,12 month,5,outperform,49.120000
78,-0.000000,M,-2147483648,2008-08-27,Independent II Research plc,24 month,3,hold,50.570000
79,-0.000000,M,-2147483648,2008-08-26,Raymond James,Not Provided,5,outperform,51.850000
80,-0.000000,M,-2147483648,2008-08-25,BMO Capital Markets,Not Provided,3,market perform,51.850000
81,-0.000000,M,-2147483648,2008-08-07,Credit Suisse,12 month,5,outperform,50.030000
82,-0.000000,M,-2147483648,2008-08-06,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
83,-0.000000,M,-2147483648,2008-07-28,J.P. Morgan,Not Provided,3,neutral,-0.000000
84,-0.000000,M,-2147483648,2008-09-29,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
85,-0.000000,M,-2147483648,2008-09-24,Gabelli & Co,Not Provided,5,buy,-0.000000
86,-0.000000,M,-2147483648,2008-09-23,Raymond James,Not Provided,5,outperform,-0.000000
87,-0.000000,M,-2147483648,2008-09-22,BMO Capital Markets,Not Provided,5,outperform,56.400000
88,-0.000000,M,-2147483648,2008-09-11,Morgan Stanley,12 month,5,Overwt/Attractive,58.220000
89,-0.000000,M,-2147483648,2008-09-11,Credit Suisse,12 month,5,outperform,53.670000
90,-0.000000,M,-2147483648,2008-09-11,J.P. Morgan,Not Provided,3,neutral,-0.000000
91,-0.000000,M,-2147483648,2008-08-27,Independent II Research plc,24 month,3,hold,50.570000
92,-0.000000,M,-2147483648,2008-10-27,BMO Capital Markets,Not Provided,5,outperform,56.400000
93,-0.000000,M,-2147483648,2008-10-24,Independent II Research plc,Not Provided,3,hold,50.570000
94,-0.000000,U,-2147483648,2008-10-13,J.P. Morgan,Not Provided,5,overweight,-0.000000
95,-0.000000,M,-2147483648,2008-10-09,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
96,-0.000000,M,-2147483648,2008-10-06,Credit Suisse,12 month,5,outperform,53.670000
97,-0.000000,M,-2147483648,2008-10-06,Raymond James,Not Provided,5,outperform,-0.000000
98,-0.000000,M,-2147483648,2008-09-24,Gabelli & Co,Not Provided,5,buy,-0.000000
99,-0.000000,M,-2147483648,2008-09-11,Morgan Stanley,12 month,5,Overwt/Attractive,58.220000
100,-0.000000,M,-2147483648,2008-12-01,BMO Capital Markets,Not Provided,5,outperform,43.660000
101,-0.000000,M,-2147483648,2008-11-18,Morgan Stanley,Not Provided,5,Overwt/Attractive,46.390000
102,-0.000000,M,-2147483648,2008-11-18,Credit Suisse,Not Provided,5,outperform,42.750000
103,-0.000000,M,-2147483648,2008-11-18,Raymond James,12 month,5,outperform,40.020000
104,-0.000000,M,-2147483648,2008-11-18,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
105,-0.000000,M,-2147483648,2008-11-03,J.P. Morgan,Not Provided,5,overweight,-0.000000
106,-0.000000,M,-2147483648,2008-10-24,Independent II Research plc,Not Provided,3,hold,50.570000
107,-0.000000,M,-2147483648,2008-09-24,Gabelli & Co,Not Provided,5,buy,-0.000000
108,-0.000000,M,-2147483648,2008-12-23,Credit Suisse,Not Provided,5,outperform,42.750000
109,-0.000000,M,-2147483648,2008-12-15,Independent II Research plc,12 month,5,buy,41.350000
110,-0.000000,M,-2147483648,2008-12-01,BMO Capital Markets,Not Provided,5,outperform,43.660000
111,-0.000000,M,-2147483648,2008-11-18,Morgan Stanley,Not Provided,5,Overwt/Attractive,46.390000
112,-0.000000,M,-2147483648,2008-11-18,Raymond James,12 month,5,outperform,40.020000
113,-0.000000,M,-2147483648,2008-11-18,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
114,-0.000000,M,-2147483648,2008-11-03,J.P. Morgan,Not Provided,5,overweight,-0.000000
115,-0.000000,M,-2147483648,2008-09-24,Gabelli & Co,Not Provided,5,buy,-0.000000
116,-0.000000,M,-2147483648,2009-01-27,Raymond James,Not Provided,5,outperform,40.020000
117,-0.000000,M,-2147483648,2009-01-27,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
118,-0.000000,M,-2147483648,2009-01-27,Gabelli & Co,Not Provided,5,buy,-0.000000
119,-0.000000,M,-2147483648,2009-01-26,BMO Capital Markets,Not Provided,5,outperform,43.660000
120,-0.000000,M,-2147483648,2009-01-26,Morgan Stanley,Not Provided,5,Overwt/Attractive,41.840000
121,-0.000000,M,-2147483648,2009-01-08,Credit Suisse,Not Provided,5,outperform,42.750000
122,-0.000000,M,-2147483648,2009-01-07,J.P. Morgan,9 month,5,overweight,40.020000
123,-0.000000,M,-2147483648,2008-12-15,Independent II Research plc,12 month,5,buy,41.350000
124,-0.000000,N,-2147483648,2009-02-26,RBC Capital Markets,Not Provided,3,sector perform,33.660000
125,-0.000000,M,-2147483648,2009-02-12,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
126,-0.000000,M,-2147483648,2009-02-05,Morgan Stanley,Not Provided,5,Overwt/Attractive,42.750000
127,-0.000000,M,-2147483648,2009-01-27,Raymond James,Not Provided,5,outperform,40.020000
128,-0.000000,M,-2147483648,2009-01-27,Gabelli & Co,Not Provided,5,buy,-0.000000
129,-0.000000,M,-2147483648,2009-01-26,BMO Capital Markets,Not Provided,5,outperform,43.660000
130,-0.000000,M,-2147483648,2009-01-08,Credit Suisse,Not Provided,5,outperform,42.750000
131,-0.000000,M,-2147483648,2009-01-07,J.P. Morgan,9 month,5,overweight,40.020000
132,-0.000000,M,-2147483648,2008-12-15,Independent II Research plc,12 month,5,buy,41.350000
133,-0.000000,M,-2147483648,2009-03-05,Credit Suisse,Not Provided,5,outperform,38.200000
134,-0.000000,N,-2147483648,2009-02-26,RBC Capital Markets,Not Provided,3,sector perform,33.660000
135,-0.000000,M,-2147483648,2009-02-12,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
136,-0.000000,M,-2147483648,2009-02-05,Morgan Stanley,Not Provided,5,Overwt/Attractive,42.750000
137,-0.000000,M,-2147483648,2009-01-27,Raymond James,Not Provided,5,outperform,40.020000
138,-0.000000,M,-2147483648,2009-01-27,Gabelli & Co,Not Provided,5,buy,-0.000000
139,-0.000000,M,-2147483648,2009-01-26,BMO Capital Markets,Not Provided,5,outperform,43.660000
140,-0.000000,M,-2147483648,2009-01-07,J.P. Morgan,9 month,5,overweight,40.020000
141,-0.000000,M,-2147483648,2009-05-01,BMO Capital Markets,Not Provided,5,outperform,40.020000
142,-0.000000,M,-2147483648,2009-05-01,Morgan Stanley,Not Provided,5,Overwt/Attractive,39.110000
143,-0.000000,M,-2147483648,2009-05-01,RBC Capital Markets,Not Provided,3,sector perform,33.660000
144,-0.000000,M,-2147483648,2009-05-01,Credit Suisse,Not Provided,5,outperform,38.200000
145,-0.000000,M,-2147483648,2009-05-01,Jefferies,12 month,5,buy,36.390000
146,-0.000000,M,-2147483648,2009-05-01,Raymond James,12 month,5,outperform,36.390000
147,-0.000000,M,-2147483648,2009-05-01,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
148,-0.000000,M,-2147483648,2009-05-01,Stifel,Not Provided,3,hold,-0.000000
149,-0.000000,M,-2147483648,2009-05-01,Caris & Company,Not Provided,4,above average,36.390000
150,-0.000000,M,-2147483648,2009-01-27,Gabelli & Co,Not Provided,5,buy,-0.000000
151,-0.000000,M,-2147483648,2009-01-07,J.P. Morgan,9 month,5,overweight,40.020000
152,-0.000000,M,-2147483648,2009-06-01,BMO Capital Markets,Not Provided,5,outperform,40.020000
153,-0.000000,M,-2147483648,2009-05-29,Jefferies,12 month,5,buy,36.390000
154,-0.000000,M,-2147483648,2009-05-28,RBC Capital Markets,Not Provided,3,sector perform,33.660000
155,-0.000000,M,-2147483648,2009-05-27,Stifel,Not Provided,3,hold,-0.000000
156,-0.000000,M,-2147483648,2009-05-24,J.P. Morgan,9 month,5,overweight,36.390000
157,-0.000000,M,-2147483648,2009-05-22,Raymond James,Not Provided,5,outperform,-0.000000
158,-0.000000,M,-2147483648,2009-05-08,Credit Suisse,Not Provided,5,outperform,38.200000
159,-0.000000,M,-2147483648,2009-05-08,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
160,-0.000000,M,-2147483648,2009-05-01,Morgan Stanley,Not Provided,5,Overwt/Attractive,39.110000
161,-0.000000,M,-2147483648,2009-05-01,Caris & Company,Not Provided,4,above average,36.390000
162,-0.000000,M,-2147483648,2009-01-27,Gabelli & Co,Not Provided,5,buy,-0.000000
163,-0.000000,M,-2147483648,2009-07-01,J.P. Morgan,6 month,5,overweight,36.390000
164,-0.000000,M,-2147483648,2009-07-01,Raymond James,Not Provided,5,outperform,-0.000000
165,-0.000000,M,-2147483648,2009-07-01,Piper Jaffray,12 month,3,neutral,37.290000
166,-0.000000,M,-2147483648,2009-06-29,BMO Capital Markets,Not Provided,5,outperform,40.020000
167,-0.000000,M,-2147483648,2009-06-17,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
168,-0.000000,M,-2147483648,2009-06-12,RBC Capital Markets,Not Provided,3,sector perform,33.660000
169,-0.000000,U,-2147483648,2009-06-04,Stifel,Not Provided,5,buy,40.020000
170,-0.000000,M,-2147483648,2009-05-29,Jefferies,12 month,5,buy,36.390000
171,-0.000000,M,-2147483648,2009-05-08,Credit Suisse,Not Provided,5,outperform,38.200000
172,-0.000000,M,-2147483648,2009-05-01,Morgan Stanley,Not Provided,5,Overwt/Attractive,39.110000
173,-0.000000,M,-2147483648,2009-05-01,Caris & Company,Not Provided,4,above average,36.390000
174,-0.000000,M,-2147483648,2009-01-27,Gabelli & Co,Not Provided,5,buy,-0.000000
175,-0.000000,M,-2147483648,2009-07-31,RBC Capital Markets,12 month,3,sector perform,36.390000
176,-0.000000,M,-2147483648,2009-07-31,Credit Suisse,Not Provided,5,outperform,40.020000
177,-0.000000,M,-2147483648,2009-07-31,J.P. Morgan,6 month,5,overweight,36.390000
178,-0.000000,M,-2147483648,2009-07-31,Jefferies,12 month,5,buy,40.020000
179,-0.000000,U,-2147483648,2009-07-31,Raymond James,12 month,5,strong buy,40.020000
180,-0.000000,M,-2147483648,2009-07-31,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
181,-0.000000,M,-2147483648,2009-07-31,Stifel,12 month,5,buy,40.020000
182,-0.000000,M,-2147483648,2009-07-31,Caris & Company,Not Provided,4,above average,40.020000
183,-0.000000,M,-2147483648,2009-07-30,BMO Capital Markets,Not Provided,5,outperform,40.020000
184,-0.000000,M,-2147483648,2009-07-30,Lazard Capital Markets,12 month,5,buy,41.840000
185,-0.000000,M,-2147483648,2009-07-30,Piper Jaffray,12 month,3,neutral,39.110000
186,-0.000000,M,-2147483648,2009-05-01,Morgan Stanley,Not Provided,5,Overwt/Attractive,39.110000
187,-0.000000,M,-2147483648,2009-01-27,Gabelli & Co,Not Provided,5,buy,-0.000000
188,-0.000000,M,-2147483648,2009-08-31,BMO Capital Markets,Not Provided,5,outperform,40.020000
189,-0.000000,M,-2147483648,2009-08-14,Caris & Company,Not Provided,4,above average,40.020000
190,-0.000000,M,-2147483648,2009-08-05,Credit Suisse,Not Provided,5,outperform,40.020000
191,-0.000000,M,-2147483648,2009-08-03,Stifel,12 month,5,buy,40.020000
192,-0.000000,M,-2147483648,2009-07-31,RBC Capital Markets,12 month,3,sector perform,36.390000
193,-0.000000,M,-2147483648,2009-07-31,J.P. Morgan,6 month,5,overweight,36.390000
194,-0.000000,M,-2147483648,2009-07-31,Jefferies,12 month,5,buy,40.020000
195,-0.000000,U,-2147483648,2009-07-31,Raymond James,12 month,5,strong buy,40.020000
196,-0.000000,M,-2147483648,2009-07-31,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
197,-0.000000,M,-2147483648,2009-07-30,Lazard Capital Markets,12 month,5,buy,41.840000
198,-0.000000,M,-2147483648,2009-07-30,Piper Jaffray,12 month,3,neutral,39.110000
199,-0.000000,M,-2147483648,2009-05-01,Morgan Stanley,Not Provided,5,Overwt/Attractive,39.110000
200,-0.000000,M,-2147483648,2009-01-27,Gabelli & Co,Not Provided,5,buy,-0.000000
201,-0.000000,N,-2147483648,2009-09-30,Morgan Stanley,Not Provided,5,Overwt/Attractive,41.840000
202,-0.000000,N,-2147483648,2009-09-30,Goldman Sachs,12 month,5,Buy/Neutral,47.300000
203,-0.000000,M,-2147483648,2009-09-29,Raymond James,12 month,5,strong buy,43.660000
204,-0.000000,M,-2147483648,2009-09-28,BMO Capital Markets,Not Provided,5,outperform,41.840000
205,-0.000000,M,-2147483648,2009-09-28,RBC Capital Markets,12 month,3,sector perform,40.930000
206,-0.000000,M,-2147483648,2009-09-28,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
207,-0.000000,M,-2147483648,2009-09-23,J.P. Morgan,3 month,5,overweight,38.200000
208,-0.000000,M,-2147483648,2009-09-14,Stifel,Not Provided,5,buy,42.750000
209,-0.000000,M,-2147483648,2009-09-14,Gabelli & Co,Not Provided,5,buy,-0.000000
210,-0.000000,M,-2147483648,2009-09-11,Credit Suisse,Not Provided,5,outperform,41.840000
211,-0.000000,M,-2147483648,2009-09-11,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
212,-0.000000,M,-2147483648,2009-09-11,Lazard Capital Markets,12 month,5,buy,44.570000
213,-0.000000,M,-2147483648,2009-09-11,Caris & Company,Not Provided,4,above average,43.660000
214,-0.000000,M,-2147483648,2009-09-11,Piper Jaffray,12 month,3,neutral,40.020000
215,-0.000000,M,-2147483648,2009-07-31,Jefferies,12 month,5,buy,40.020000
216,-0.000000,M,-2147483648,2009-10-26,BMO Capital Markets,Not Provided,5,outperform,41.840000
217,-0.000000,M,-2147483648,2009-10-22,Barclays,Not Provided,5,overwt/neutral,51.850000
218,-0.000000,M,-2147483648,2009-10-16,Raymond James,12 month,5,strong buy,43.660000
219,-0.000000,M,-2147483648,2009-10-08,Credit Suisse,Not Provided,5,outperform,41.840000
220,-0.000000,N,-2147483648,2009-09-30,Morgan Stanley,Not Provided,5,Overwt/Attractive,41.840000
221,-0.000000,N,-2147483648,2009-09-30,Goldman Sachs,12 month,5,Buy/Neutral,47.300000
222,-0.000000,M,-2147483648,2009-09-28,RBC Capital Markets,12 month,3,sector perform,40.930000
223,-0.000000,M,-2147483648,2009-09-28,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
224,-0.000000,M,-2147483648,2009-09-23,J.P. Morgan,3 month,5,overweight,38.200000
225,-0.000000,M,-2147483648,2009-09-14,Stifel,Not Provided,5,buy,42.750000
226,-0.000000,M,-2147483648,2009-09-14,Gabelli & Co,Not Provided,5,buy,-0.000000
227,-0.000000,M,-2147483648,2009-09-11,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
228,-0.000000,M,-2147483648,2009-09-11,Lazard Capital Markets,12 month,5,buy,44.570000
229,-0.000000,M,-2147483648,2009-09-11,Caris & Company,Not Provided,4,above average,43.660000
230,-0.000000,M,-2147483648,2009-09-11,Piper Jaffray,12 month,3,neutral,40.020000
231,-0.000000,M,-2147483648,2009-07-31,Jefferies,12 month,5,buy,40.020000
232,-0.000000,M,-2147483648,2009-11-30,BMO Capital Markets,Not Provided,5,outperform,45.480000
233,-0.000000,M,-2147483648,2009-11-24,Barclays,Not Provided,5,overwt/neutral,51.850000
234,-0.000000,M,-2147483648,2009-11-23,Raymond James,12 month,5,strong buy,48.210000
235,-0.000000,M,-2147483648,2009-11-23,Stifel,12 month,5,buy,46.390000
236,-0.000000,M,-2147483648,2009-11-20,Morgan Keegan,Not Provided,3,market perform,-0.000000
237,-0.000000,M,-2147483648,2009-11-20,Gabelli & Co,Not Provided,5,buy,-0.000000
238,-0.000000,M,-2147483648,2009-11-20,Lazard Capital Markets,Not Provided,5,buy,50.030000
239,-0.000000,M,-2147483648,2009-11-18,RBC Capital Markets,Not Provided,3,sector perform,42.750000
240,-0.000000,M,-2147483648,2009-11-18,Credit Suisse,Not Provided,5,outperform,47.300000
241,-0.000000,M,-2147483648,2009-11-18,J.P. Morgan,12 month,5,overweight,47.300000
242,-0.000000,M,-2147483648,2009-11-18,Jefferies,12 month,5,buy,49.120000
243,-0.000000,M,-2147483648,2009-11-18,Piper Jaffray,12 month,3,neutral,41.840000
244,-0.000000,M,-2147483648,2009-11-17,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
245,-0.000000,M,-2147483648,2009-11-17,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
246,-0.000000,M,-2147483648,2009-11-02,Morgan Stanley,Not Provided,5,Overwt/Attractive,43.660000
247,-0.000000,N,-2147483648,2009-09-30,Goldman Sachs,12 month,5,Buy/Neutral,47.300000
248,-0.000000,M,-2147483648,2009-12-21,BMO Capital Markets,Not Provided,5,outperform,45.480000
249,-0.000000,M,-2147483648,2009-12-18,Morgan Keegan,Not Provided,3,market perform,-0.000000
250,-0.000000,M,-2147483648,2009-12-17,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
251,-0.000000,M,-2147483648,2009-12-17,Barclays,Not Provided,5,overwt/neutral,51.850000
252,-0.000000,M,-2147483648,2009-12-08,Credit Suisse,Not Provided,5,outperform,47.300000
253,-0.000000,M,-2147483648,2009-12-08,Lazard Capital Markets,12 month,5,buy,50.030000
254,-0.000000,M,-2147483648,2009-11-23,Raymond James,12 month,5,strong buy,48.210000
255,-0.000000,M,-2147483648,2009-11-23,Stifel,12 month,5,buy,46.390000
256,-0.000000,M,-2147483648,2009-11-20,Gabelli & Co,Not Provided,5,buy,-0.000000
257,-0.000000,M,-2147483648,2009-11-18,RBC Capital Markets,Not Provided,3,sector perform,42.750000
258,-0.000000,M,-2147483648,2009-11-18,J.P. Morgan,12 month,5,overweight,47.300000
259,-0.000000,M,-2147483648,2009-11-18,Jefferies,12 month,5,buy,49.120000
260,-0.000000,M,-2147483648,2009-11-18,Piper Jaffray,12 month,3,neutral,41.840000
261,-0.000000,M,-2147483648,2009-11-17,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
262,-0.000000,M,-2147483648,2009-11-02,Morgan Stanley,Not Provided,5,Overwt/Attractive,43.660000
263,-0.000000,N,-2147483648,2009-09-30,Goldman Sachs,12 month,5,Buy/Neutral,47.300000
264,-0.000000,M,-2147483648,2010-02-01,BMO Capital Markets,Not Provided,5,outperform,56.400000
265,-0.000000,M,-2147483648,2010-01-26,Raymond James,12 month,5,strong buy,53.670000
266,-0.000000,M,-2147483648,2010-01-25,Stifel,12 month,5,buy,53.670000
267,-0.000000,M,-2147483648,2010-01-21,Morgan Keegan,Not Provided,3,market perform,-0.000000
268,-0.000000,M,-2147483648,2010-01-21,Morgan Stanley,Not Provided,5,Overwt/Attractive,54.580000
269,-0.000000,M,-2147483648,2010-01-21,RBC Capital Markets,12 month,3,sector perform,52.760000
270,-0.000000,M,-2147483648,2010-01-21,Credit Suisse,Not Provided,5,outperform,50.940000
271,-0.000000,M,-2147483648,2010-01-21,J.P. Morgan,12 month,5,overweight,50.940000
272,-0.000000,M,-2147483648,2010-01-21,Jefferies,12 month,5,buy,55.490000
273,-0.000000,M,-2147483648,2010-01-21,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
274,-0.000000,M,-2147483648,2010-01-21,Gabelli & Co,Not Provided,5,buy,-0.000000
275,-0.000000,U,-2147483648,2010-01-21,Piper Jaffray,Not Provided,5,overweight,54.580000
276,-0.000000,M,-2147483648,2010-01-21,Barclays,Not Provided,5,overwt/neutral,54.580000
277,-0.000000,M,-2147483648,2010-01-20,Goldman Sachs,12 month,5,Buy/Neutral,56.400000
278,-0.000000,M,-2147483648,2010-01-20,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
279,-0.000000,M,-2147483648,2010-01-20,Lazard Capital Markets,12 month,5,buy,56.400000
280,-0.000000,M,-2147483648,2010-02-22,BMO Capital Markets,Not Provided,5,outperform,56.400000
281,-0.000000,M,-2147483648,2010-02-17,Leerink Partners LLC,Not Provided,5,outperform,-0.000000
282,-0.000000,M,-2147483648,2010-02-17,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
