,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
91,91,-0.0,M,-2147483648,2006-02-01,Guzman & Company,Not Provided,1,underperform,155.15,91.0
92,92,-0.0,M,-2147483648,2006-02-01,Thomas Weisel Partners,Not Provided,5,outperform,-0.0,92.0
93,93,-0.0,M,-2147483648,2006-02-01,Stanford Group,12 month,5,buy,245.24,93.0
94,94,-0.0,R,-2147483648,2006-02-01,JMP Securities,Not Provided,5,strong buy,275.27,94.0
95,95,-0.0,M,-2147483648,2006-02-01,Soleil Securities,Not Provided,3,hold,-0.0,95.0
96,96,-0.0,R,-2147483648,2006-02-01,Piper Jaffray,Not Provided,5,outperform,300.29,96.0
97,97,-0.0,M,-2147483648,2006-01-31,Pacific Growth Equities,Not Provided,5,buy,-0.0,97.0
98,98,-0.0,M,-2147483648,2006-01-23,CIBC World Markets,12 month,5,sector outperform,270.26,98.0
99,99,-0.0,M,-2147483648,2006-01-06,Goldman Sachs,Not Provided,5,outperf/attractive,-0.0,99.0
100,100,-0.0,U,-2147483648,2006-01-04,Bear Stearns & Co,Not Provided,5,outperform,275.27,100.0
101,101,-0.0,R,-2147483648,2005-10-21,"Broadpoint Capital, Inc",Not Provided,5,buy,225.22,101.0
102,102,-0.0,M,-2147483648,2005-10-21,Barclays,Not Provided,5,overwt/neutral,225.22,102.0
103,103,-0.0,M,-2147483648,2005-05-24,First Global Stockbroking,Not Provided,5,sector outperform,-0.0,103.0
104,104,-0.0,N,-2147483648,2005-04-01,William Blair & Co,Not Provided,5,outperform,-0.0,104.0
105,105,-0.0,N,-2147483648,2004-09-28,J.P. Morgan,Not Provided,5,overweight,-0.0,105.0
106,106,-0.0,M,-2147483648,2006-03-30,Needham & Co,12 month,5,buy,220.21,106.0
107,107,-0.0,M,-2147483648,2006-03-30,Thomas Weisel Partners,Not Provided,5,outperform,-0.0,107.0
108,108,-0.0,R,-2147483648,2006-03-30,Oppenheimer & Co,12 month,5,buy,270.26,108.0
109,109,-0.0,M,-2147483648,2006-03-30,Gleacher & Company,Not Provided,3,hold,-0.0,109.0
110,110,-0.0,M,-2147483648,2006-03-30,Susquehanna Financial,Not Provided,4,Positive,-0.0,110.0
111,111,-0.0,R,-2147483648,2006-03-30,Prudential Equity Group Inc,Not Provided,5,overweight,250.24,111.0
112,112,-0.0,N,-2147483648,2006-03-28,Pacific American Securities LLC,Not Provided,5,buy,-0.0,112.0
113,113,-0.0,R,-2147483648,2006-03-24,Jefferies,12 month,5,buy,238.73,113.0
114,114,-0.0,U,-2147483648,2006-03-24,Stifel,Not Provided,5,buy,217.71,114.0
115,115,-0.0,M,-2147483648,2006-03-23,Piper Jaffray,Not Provided,5,outperform,300.29,115.0
116,116,-0.0,M,-2147483648,2006-03-22,Pacific Growth Equities,Not Provided,5,buy,-0.0,116.0
117,117,-0.0,M,-2147483648,2006-03-17,UBS,12 month,3,neutral 2,200.19,117.0
118,118,-0.0,M,-2147483648,2006-03-13,Bear Stearns & Co,Not Provided,5,outperform,262.75,118.0
119,119,-0.0,R,-2147483648,2006-03-13,WR Hambrecht + Co,12 month,5,buy,227.72,119.0
120,120,-0.0,M,-2147483648,2006-03-09,Caris & Company,Not Provided,5,buy,-0.0,120.0
121,121,-0.0,M,-2147483648,2006-03-03,Morgan Stanley,Not Provided,5,Overwt/Attractive,-0.0,121.0
122,122,-0.0,M,-2147483648,2006-03-03,RBC Capital Markets,Not Provided,5,outperform,217.71,122.0
123,123,-0.0,M,-2147483648,2006-03-03,Credit Suisse,12 month,5,outperform,250.24,123.0
124,124,-0.0,M,-2147483648,2006-03-03,Pacific Crest Securities,12 month,5,outperform,250.24,124.0
125,125,-0.0,M,-2147483648,2006-03-03,FBR Capital Markets,12 month,5,outperform,270.26,125.0
126,126,-0.0,R,-2147483648,2006-03-03,JMP Securities,Not Provided,5,strong buy,275.27,126.0
127,127,-0.0,M,-2147483648,2006-03-03,Soleil Securities,Not Provided,3,hold,-0.0,127.0
128,128,-0.0,M,-2147483648,2006-03-03,Howe Barnes Hoefer & Arnett Inc,Not Provided,5,buy,275.27,128.0
129,129,-0.0,N,-2147483648,2006-02-21,Cowen,Not Provided,5,outperform,-0.0,129.0
130,130,-0.0,M,-2147483648,2006-02-17,ThinkEquity LLC,Not Provided,5,buy,275.27,130.0
131,131,-0.0,M,-2147483648,2006-02-02,EVA Dimensions,Not Provided,5,buy,-0.0,131.0
132,132,-0.0,M,-2147483648,2006-02-01,BMO Capital Markets,Not Provided,3,neutral,256.75,132.0
133,133,-0.0,U,-2147483648,2006-02-01,Argus Research Corp,Not Provided,5,buy,-0.0,133.0
134,134,-0.0,M,-2147483648,2006-02-01,Guzman & Company,Not Provided,1,underperform,155.15,134.0
135,135,-0.0,M,-2147483648,2006-02-01,Stanford Group,12 month,5,buy,245.24,135.0
136,136,-0.0,M,-2147483648,2006-01-23,CIBC World Markets,12 month,5,sector outperform,270.26,136.0
137,137,-0.0,M,-2147483648,2006-01-06,Goldman Sachs,Not Provided,5,outperf/attractive,-0.0,137.0
138,138,-0.0,R,-2147483648,2005-10-21,"Broadpoint Capital, Inc",Not Provided,5,buy,225.22,138.0
139,139,-0.0,M,-2147483648,2005-10-21,Barclays,Not Provided,5,overwt/neutral,225.22,139.0
140,140,-0.0,M,-2147483648,2005-05-24,First Global Stockbroking,Not Provided,5,sector outperform,-0.0,140.0
141,141,-0.0,N,-2147483648,2005-04-01,William Blair & Co,Not Provided,5,outperform,-0.0,141.0
142,142,-0.0,N,-2147483648,2004-09-28,J.P. Morgan,Not Provided,5,overweight,-0.0,142.0
143,143,-0.0,M,-2147483648,2006-04-26,Caris & Company,Not Provided,5,buy,-0.0,143.0
144,144,-0.0,M,-2147483648,2006-04-26,Soleil Securities,Not Provided,3,hold,-0.0,144.0
145,145,-0.0,M,-2147483648,2006-04-24,BMO Capital Markets,Not Provided,3,neutral,262.75,145.0
146,146,-0.0,M,-2147483648,2006-04-21,RBC Capital Markets,Not Provided,5,outperform,232.73,146.0
147,147,-0.0,M,-2147483648,2006-04-21,UBS,12 month,3,neutral 2,230.22,147.0
148,148,-0.0,M,-2147483648,2006-04-21,Jefferies,12 month,5,buy,250.24,148.0
149,149,-0.0,M,-2147483648,2006-04-21,Needham & Co,12 month,5,buy,245.24,149.0
150,150,-0.0,M,-2147483648,2006-04-21,Pacific Crest Securities,12 month,5,outperform,250.24,150.0
151,151,-0.0,M,-2147483648,2006-04-21,FBR Capital Markets,12 month,5,outperform,270.26,151.0
152,152,-0.0,M,-2147483648,2006-04-21,CIBC World Markets,12 month,5,sector outperform,262.75,152.0
153,153,-0.0,M,-2147483648,2006-04-21,Stifel,Not Provided,5,buy,250.24,153.0
154,154,-0.0,M,-2147483648,2006-04-21,ThinkEquity LLC,Not Provided,5,buy,275.27,154.0
155,155,-0.0,M,-2147483648,2006-04-21,Guzman & Company,Not Provided,1,underperform,180.17,155.0
156,156,-0.0,M,-2147483648,2006-04-21,Thomas Weisel Partners,Not Provided,5,outperform,-0.0,156.0
157,157,-0.0,R,-2147483648,2006-04-21,Oppenheimer & Co,12 month,5,buy,270.26,157.0
158,158,-0.0,R,-2147483648,2006-04-21,WR Hambrecht + Co,12 month,5,buy,227.72,158.0
159,159,-0.0,N,-2147483648,2006-04-21,Cowen,Not Provided,5,outperform,-0.0,159.0
160,160,-0.0,M,-2147483648,2006-04-21,Stanford Group,12 month,5,buy,257.75,160.0
161,161,-0.0,M,-2147483648,2006-04-21,JMP Securities,Not Provided,4,market outperform,250.24,161.0
162,162,-0.0,M,-2147483648,2006-04-21,Gleacher & Company,Not Provided,3,hold,207.7,162.0
163,163,-0.0,M,-2147483648,2006-04-21,Susquehanna Financial,Not Provided,4,Positive,-0.0,163.0
164,164,-0.0,R,-2147483648,2006-04-21,Prudential Equity Group Inc,Not Provided,5,overweight,250.24,164.0
165,165,-0.0,M,-2147483648,2006-04-21,Piper Jaffray,Not Provided,5,outperform,300.29,165.0
166,166,-0.0,M,-2147483648,2006-04-21,Barclays,Not Provided,5,overwt/neutral,265.26,166.0
167,167,-0.0,M,-2147483648,2006-04-20,Credit Suisse,12 month,5,outperform,250.24,167.0
168,168,-0.0,M,-2147483648,2006-04-03,EVA Dimensions,Not Provided,5,buy,-0.0,168.0
169,169,-0.0,N,-2147483648,2006-03-28,Pacific American Securities LLC,Not Provided,5,buy,-0.0,169.0
170,170,-0.0,M,-2147483648,2006-03-22,Pacific Growth Equities,Not Provided,5,buy,-0.0,170.0
171,171,-0.0,M,-2147483648,2006-03-13,Bear Stearns & Co,Not Provided,5,outperform,262.75,171.0
172,172,-0.0,M,-2147483648,2006-03-03,Morgan Stanley,Not Provided,5,Overwt/Attractive,-0.0,172.0
173,173,-0.0,U,-2147483648,2006-02-01,Argus Research Corp,Not Provided,5,buy,-0.0,173.0
174,174,-0.0,M,-2147483648,2006-01-06,Goldman Sachs,Not Provided,5,outperf/attractive,-0.0,174.0
175,175,-0.0,R,-2147483648,2005-10-21,"Broadpoint Capital, Inc",Not Provided,5,buy,225.22,175.0
176,176,-0.0,M,-2147483648,2005-05-24,First Global Stockbroking,Not Provided,5,sector outperform,-0.0,176.0
177,177,-0.0,N,-2147483648,2005-04-01,William Blair & Co,Not Provided,5,outperform,-0.0,177.0
178,178,-0.0,N,-2147483648,2004-09-28,J.P. Morgan,Not Provided,5,overweight,-0.0,178.0
179,179,-0.0,R,-2147483648,2006-06-01,Jefferies,12 month,5,buy,250.24,179.0
180,180,-0.0,R,-2147483648,2006-06-01,Thomas Weisel Partners,Not Provided,5,outperform,-0.0,180.0
181,181,-0.0,R,-2147483648,2006-06-01,Oppenheimer & Co,12 month,5,buy,270.26,181.0
182,182,-0.0,M,-2147483648,2006-06-01,Gleacher & Company,Not Provided,3,hold,-0.0,182.0
183,183,-0.0,M,-2147483648,2006-06-01,Susquehanna Financial,Not Provided,4,Positive,-0.0,183.0
184,184,-0.0,M,-2147483648,2006-06-01,Piper Jaffray,Not Provided,5,outperform,300.29,184.0
185,185,-0.0,M,-2147483648,2006-05-26,UBS,12 month,3,neutral 2,230.22,185.0
186,186,-0.0,M,-2147483648,2006-05-25,Pacific Crest Securities,12 month,5,outperform,250.24,186.0
187,187,-0.0,R,-2147483648,2006-05-25,WR Hambrecht + Co,12 month,5,buy,227.72,187.0
188,188,-0.0,M,-2147483648,2006-05-25,Caris & Company,Not Provided,5,buy,-0.0,188.0
189,189,-0.0,M,-2147483648,2006-05-24,RBC Capital Markets,Not Provided,5,outperform,232.73,189.0
190,190,-0.0,M,-2147483648,2006-05-23,EVA Dimensions,Not Provided,5,buy,-0.0,190.0
191,191,-0.0,M,-2147483648,2006-05-22,Stanford Group,12 month,5,buy,257.75,191.0
192,192,-0.0,M,-2147483648,2006-04-26,Soleil Securities,Not Provided,3,hold,-0.0,192.0
193,193,-0.0,M,-2147483648,2006-04-24,BMO Capital Markets,Not Provided,3,neutral,262.75,193.0
194,194,-0.0,M,-2147483648,2006-04-21,Needham & Co,12 month,5,buy,245.24,194.0
195,195,-0.0,M,-2147483648,2006-04-21,FBR Capital Markets,12 month,5,outperform,270.26,195.0
196,196,-0.0,M,-2147483648,2006-04-21,CIBC World Markets,12 month,5,sector outperform,262.75,196.0
197,197,-0.0,M,-2147483648,2006-04-21,Stifel,Not Provided,5,buy,250.24,197.0
198,198,-0.0,M,-2147483648,2006-04-21,ThinkEquity LLC,Not Provided,5,buy,275.27,198.0
199,199,-0.0,M,-2147483648,2006-04-21,Guzman & Company,Not Provided,1,underperform,180.17,199.0
200,200,-0.0,N,-2147483648,2006-04-21,Cowen,Not Provided,5,outperform,-0.0,200.0
201,201,-0.0,M,-2147483648,2006-04-21,JMP Securities,Not Provided,4,market outperform,250.24,201.0
202,202,-0.0,R,-2147483648,2006-04-21,Prudential Equity Group Inc,Not Provided,5,overweight,250.24,202.0
203,203,-0.0,M,-2147483648,2006-04-21,Barclays,Not Provided,5,overwt/neutral,265.26,203.0
204,204,-0.0,M,-2147483648,2006-04-20,Credit Suisse,12 month,5,outperform,250.24,204.0
205,205,-0.0,N,-2147483648,2006-03-28,Pacific American Securities LLC,Not Provided,5,buy,-0.0,205.0
206,206,-0.0,M,-2147483648,2006-03-22,Pacific Growth Equities,Not Provided,5,buy,-0.0,206.0
207,207,-0.0,M,-2147483648,2006-03-13,Bear Stearns & Co,Not Provided,5,outperform,262.75,207.0
208,208,-0.0,M,-2147483648,2006-03-03,Morgan Stanley,Not Provided,5,Overwt/Attractive,-0.0,208.0
209,209,-0.0,U,-2147483648,2006-02-01,Argus Research Corp,Not Provided,5,buy,-0.0,209.0
210,210,-0.0,M,-2147483648,2006-01-06,Goldman Sachs,Not Provided,5,outperf/attractive,-0.0,210.0
211,211,-0.0,R,-2147483648,2005-10-21,"Broadpoint Capital, Inc",Not Provided,5,buy,225.22,211.0
212,212,-0.0,M,-2147483648,2005-05-24,First Global Stockbroking,Not Provided,5,sector outperform,-0.0,212.0
213,213,-0.0,N,-2147483648,2005-04-01,William Blair & Co,Not Provided,5,outperform,-0.0,213.0
214,214,-0.0,N,-2147483648,2004-09-28,J.P. Morgan,Not Provided,5,overweight,-0.0,214.0
215,215,-0.0,M,-2147483648,2006-06-30,Stifel,Not Provided,5,buy,250.24,215.0
216,216,-0.0,M,-2147483648,2006-06-30,Guzman & Company,Not Provided,1,underperform,195.19,216.0
217,217,-0.0,M,-2147483648,2006-06-30,Thomas Weisel Partners,Not Provided,5,outperform,-0.0,217.0
218,218,-0.0,M,-2147483648,2006-06-29,RBC Capital Markets,Not Provided,5,outperform,232.73,218.0
219,219,-0.0,M,-2147483648,2006-06-29,Credit Suisse,12 month,5,outperform,250.24,219.0
220,220,-0.0,M,-2147483648,2006-06-29,FBR Capital Markets,12 month,5,outperform,270.26,220.0
221,221,-0.0,R,-2147483648,2006-06-29,WR Hambrecht + Co,12 month,5,buy,227.72,221.0
222,222,-0.0,M,-2147483648,2006-06-29,Susquehanna Financial,Not Provided,4,Positive,-0.0,222.0
223,223,-0.0,R,-2147483648,2006-06-29,Prudential Equity Group Inc,Not Provided,5,overweight,250.24,223.0
224,224,-0.0,M,-2147483648,2006-06-29,Piper Jaffray,Not Provided,5,outperform,300.29,224.0
225,225,-0.0,N,-2147483648,2006-06-29,GC Research Ltd,Not Provided,5,overweight,250.24,225.0
226,226,-0.0,M,-2147483648,2006-06-26,Goldman Sachs,Not Provided,5,outperf/attractive,262.75,226.0
227,227,-0.0,N,-2147483648,2006-06-26,Jackson Securities LLC,Not Provided,5,buy,250.24,227.0
228,228,-0.0,R,-2147483648,2006-06-22,Caris & Company,Not Provided,5,buy,-0.0,228.0
229,229,-0.0,M,-2147483648,2006-06-22,Gleacher & Company,Not Provided,3,hold,-0.0,229.0
230,230,-0.0,M,-2147483648,2006-06-21,Stanford Group,12 month,5,buy,257.75,230.0
231,231,-0.0,R,-2147483648,2006-06-01,Jefferies,12 month,5,buy,250.24,231.0
232,232,-0.0,R,-2147483648,2006-06-01,Oppenheimer & Co,12 month,5,buy,270.26,232.0
233,233,-0.0,M,-2147483648,2006-05-26,UBS,12 month,3,neutral 2,230.22,233.0
234,234,-0.0,M,-2147483648,2006-05-25,Pacific Crest Securities,12 month,5,outperform,250.24,234.0
235,235,-0.0,M,-2147483648,2006-05-23,EVA Dimensions,Not Provided,5,buy,-0.0,235.0
236,236,-0.0,M,-2147483648,2006-04-26,Soleil Securities,Not Provided,3,hold,-0.0,236.0
237,237,-0.0,M,-2147483648,2006-04-24,BMO Capital Markets,Not Provided,3,neutral,262.75,237.0
238,238,-0.0,M,-2147483648,2006-04-21,Needham & Co,12 month,5,buy,245.24,238.0
239,239,-0.0,M,-2147483648,2006-04-21,CIBC World Markets,12 month,5,sector outperform,262.75,239.0
240,240,-0.0,M,-2147483648,2006-04-21,ThinkEquity LLC,Not Provided,5,buy,275.27,240.0
241,241,-0.0,N,-2147483648,2006-04-21,Cowen,Not Provided,5,outperform,-0.0,241.0
242,242,-0.0,M,-2147483648,2006-04-21,JMP Securities,Not Provided,4,market outperform,250.24,242.0
243,243,-0.0,M,-2147483648,2006-04-21,Barclays,Not Provided,5,overwt/neutral,265.26,243.0
244,244,-0.0,N,-2147483648,2006-03-28,Pacific American Securities LLC,Not Provided,5,buy,-0.0,244.0
245,245,-0.0,M,-2147483648,2006-03-22,Pacific Growth Equities,Not Provided,5,buy,-0.0,245.0
246,246,-0.0,M,-2147483648,2006-03-13,Bear Stearns & Co,Not Provided,5,outperform,262.75,246.0
247,247,-0.0,M,-2147483648,2006-03-03,Morgan Stanley,Not Provided,5,Overwt/Attractive,-0.0,247.0
248,248,-0.0,U,-2147483648,2006-02-01,Argus Research Corp,Not Provided,5,buy,-0.0,248.0
249,249,-0.0,R,-2147483648,2005-10-21,"Broadpoint Capital, Inc",Not Provided,5,buy,225.22,249.0
250,250,-0.0,M,-2147483648,2005-05-24,First Global Stockbroking,Not Provided,5,sector outperform,-0.0,250.0
251,251,-0.0,N,-2147483648,2005-04-01,William Blair & Co,Not Provided,5,outperform,-0.0,251.0
252,252,-0.0,N,-2147483648,2004-09-28,J.P. Morgan,Not Provided,5,overweight,-0.0,252.0
253,253,-0.0,M,-2147483648,2006-07-27,Jackson Securities LLC,12 month,5,buy,250.24,253.0
254,254,-0.0,M,-2147483648,2006-07-25,UBS,12 month,3,neutral 2,230.22,254.0
255,255,-0.0,M,-2147483648,2006-07-21,BMO Capital Markets,Not Provided,3,market perform,262.75,255.0
256,256,-0.0,M,-2147483648,2006-07-21,RBC Capital Markets,Not Provided,5,outperform,232.73,256.0
257,257,-0.0,M,-2147483648,2006-07-21,Credit Suisse,12 month,5,outperform,250.24,257.0
258,258,-0.0,M,-2147483648,2006-07-21,J.P. Morgan,Not Provided,5,overweight,-0.0,258.0
259,259,-0.0,R,-2147483648,2006-07-21,Jefferies,12 month,5,buy,250.24,259.0
260,260,-0.0,M,-2147483648,2006-07-21,Needham & Co,12 month,5,buy,245.24,260.0
