,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
65,65,-0.0,M,-2147483648,2006-02-27,A.G. Edwards & Sons Inc,12 month,5,buy,38.5,65.0
66,66,-0.0,M,-2147483648,2006-02-27,Jefferies,12 month,5,buy,42.0,66.0
67,67,-0.0,M,-2147483648,2006-02-27,Bernstein,Not Provided,3,market perform,38.0,67.0
68,68,-0.0,M,-2147483648,2006-02-27,Piper Jaffray,Not Provided,3,market perform,38.5,68.0
69,69,-0.0,U,-2147483648,2006-02-08,EVA Dimensions,Not Provided,5,strong buy,-0.0,69.0
70,70,-0.0,N,-2147483648,2006-02-06,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,70.0
71,71,-0.0,M,-2147483648,2006-02-02,Goldman Sachs,Not Provided,3,in-line/cautious,-0.0,71.0
72,72,-0.0,D,-2147483648,2006-01-04,J.P. Morgan,Not Provided,3,neutral,-0.0,72.0
73,73,-0.0,M,-2147483648,2005-12-20,UBS,12 month,5,buy 1,41.5,73.0
74,74,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,3,market perform,-0.0,74.0
75,75,-0.0,M,-2147483648,2005-12-09,Barclays,Not Provided,5,overwt/positive,37.0,75.0
76,76,-0.0,M,-2147483648,2005-11-03,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0,76.0
77,77,-0.0,M,-2147483648,2005-10-18,Buckingham Research Group,Not Provided,3,neutral,-0.0,77.0
78,78,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0,78.0
79,79,-0.0,M,-2147483648,2006-04-28,Piper Jaffray,Not Provided,3,market perform,36.0,79.0
80,80,-0.0,M,-2147483648,2006-04-17,EVA Dimensions,Not Provided,5,strong buy,-0.0,80.0
81,81,-0.0,M,-2147483648,2006-04-11,Stifel,Not Provided,5,buy,38.0,81.0
82,82,-0.0,M,-2147483648,2006-04-10,Credit Suisse,12 month,3,neutral,35.0,82.0
83,83,-0.0,M,-2147483648,2006-03-08,Edward Jones,Not Provided,5,buy,-0.0,83.0
84,84,-0.0,M,-2147483648,2006-03-02,Raymond James,Not Provided,5,strong buy,39.25,84.0
85,85,-0.0,M,-2147483648,2006-02-28,Morgan Stanley,Not Provided,5,Overwt/In-Line,37.0,85.0
86,86,-0.0,M,-2147483648,2006-02-27,A.G. Edwards & Sons Inc,12 month,5,buy,38.5,86.0
87,87,-0.0,M,-2147483648,2006-02-27,Jefferies,12 month,5,buy,42.0,87.0
88,88,-0.0,M,-2147483648,2006-02-27,Bernstein,Not Provided,3,market perform,38.0,88.0
89,89,-0.0,N,-2147483648,2006-02-06,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,89.0
90,90,-0.0,M,-2147483648,2006-02-02,Goldman Sachs,Not Provided,3,in-line/cautious,-0.0,90.0
91,91,-0.0,D,-2147483648,2006-01-04,J.P. Morgan,Not Provided,3,neutral,-0.0,91.0
92,92,-0.0,M,-2147483648,2005-12-20,UBS,12 month,5,buy 1,41.5,92.0
93,93,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,3,market perform,-0.0,93.0
94,94,-0.0,M,-2147483648,2005-12-09,Barclays,Not Provided,5,overwt/positive,37.0,94.0
95,95,-0.0,M,-2147483648,2005-11-03,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.0,95.0
96,96,-0.0,M,-2147483648,2005-10-18,Buckingham Research Group,Not Provided,3,neutral,-0.0,96.0
97,97,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0,97.0
98,98,-0.0,M,-2147483648,2006-05-23,Goldman Sachs,Not Provided,3,in-line/cautious,-0.0,98.0
99,99,-0.0,M,-2147483648,2006-05-23,J.P. Morgan,Not Provided,3,neutral,-0.0,99.0
100,100,-0.0,R,-2147483648,2006-05-23,Jefferies,12 month,5,buy,42.0,100.0
101,101,-0.0,M,-2147483648,2006-05-23,Bernstein,Not Provided,3,market perform,34.5,101.0
102,102,-0.0,M,-2147483648,2006-05-23,Stifel,Not Provided,5,buy,38.0,102.0
103,103,-0.0,M,-2147483648,2006-05-22,Credit Suisse,12 month,3,neutral,35.0,103.0
104,104,-0.0,M,-2147483648,2006-05-22,Raymond James,Not Provided,5,strong buy,39.25,104.0
105,105,-0.0,M,-2147483648,2006-05-22,Piper Jaffray,Not Provided,3,market perform,34.0,105.0
106,106,-0.0,M,-2147483648,2006-05-22,Barclays,Not Provided,5,overwt/positive,34.0,106.0
107,107,-0.0,M,-2147483648,2006-04-17,EVA Dimensions,Not Provided,5,strong buy,-0.0,107.0
108,108,-0.0,M,-2147483648,2006-03-08,Edward Jones,Not Provided,5,buy,-0.0,108.0
109,109,-0.0,M,-2147483648,2006-02-28,Morgan Stanley,Not Provided,5,Overwt/In-Line,37.0,109.0
110,110,-0.0,M,-2147483648,2006-02-27,A.G. Edwards & Sons Inc,12 month,5,buy,38.5,110.0
111,111,-0.0,N,-2147483648,2006-02-06,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,111.0
112,112,-0.0,M,-2147483648,2005-12-20,UBS,12 month,5,buy 1,41.5,112.0
113,113,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,3,market perform,-0.0,113.0
114,114,-0.0,M,-2147483648,2005-10-18,Buckingham Research Group,Not Provided,3,neutral,-0.0,114.0
115,115,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0,115.0
116,116,-0.0,M,-2147483648,2006-06-27,Bernstein,Not Provided,3,market perform,34.5,116.0
117,117,-0.0,M,-2147483648,2006-06-26,Goldman Sachs,12 month,3,in-line/cautious,35.27,117.0
118,118,-0.0,M,-2147483648,2006-06-20,Raymond James,Not Provided,5,strong buy,39.25,118.0
119,119,-0.0,M,-2147483648,2006-06-20,EVA Dimensions,Not Provided,5,strong buy,-0.0,119.0
120,120,-0.0,M,-2147483648,2006-06-08,Buckingham Research Group,Not Provided,3,neutral,-0.0,120.0
121,121,-0.0,M,-2147483648,2006-05-23,J.P. Morgan,Not Provided,3,neutral,-0.0,121.0
122,122,-0.0,R,-2147483648,2006-05-23,Jefferies,12 month,5,buy,42.0,122.0
123,123,-0.0,M,-2147483648,2006-05-23,Stifel,Not Provided,5,buy,38.0,123.0
124,124,-0.0,M,-2147483648,2006-05-22,Credit Suisse,12 month,3,neutral,35.0,124.0
125,125,-0.0,M,-2147483648,2006-05-22,Piper Jaffray,Not Provided,3,market perform,34.0,125.0
126,126,-0.0,M,-2147483648,2006-05-22,Barclays,Not Provided,5,overwt/positive,34.0,126.0
127,127,-0.0,M,-2147483648,2006-03-08,Edward Jones,Not Provided,5,buy,-0.0,127.0
128,128,-0.0,M,-2147483648,2006-02-28,Morgan Stanley,Not Provided,5,Overwt/In-Line,37.0,128.0
129,129,-0.0,M,-2147483648,2006-02-27,A.G. Edwards & Sons Inc,12 month,5,buy,38.5,129.0
130,130,-0.0,N,-2147483648,2006-02-06,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,130.0
131,131,-0.0,M,-2147483648,2005-12-20,UBS,12 month,5,buy 1,41.5,131.0
132,132,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,3,market perform,-0.0,132.0
133,133,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0,133.0
134,134,-0.0,M,-2147483648,2006-07-31,Raymond James,Not Provided,5,strong buy,39.25,134.0
135,135,-0.0,M,-2147483648,2006-07-14,Bernstein,Not Provided,3,market perform,34.5,135.0
136,136,-0.0,M,-2147483648,2006-07-12,UBS,12 month,5,buy 1,42.0,136.0
137,137,-0.0,D,-2147483648,2006-07-07,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0,137.0
138,138,-0.0,M,-2147483648,2006-07-05,Credit Suisse,12 month,3,neutral,33.0,138.0
139,139,-0.0,M,-2147483648,2006-07-03,Morgan Stanley,Not Provided,5,Overwt/In-Line,37.0,139.0
140,140,-0.0,M,-2147483648,2006-07-03,Barclays,Not Provided,5,overwt/positive,34.0,140.0
141,141,-0.0,M,-2147483648,2006-06-26,Goldman Sachs,12 month,3,in-line/cautious,35.27,141.0
142,142,-0.0,M,-2147483648,2006-06-20,EVA Dimensions,Not Provided,5,strong buy,-0.0,142.0
143,143,-0.0,M,-2147483648,2006-06-08,Buckingham Research Group,Not Provided,3,neutral,-0.0,143.0
144,144,-0.0,M,-2147483648,2006-05-23,J.P. Morgan,Not Provided,3,neutral,-0.0,144.0
145,145,-0.0,R,-2147483648,2006-05-23,Jefferies,12 month,5,buy,42.0,145.0
146,146,-0.0,M,-2147483648,2006-05-23,Stifel,Not Provided,5,buy,38.0,146.0
147,147,-0.0,M,-2147483648,2006-05-22,Piper Jaffray,Not Provided,3,market perform,34.0,147.0
148,148,-0.0,M,-2147483648,2006-03-08,Edward Jones,Not Provided,5,buy,-0.0,148.0
149,149,-0.0,N,-2147483648,2006-02-06,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,149.0
150,150,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,3,market perform,-0.0,150.0
151,151,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0,151.0
152,152,-0.0,M,-2147483648,2006-08-31,Credit Suisse,12 month,3,neutral,33.0,152.0
153,153,-0.0,M,-2147483648,2006-08-29,Bernstein,Not Provided,3,market perform,30.0,153.0
154,154,-0.0,M,-2147483648,2006-08-22,Goldman Sachs,12 month,3,neutral/cautious,35.0,154.0
155,155,-0.0,R,-2147483648,2006-08-22,Jefferies,12 month,5,buy,35.0,155.0
156,156,-0.0,M,-2147483648,2006-08-22,Raymond James,Not Provided,5,strong buy,39.25,156.0
157,157,-0.0,M,-2147483648,2006-08-21,Morgan Stanley,Not Provided,5,Overwt/In-Line,34.0,157.0
158,158,-0.0,M,-2147483648,2006-08-21,Stifel,Not Provided,5,buy,35.0,158.0
159,159,-0.0,M,-2147483648,2006-08-21,Piper Jaffray,Not Provided,3,market perform,32.0,159.0
160,160,-0.0,D,-2147483648,2006-08-02,UBS,Not Provided,3,neutral 1,33.0,160.0
161,161,-0.0,D,-2147483648,2006-07-07,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0,161.0
162,162,-0.0,M,-2147483648,2006-07-03,Barclays,Not Provided,5,overwt/positive,34.0,162.0
163,163,-0.0,M,-2147483648,2006-06-20,EVA Dimensions,Not Provided,5,strong buy,-0.0,163.0
164,164,-0.0,M,-2147483648,2006-06-08,Buckingham Research Group,Not Provided,3,neutral,-0.0,164.0
165,165,-0.0,M,-2147483648,2006-05-23,J.P. Morgan,Not Provided,3,neutral,-0.0,165.0
166,166,-0.0,M,-2147483648,2006-03-08,Edward Jones,Not Provided,5,buy,-0.0,166.0
167,167,-0.0,N,-2147483648,2006-02-06,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,167.0
168,168,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,3,market perform,-0.0,168.0
169,169,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0,169.0
170,170,-0.0,M,-2147483648,2006-09-29,Stifel,Not Provided,5,buy,35.0,170.0
171,171,-0.0,M,-2147483648,2006-09-27,Wells Fargo Securities,Not Provided,3,market perform,-0.0,171.0
172,172,-0.0,M,-2147483648,2006-09-26,Morgan Stanley,Not Provided,5,Overwt/In-Line,34.0,172.0
173,173,-0.0,M,-2147483648,2006-09-26,Raymond James,Not Provided,5,strong buy,39.25,173.0
174,174,-0.0,M,-2147483648,2006-09-26,Piper Jaffray,Not Provided,3,market perform,32.0,174.0
175,175,-0.0,M,-2147483648,2006-09-26,Barclays,Not Provided,5,overwt/positive,31.0,175.0
176,176,-0.0,M,-2147483648,2006-09-12,EVA Dimensions,Not Provided,5,strong buy,-0.0,176.0
177,177,-0.0,M,-2147483648,2006-09-07,UBS,Not Provided,3,neutral 1,30.0,177.0
178,178,-0.0,M,-2147483648,2006-08-31,Credit Suisse,12 month,3,neutral,33.0,178.0
179,179,-0.0,M,-2147483648,2006-08-29,Bernstein,Not Provided,3,market perform,30.0,179.0
180,180,-0.0,M,-2147483648,2006-08-22,Goldman Sachs,12 month,3,neutral/cautious,35.0,180.0
181,181,-0.0,R,-2147483648,2006-08-22,Jefferies,12 month,5,buy,35.0,181.0
182,182,-0.0,D,-2147483648,2006-07-07,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0,182.0
183,183,-0.0,M,-2147483648,2006-06-08,Buckingham Research Group,Not Provided,3,neutral,-0.0,183.0
184,184,-0.0,M,-2147483648,2006-05-23,J.P. Morgan,Not Provided,3,neutral,-0.0,184.0
185,185,-0.0,M,-2147483648,2006-03-08,Edward Jones,Not Provided,5,buy,-0.0,185.0
186,186,-0.0,N,-2147483648,2006-02-06,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,186.0
187,187,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,3,market perform,-0.0,187.0
188,188,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0,188.0
189,189,-0.0,U,-2147483648,2006-10-15,Goldman Sachs,12 month,5,Buy/Cautious,35.0,189.0
190,190,-0.0,N,-2147483648,2006-10-13,Prudential Equity Group Inc,Not Provided,3,neutral weight,30.0,190.0
191,191,-0.0,M,-2147483648,2006-09-29,Stifel,Not Provided,5,buy,35.0,191.0
192,192,-0.0,M,-2147483648,2006-09-27,Wells Fargo Securities,Not Provided,3,market perform,-0.0,192.0
193,193,-0.0,M,-2147483648,2006-09-26,Morgan Stanley,Not Provided,5,Overwt/In-Line,34.0,193.0
194,194,-0.0,M,-2147483648,2006-09-26,Raymond James,Not Provided,5,strong buy,39.25,194.0
195,195,-0.0,M,-2147483648,2006-09-26,Piper Jaffray,Not Provided,3,market perform,32.0,195.0
196,196,-0.0,M,-2147483648,2006-09-26,Barclays,Not Provided,5,overwt/positive,31.0,196.0
197,197,-0.0,M,-2147483648,2006-09-12,EVA Dimensions,Not Provided,5,strong buy,-0.0,197.0
198,198,-0.0,M,-2147483648,2006-09-07,UBS,Not Provided,3,neutral 1,30.0,198.0
199,199,-0.0,M,-2147483648,2006-08-31,Credit Suisse,12 month,3,neutral,33.0,199.0
200,200,-0.0,M,-2147483648,2006-08-29,Bernstein,Not Provided,3,market perform,30.0,200.0
201,201,-0.0,R,-2147483648,2006-08-22,Jefferies,12 month,5,buy,35.0,201.0
202,202,-0.0,D,-2147483648,2006-07-07,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0,202.0
203,203,-0.0,M,-2147483648,2006-06-08,Buckingham Research Group,Not Provided,3,neutral,-0.0,203.0
204,204,-0.0,M,-2147483648,2006-05-23,J.P. Morgan,Not Provided,3,neutral,-0.0,204.0
205,205,-0.0,M,-2147483648,2006-03-08,Edward Jones,Not Provided,5,buy,-0.0,205.0
206,206,-0.0,N,-2147483648,2006-02-06,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,206.0
207,207,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,3,market perform,-0.0,207.0
208,208,-0.0,N,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.0,208.0
209,209,-0.0,M,-2147483648,2006-11-22,Raymond James,Not Provided,5,strong buy,36.5,209.0
210,210,-0.0,M,-2147483648,2006-11-21,Goldman Sachs,12 month,5,Buy/Cautious,34.0,210.0
211,211,-0.0,M,-2147483648,2006-11-21,Credit Suisse,12 month,3,neutral,33.0,211.0
212,212,-0.0,M,-2147483648,2006-11-20,Stifel,Not Provided,3,hold,-0.0,212.0
213,213,-0.0,M,-2147483648,2006-11-20,Wells Fargo Securities,Not Provided,3,market perform,-0.0,213.0
214,214,-0.0,M,-2147483648,2006-11-20,Prudential Equity Group Inc,Not Provided,3,neutral weight,30.0,214.0
215,215,-0.0,M,-2147483648,2006-11-20,Piper Jaffray,Not Provided,3,market perform,32.0,215.0
216,216,-0.0,M,-2147483648,2006-11-20,Barclays,Not Provided,5,overwt/positive,33.0,216.0
217,217,-0.0,M,-2147483648,2006-11-08,Bernstein,Not Provided,3,market perform,30.0,217.0
218,218,-0.0,D,-2147483648,2006-11-06,UBS,Not Provided,1,sell,24.0,218.0
219,219,-0.0,M,-2147483648,2006-09-26,Morgan Stanley,Not Provided,5,Overwt/In-Line,34.0,219.0
220,220,-0.0,M,-2147483648,2006-09-12,EVA Dimensions,Not Provided,5,strong buy,-0.0,220.0
221,221,-0.0,R,-2147483648,2006-08-22,Jefferies,12 month,5,buy,35.0,221.0
222,222,-0.0,D,-2147483648,2006-07-07,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0,222.0
223,223,-0.0,M,-2147483648,2006-06-08,Buckingham Research Group,Not Provided,3,neutral,-0.0,223.0
224,224,-0.0,M,-2147483648,2006-05-23,J.P. Morgan,Not Provided,3,neutral,-0.0,224.0
225,225,-0.0,M,-2147483648,2006-03-08,Edward Jones,Not Provided,5,buy,-0.0,225.0
226,226,-0.0,N,-2147483648,2006-02-06,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,226.0
227,227,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,3,market perform,-0.0,227.0
228,228,-0.0,M,-2147483648,2006-12-18,Credit Suisse,12 month,3,neutral,33.0,228.0
229,229,-0.0,U,-2147483648,2006-12-15,Bear Stearns & Co,Not Provided,5,outperform,39.0,229.0
230,230,-0.0,M,-2147483648,2006-12-13,Bernstein,Not Provided,3,market perform,30.0,230.0
231,231,-0.0,M,-2147483648,2006-12-08,EVA Dimensions,Not Provided,5,strong buy,-0.0,231.0
232,232,-0.0,M,-2147483648,2006-11-22,Raymond James,Not Provided,5,strong buy,36.5,232.0
233,233,-0.0,M,-2147483648,2006-11-21,Goldman Sachs,12 month,5,Buy/Cautious,34.0,233.0
234,234,-0.0,M,-2147483648,2006-11-20,Stifel,Not Provided,3,hold,-0.0,234.0
235,235,-0.0,M,-2147483648,2006-11-20,Wells Fargo Securities,Not Provided,3,market perform,-0.0,235.0
236,236,-0.0,M,-2147483648,2006-11-20,Prudential Equity Group Inc,Not Provided,3,neutral weight,30.0,236.0
237,237,-0.0,M,-2147483648,2006-11-20,Piper Jaffray,Not Provided,3,market perform,32.0,237.0
238,238,-0.0,M,-2147483648,2006-11-20,Barclays,Not Provided,5,overwt/positive,33.0,238.0
239,239,-0.0,D,-2147483648,2006-11-06,UBS,Not Provided,1,sell,24.0,239.0
240,240,-0.0,M,-2147483648,2006-09-26,Morgan Stanley,Not Provided,5,Overwt/In-Line,34.0,240.0
241,241,-0.0,R,-2147483648,2006-08-22,Jefferies,12 month,5,buy,35.0,241.0
242,242,-0.0,D,-2147483648,2006-07-07,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.0,242.0
243,243,-0.0,M,-2147483648,2006-06-08,Buckingham Research Group,Not Provided,3,neutral,-0.0,243.0
244,244,-0.0,M,-2147483648,2006-05-23,J.P. Morgan,Not Provided,3,neutral,-0.0,244.0
245,245,-0.0,M,-2147483648,2006-03-08,Edward Jones,Not Provided,5,buy,-0.0,245.0
246,246,-0.0,M,-2147483648,2005-12-13,William Blair & Co,Not Provided,3,market perform,-0.0,246.0
247,247,-0.0,N,-2147483648,2007-01-31,FTN Equity Capital Markets Corp.,Not Provided,5,buy,40.0,247.0
248,248,-0.0,M,-2147483648,2007-01-30,Piper Jaffray,Not Provided,3,market perform,34.0,248.0
249,249,-0.0,U,-2147483648,2007-01-29,A.G. Edwards & Sons Inc,Not Provided,5,buy,42.0,249.0
250,250,-0.0,M,-2147483648,2007-01-26,Bernstein,Not Provided,3,market perform,32.0,250.0
251,251,-0.0,M,-2147483648,2007-01-24,Barclays,Not Provided,5,overwt/positive,35.0,251.0
252,252,-0.0,M,-2147483648,2007-01-08,Goldman Sachs,12 month,5,Buy/Neutral,34.0,252.0
253,253,-0.0,M,-2147483648,2006-12-18,Credit Suisse,12 month,3,neutral,33.0,253.0
254,254,-0.0,U,-2147483648,2006-12-15,Bear Stearns & Co,Not Provided,5,outperform,39.0,254.0
255,255,-0.0,M,-2147483648,2006-12-08,EVA Dimensions,Not Provided,5,strong buy,-0.0,255.0
256,256,-0.0,M,-2147483648,2006-11-22,Raymond James,Not Provided,5,strong buy,36.5,256.0
257,257,-0.0,M,-2147483648,2006-11-20,Stifel,Not Provided,3,hold,-0.0,257.0
258,258,-0.0,M,-2147483648,2006-11-20,Wells Fargo Securities,Not Provided,3,market perform,-0.0,258.0
