,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
2006-02-10 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,40.0,44.0
2006-02-10 00:00:00,-0.0,M,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,5,outperform,44.0,45.0
2006-02-10 00:00:00,-0.0,M,-2147483648,,Stifel,Not Provided,3,hold,-0.0,46.0
2005-11-07 00:00:00,-0.0,M,-2147483648,,Dowling & Partners,Not Provided,3,neutral,-0.0,47.0
2005-09-27 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,48.0
2005-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,49.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,50.0
2006-04-17 00:00:00,-0.0,U,-2147483648,,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0,51.0
2006-02-14 00:00:00,-0.0,M,-2147483648,,Williams Capital,Not Provided,3,hold,39.0,52.0
2006-02-13 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,Not Provided,1,underperform,37.0,53.0
2006-02-13 00:00:00,-0.0,R,-2147483648,,Cochran Caronia Waller,Not Provided,3,market perform,-0.0,54.0
2006-02-13 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,44.0,55.0
2006-02-10 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,40.0,56.0
2006-02-10 00:00:00,-0.0,M,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,5,outperform,44.0,57.0
2006-02-10 00:00:00,-0.0,M,-2147483648,,Stifel,Not Provided,3,hold,-0.0,58.0
2005-11-07 00:00:00,-0.0,M,-2147483648,,Dowling & Partners,Not Provided,3,neutral,-0.0,59.0
2005-09-27 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,60.0
2005-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,61.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,62.0
2006-05-08 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,Not Provided,1,underperform,33.0,63.0
2006-05-08 00:00:00,-0.0,M,-2147483648,,Stifel,Not Provided,3,hold,-0.0,64.0
2006-05-05 00:00:00,-0.0,M,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,5,outperform,44.0,65.0
2006-05-03 00:00:00,-0.0,M,-2147483648,,Cochran Caronia Waller,Not Provided,3,market perform,-0.0,66.0
2006-04-17 00:00:00,-0.0,U,-2147483648,,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0,67.0
2006-02-13 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,44.0,68.0
2006-02-10 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,40.0,69.0
2005-09-27 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,70.0
2005-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,71.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,72.0
2006-06-28 00:00:00,-0.0,M,-2147483648,,Cochran Caronia Waller,Not Provided,3,market perform,-0.0,73.0
2006-06-07 00:00:00,-0.0,U,-2147483648,,Stifel,Not Provided,5,buy,42.0,74.0
2006-05-08 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,Not Provided,1,underperform,33.0,75.0
2006-05-05 00:00:00,-0.0,M,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,5,outperform,44.0,76.0
2006-04-17 00:00:00,-0.0,U,-2147483648,,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0,77.0
2006-02-13 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,44.0,78.0
2006-02-10 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,40.0,79.0
2005-09-27 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,80.0
2005-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,81.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,82.0
2006-07-31 00:00:00,-0.0,M,-2147483648,,Stifel,3 month,5,buy,42.0,83.0
2006-07-11 00:00:00,-0.0,M,-2147483648,,Cochran Caronia Waller,Not Provided,3,market perform,-0.0,84.0
2006-05-08 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,Not Provided,1,underperform,33.0,85.0
2006-05-05 00:00:00,-0.0,M,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,5,outperform,44.0,86.0
2006-04-17 00:00:00,-0.0,U,-2147483648,,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0,87.0
2006-02-13 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,5,overwt/positive,44.0,88.0
2006-02-10 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,40.0,89.0
2005-09-27 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,90.0
2005-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,91.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,92.0
2006-08-19 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,93.0
2006-08-09 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,35.0,94.0
2006-08-07 00:00:00,-0.0,M,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,5,outperform,42.0,95.0
2006-08-07 00:00:00,-0.0,M,-2147483648,,Stifel,3 month,5,buy,42.0,96.0
2006-08-07 00:00:00,-0.0,D,-2147483648,,Barclays,Not Provided,3,equalwt/positive,34.0,97.0
2006-08-04 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,Not Provided,1,underperform,32.0,98.0
2006-08-04 00:00:00,-0.0,M,-2147483648,,Cochran Caronia Waller,Not Provided,3,market perform,-0.0,99.0
2006-04-17 00:00:00,-0.0,U,-2147483648,,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0,100.0
2005-09-27 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,101.0
2005-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,102.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,103.0
2006-09-27 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,Not Provided,1,underperform,34.0,104.0
2006-09-21 00:00:00,-0.0,M,-2147483648,,Stifel,3 month,5,buy,42.0,105.0
2006-09-06 00:00:00,-0.0,M,-2147483648,,Cochran Caronia Waller,Not Provided,3,market perform,-0.0,106.0
2006-08-19 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,107.0
2006-08-09 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,35.0,108.0
2006-08-07 00:00:00,-0.0,M,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,5,outperform,42.0,109.0
2006-08-07 00:00:00,-0.0,D,-2147483648,,Barclays,Not Provided,3,equalwt/positive,34.0,110.0
2006-04-17 00:00:00,-0.0,U,-2147483648,,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0,111.0
2005-09-27 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,112.0
2005-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,113.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,114.0
2006-10-27 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,Not Provided,1,underperform,34.0,115.0
2006-10-25 00:00:00,-0.0,M,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,5,outperform,42.0,116.0
2006-10-25 00:00:00,-0.0,M,-2147483648,,Stifel,3 month,5,buy,42.0,117.0
2006-10-10 00:00:00,-0.0,U,-2147483648,,UBS,12 month,5,buy 1,43.0,118.0
2006-10-10 00:00:00,-0.0,M,-2147483648,,Cochran Caronia Waller,Not Provided,3,market perform,-0.0,119.0
2006-08-09 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,35.0,120.0
2006-08-07 00:00:00,-0.0,D,-2147483648,,Barclays,Not Provided,3,equalwt/positive,34.0,121.0
2006-04-17 00:00:00,-0.0,U,-2147483648,,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0,122.0
2005-09-27 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,123.0
2005-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,124.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,125.0
2006-11-20 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/positive,35.0,126.0
2006-11-16 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,Not Provided,3,neutral/cautious,34.0,127.0
2006-11-09 00:00:00,-0.0,U,-2147483648,,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,128.0
2006-11-06 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,36.0,129.0
2006-11-03 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy 1,41.0,130.0
2006-11-03 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,Not Provided,1,underperform,35.0,131.0
2006-11-03 00:00:00,-0.0,M,-2147483648,,Stifel,3 month,5,buy,42.0,132.0
2006-11-03 00:00:00,-0.0,U,-2147483648,,Cochran Caronia Waller,Not Provided,5,outperform,-0.0,133.0
2006-11-02 00:00:00,-0.0,M,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,5,outperform,42.0,134.0
2006-04-17 00:00:00,-0.0,U,-2147483648,,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0,135.0
2005-09-27 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,136.0
2005-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,137.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,138.0
2006-12-29 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,Not Provided,1,underperform,35.0,139.0
2006-12-21 00:00:00,-0.0,M,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,5,outperform,42.0,140.0
2006-12-14 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,3,neutral,-0.0,141.0
2006-12-04 00:00:00,-0.0,M,-2147483648,,Stifel,3 month,5,buy,42.0,142.0
2006-11-20 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/positive,35.0,143.0
2006-11-16 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,Not Provided,3,neutral/cautious,34.0,144.0
2006-11-09 00:00:00,-0.0,U,-2147483648,,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,145.0
2006-11-06 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,36.0,146.0
2006-11-03 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy 1,41.0,147.0
2006-11-03 00:00:00,-0.0,U,-2147483648,,Cochran Caronia Waller,Not Provided,5,outperform,-0.0,148.0
2006-04-17 00:00:00,-0.0,U,-2147483648,,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0,149.0
2005-09-27 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,150.0
2005-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,151.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,152.0
2007-01-19 00:00:00,-0.0,M,-2147483648,,Stifel,3 month,5,buy,42.0,153.0
2007-01-08 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,3,neutral,-0.0,154.0
2007-01-04 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,38.0,155.0
2006-12-29 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,Not Provided,1,underperform,35.0,156.0
2006-12-21 00:00:00,-0.0,M,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,5,outperform,42.0,157.0
2006-11-20 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/positive,35.0,158.0
2006-11-16 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,Not Provided,3,neutral/cautious,34.0,159.0
2006-11-09 00:00:00,-0.0,U,-2147483648,,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,160.0
2006-11-03 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy 1,41.0,161.0
2006-11-03 00:00:00,-0.0,U,-2147483648,,Cochran Caronia Waller,Not Provided,5,outperform,-0.0,162.0
2006-04-17 00:00:00,-0.0,U,-2147483648,,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0,163.0
2005-09-27 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,3,Equalwt/Attractive,-0.0,164.0
2005-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,165.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,166.0
2007-02-26 00:00:00,-0.0,M,-2147483648,,Morgan Stanley,Not Provided,3,Equalwt/In-Line,-0.0,167.0
2007-02-12 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,Not Provided,3,neutral/cautious,37.0,168.0
2007-02-12 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,38.0,169.0
2007-02-12 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy 1,45.0,170.0
2007-02-12 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,Not Provided,1,underperform,37.0,171.0
2007-02-12 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,37.0,172.0
2007-02-09 00:00:00,-0.0,M,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,5,outperform,42.0,173.0
2007-02-09 00:00:00,-0.0,M,-2147483648,,Stifel,3 month,5,buy,44.0,174.0
2007-01-08 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,3,neutral,-0.0,175.0
2006-11-09 00:00:00,-0.0,U,-2147483648,,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,176.0
2006-11-03 00:00:00,-0.0,U,-2147483648,,Cochran Caronia Waller,Not Provided,5,outperform,-0.0,177.0
2006-04-17 00:00:00,-0.0,U,-2147483648,,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,-0.0,178.0
2005-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,179.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,180.0
2007-03-26 00:00:00,-0.0,D,-2147483648,,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,181.0
2007-03-02 00:00:00,-0.0,M,-2147483648,,Stifel,3 month,5,buy,44.0,182.0
2007-02-12 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,Not Provided,3,neutral/cautious,37.0,183.0
2007-02-12 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,38.0,184.0
2007-02-12 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy 1,45.0,185.0
2007-02-12 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,Not Provided,1,underperform,37.0,186.0
2007-02-12 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,37.0,187.0
2007-02-09 00:00:00,-0.0,M,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,5,outperform,42.0,188.0
2007-01-08 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,3,neutral,-0.0,189.0
2006-11-09 00:00:00,-0.0,U,-2147483648,,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,190.0
2006-11-03 00:00:00,-0.0,U,-2147483648,,Cochran Caronia Waller,Not Provided,5,outperform,-0.0,191.0
2005-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,192.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,193.0
2007-04-23 00:00:00,-0.0,M,-2147483648,,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,48.0,194.0
2007-04-08 00:00:00,-0.0,M,-2147483648,,Credit Suisse,12 month,3,neutral,44.0,195.0
2007-03-26 00:00:00,-0.0,D,-2147483648,,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,196.0
2007-03-02 00:00:00,-0.0,M,-2147483648,,Stifel,3 month,5,buy,44.0,197.0
2007-02-12 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,Not Provided,3,neutral/cautious,37.0,198.0
2007-02-12 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy 1,45.0,199.0
2007-02-12 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,Not Provided,1,underperform,37.0,200.0
2007-02-12 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,37.0,201.0
2007-02-09 00:00:00,-0.0,M,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,5,outperform,42.0,202.0
2007-01-08 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,3,neutral,-0.0,203.0
2006-11-09 00:00:00,-0.0,U,-2147483648,,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,204.0
2006-11-03 00:00:00,-0.0,U,-2147483648,,Cochran Caronia Waller,Not Provided,5,outperform,-0.0,205.0
2005-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,206.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,207.0
2007-05-29 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy 1,49.0,208.0
2007-05-23 00:00:00,-0.0,D,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,3,market perform,44.0,209.0
2007-05-15 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,Not Provided,3,neutral/cautious,42.0,210.0
2007-05-07 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,-2147483648,restricted,-0.0,211.0
2007-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,212.0
2007-05-07 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,Not Provided,1,underperform,39.0,213.0
2007-05-07 00:00:00,-0.0,M,-2147483648,,Stifel,3 month,5,buy,48.0,214.0
2007-05-04 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,42.0,215.0
2007-05-03 00:00:00,-0.0,M,-2147483648,,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,216.0
2007-04-23 00:00:00,-0.0,M,-2147483648,,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,48.0,217.0
2007-03-26 00:00:00,-0.0,D,-2147483648,,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,218.0
2007-01-08 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,3,neutral,-0.0,219.0
2006-11-03 00:00:00,-0.0,U,-2147483648,,Cochran Caronia Waller,Not Provided,5,outperform,-0.0,220.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,221.0
2007-05-29 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy 1,49.0,222.0
2007-05-23 00:00:00,-0.0,D,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,3,market perform,44.0,223.0
2007-05-15 00:00:00,-0.0,M,-2147483648,,Goldman Sachs,Not Provided,3,neutral/cautious,42.0,224.0
2007-05-07 00:00:00,-0.0,M,-2147483648,,Credit Suisse,Not Provided,-2147483648,restricted,-0.0,225.0
2007-05-07 00:00:00,-0.0,M,-2147483648,,William Blair & Co,Not Provided,3,market perform,-0.0,226.0
2007-05-07 00:00:00,-0.0,M,-2147483648,,FBR Capital Markets,Not Provided,1,underperform,39.0,227.0
2007-05-07 00:00:00,-0.0,M,-2147483648,,Stifel,3 month,5,buy,48.0,228.0
2007-05-04 00:00:00,-0.0,M,-2147483648,,Barclays,Not Provided,3,equalwt/neutral,42.0,229.0
2007-05-03 00:00:00,-0.0,M,-2147483648,,Bear Stearns & Co,Not Provided,3,peerperform,-0.0,230.0
2007-04-23 00:00:00,-0.0,M,-2147483648,,Fox-Pitt Kelton Cochran Caronia Waller,Not Provided,5,outperform,48.0,231.0
2007-03-26 00:00:00,-0.0,D,-2147483648,,Morgan Stanley,Not Provided,1,Underwt/In-Line,-0.0,232.0
2007-01-08 00:00:00,-0.0,M,-2147483648,,J.P. Morgan,Not Provided,3,neutral,-0.0,233.0
2006-11-03 00:00:00,-0.0,U,-2147483648,,Cochran Caronia Waller,Not Provided,5,outperform,-0.0,234.0
2005-02-25 00:00:00,-0.0,U,-2147483648,,Argus Research Corp,Not Provided,3,hold,-0.0,235.0
2007-08-01 00:00:00,-0.0,M,-2147483648,,UBS,12 month,5,buy,49.0,236.0
2007-08-01 00:00:00,-0.0,M,-2147483648,,"Keefe, Bruyette & Woods",Not Provided,3,market perform,45.0,237.0
