,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
67,67,-0.0,M,-2147483648,2016-01-31,BMO Capital Markets,Not Provided,5,outperform,14.98,67.0
68,68,-0.0,M,-2147483648,2016-01-27,EVA Dimensions,Not Provided,5,overweight,-0.0,68.0
69,69,-0.0,M,-2147483648,2016-01-25,Cross Research,12 month,3,hold,13.49,69.0
70,70,-0.0,M,-2147483648,2016-01-22,Edward Jones,Not Provided,3,hold,-0.0,70.0
71,71,-0.0,M,-2147483648,2016-01-21,Mizuho Securities USA Inc,Not Provided,3,neutral,9.74,71.0
72,72,-0.0,M,-2147483648,2016-01-20,Susquehanna Financial,12 month,3,neutral,11.24,72.0
73,73,-0.0,M,-2147483648,2016-01-19,Jefferies,Not Provided,5,buy,14.61,73.0
74,74,-0.0,M,-2147483648,2016-01-13,Wells Fargo Securities,Not Provided,5,outperform,-0.0,74.0
75,75,-0.0,M,-2147483648,2016-01-07,Baird,Not Provided,3,neutral,11.24,75.0
76,76,-0.0,D,-2147483648,2016-01-07,Spin-Off Research,Not Provided,3,neutral,12.74,76.0
77,77,-0.0,M,-2147483648,2016-01-06,RBC Capital Markets,12 month,3,sector perform,11.24,77.0
78,78,-0.0,M,-2147483648,2016-01-06,Bernstein,Not Provided,3,market perform,11.99,78.0
79,79,-0.0,M,-2147483648,2016-01-04,"Morningstar, Inc",Not Provided,3,hold,-0.0,79.0
80,80,-0.0,M,-2147483648,2015-12-20,Stifel,Not Provided,3,hold,-0.0,80.0
81,81,-0.0,U,-2147483648,2015-12-14,Credit Suisse,Not Provided,5,outperform,15.73,81.0
82,82,-0.0,N,-2147483648,2015-12-03,Argus Research Corp,Not Provided,5,buy,14.23,82.0
83,83,-0.0,N,-2147483648,2015-12-01,Daiwa Securities,Not Provided,3,neutral,11.46,83.0
84,84,-0.0,M,-2147483648,2015-12-01,Freedom Finance,Not Provided,5,buy,14.98,84.0
85,85,-0.0,M,-2147483648,2015-11-25,Morgan Stanley,12 month,3,Equalwt/Cautious,11.24,85.0
86,86,-0.0,M,-2147483648,2015-11-25,Brean Capital LLC,Not Provided,3,hold,-0.0,86.0
87,87,-0.0,M,-2147483648,2015-11-25,J.P. Morgan,18 month,3,neutral,10.49,87.0
88,88,-0.0,M,-2147483648,2015-11-25,Needham & Co,Not Provided,3,hold,-0.0,88.0
89,89,-0.0,M,-2147483648,2015-11-25,Sterne Agee CRT,12 month,3,neutral,11.24,89.0
90,90,-0.0,M,-2147483648,2015-11-25,Maxim Group LLC,12 month,3,hold,10.11,90.0
91,91,-0.0,M,-2147483648,2015-11-25,Atlantic Equities LLP,12 month,3,neutral,13.49,91.0
92,92,-0.0,N,-2147483648,2015-11-25,FBN Securities,12 month,5,outperform,11.99,92.0
93,93,-0.0,M,-2147483648,2015-11-24,Pacific Crest Securities,Not Provided,3,sector weight,-0.0,93.0
94,94,-0.0,M,-2147483648,2015-11-24,Barclays,Not Provided,1,underweight,9.74,94.0
95,95,-0.0,M,-2147483648,2015-11-10,WhiteSand Research LLC,Not Provided,3,hold,13.11,95.0
96,96,-0.0,N,-2147483648,2015-11-04,UBS,12 month,5,buy,13.86,96.0
97,97,-0.0,M,-2147483648,2015-11-02,Goldman Sachs,12 month,3,neutral/neutral,14.23,97.0
98,98,-0.0,N,-2147483648,2015-11-02,"Monness, Crespi, Hardt & Co",Not Provided,3,neutral,-0.0,98.0
99,99,-0.0,M,-2147483648,2016-03-01,RBC Capital Markets,12 month,3,sector perform,11.24,99.0
100,100,-0.0,M,-2147483648,2016-03-01,Credit Suisse,Not Provided,5,outperform,15.73,100.0
101,101,-0.0,M,-2147483648,2016-03-01,Bernstein,12 month,3,market perform,11.99,101.0
102,102,-0.0,M,-2147483648,2016-03-01,Raymond James,Not Provided,3,market perform,-0.0,102.0
103,103,-0.0,M,-2147483648,2016-02-29,Goldman Sachs,12 month,3,neutral/neutral,13.49,103.0
104,104,-0.0,M,-2147483648,2016-02-29,Wells Fargo Securities,Not Provided,5,outperform,-0.0,104.0
105,105,-0.0,M,-2147483648,2016-02-28,BMO Capital Markets,Not Provided,5,outperform,14.98,105.0
106,106,-0.0,M,-2147483648,2016-02-28,Pacific Crest Securities,Not Provided,3,sector weight,-0.0,106.0
107,107,-0.0,M,-2147483648,2016-02-28,Mizuho Securities USA Inc,12 month,3,neutral,9.74,107.0
108,108,-0.0,M,-2147483648,2016-02-24,J.P. Morgan,Not Provided,3,neutral,10.49,108.0
109,109,-0.0,N,-2147483648,2016-02-22,Macquarie,12 month,3,neutral,9.74,109.0
110,110,-0.0,M,-2147483648,2016-02-22,Cross Research,12 month,3,hold,11.99,110.0
111,111,-0.0,M,-2147483648,2016-02-14,Susquehanna Financial,12 month,3,neutral,11.24,111.0
112,112,-0.0,M,-2147483648,2016-02-04,Edward Jones,Not Provided,3,hold,-0.0,112.0
113,113,-0.0,M,-2147483648,2016-02-03,"Morningstar, Inc",Not Provided,5,buy,-0.0,113.0
114,114,-0.0,M,-2147483648,2016-01-27,EVA Dimensions,Not Provided,5,overweight,-0.0,114.0
115,115,-0.0,M,-2147483648,2016-01-19,Jefferies,Not Provided,5,buy,14.61,115.0
116,116,-0.0,M,-2147483648,2016-01-07,Baird,Not Provided,3,neutral,11.24,116.0
117,117,-0.0,D,-2147483648,2016-01-07,Spin-Off Research,Not Provided,3,neutral,12.74,117.0
118,118,-0.0,M,-2147483648,2015-12-20,Stifel,Not Provided,3,hold,-0.0,118.0
119,119,-0.0,N,-2147483648,2015-12-03,Argus Research Corp,Not Provided,5,buy,14.23,119.0
120,120,-0.0,N,-2147483648,2015-12-01,Daiwa Securities,Not Provided,3,neutral,11.46,120.0
121,121,-0.0,M,-2147483648,2015-12-01,Freedom Finance,Not Provided,5,buy,14.98,121.0
122,122,-0.0,M,-2147483648,2015-11-25,Morgan Stanley,12 month,3,Equalwt/Cautious,11.24,122.0
123,123,-0.0,M,-2147483648,2015-11-25,Brean Capital LLC,Not Provided,3,hold,-0.0,123.0
124,124,-0.0,M,-2147483648,2015-11-25,Needham & Co,Not Provided,3,hold,-0.0,124.0
125,125,-0.0,M,-2147483648,2015-11-25,Sterne Agee CRT,12 month,3,neutral,11.24,125.0
126,126,-0.0,M,-2147483648,2015-11-25,Maxim Group LLC,12 month,3,hold,10.11,126.0
127,127,-0.0,M,-2147483648,2015-11-25,Atlantic Equities LLP,12 month,3,neutral,13.49,127.0
128,128,-0.0,N,-2147483648,2015-11-25,FBN Securities,12 month,5,outperform,11.99,128.0
129,129,-0.0,M,-2147483648,2015-11-24,Barclays,Not Provided,1,underweight,9.74,129.0
130,130,-0.0,M,-2147483648,2015-11-10,WhiteSand Research LLC,Not Provided,3,hold,13.11,130.0
131,131,-0.0,N,-2147483648,2015-11-04,UBS,12 month,5,buy,13.86,131.0
132,132,-0.0,N,-2147483648,2015-11-02,"Monness, Crespi, Hardt & Co",Not Provided,3,neutral,-0.0,132.0
133,133,-0.0,M,-2147483648,2016-03-31,Stifel,Not Provided,3,hold,-0.0,133.0
134,134,-0.0,M,-2147483648,2016-03-30,Bernstein,12 month,5,outperform,14.23,134.0
135,135,-0.0,M,-2147483648,2016-03-29,RBC Capital Markets,12 month,3,sector perform,13.49,135.0
136,136,-0.0,M,-2147483648,2016-03-29,Wells Fargo Securities,Not Provided,5,outperform,-0.0,136.0
137,137,-0.0,M,-2147483648,2016-03-28,BMO Capital Markets,Not Provided,5,outperform,14.98,137.0
138,138,-0.0,U,-2147483648,2016-03-21,Macquarie,12 month,5,outperform,16.48,138.0
139,139,-0.0,M,-2147483648,2016-03-20,Pacific Crest Securities,Not Provided,3,sector weight,-0.0,139.0
140,140,-0.0,D,-2147483648,2016-03-17,EVA Dimensions,Not Provided,3,hold,-0.0,140.0
141,141,-0.0,M,-2147483648,2016-03-16,Cross Research,12 month,3,hold,11.99,141.0
142,142,-0.0,M,-2147483648,2016-03-14,CM Research,Not Provided,5,buy,14.68,142.0
143,143,-0.0,M,-2147483648,2016-03-07,Argus Research Corp,Not Provided,5,buy,14.23,143.0
144,144,-0.0,M,-2147483648,2016-03-07,Edward Jones,Not Provided,3,hold,-0.0,144.0
145,145,-0.0,M,-2147483648,2016-03-07,Maxim Group LLC,12 month,3,hold,14.23,145.0
146,146,-0.0,M,-2147483648,2016-03-04,Morgan Stanley,12 month,3,Equalwt/Cautious,11.99,146.0
147,147,-0.0,M,-2147483648,2016-03-04,Goldman Sachs,12 month,3,neutral/neutral,14.23,147.0
148,148,-0.0,M,-2147483648,2016-03-04,Brean Capital LLC,Not Provided,3,hold,-0.0,148.0
149,149,-0.0,M,-2147483648,2016-03-04,Credit Suisse,Not Provided,5,outperform,15.73,149.0
150,150,-0.0,M,-2147483648,2016-03-04,J.P. Morgan,9 month,3,neutral,10.49,150.0
151,151,-0.0,M,-2147483648,2016-03-04,Needham & Co,Not Provided,3,hold,-0.0,151.0
152,152,-0.0,M,-2147483648,2016-03-04,Baird,12 month,3,neutral,11.99,152.0
153,153,-0.0,M,-2147483648,2016-03-04,Raymond James,Not Provided,3,market perform,-0.0,153.0
154,154,-0.0,M,-2147483648,2016-03-04,Daiwa Securities,Not Provided,3,neutral,11.46,154.0
155,155,-0.0,M,-2147483648,2016-03-04,Sterne Agee CRT,12 month,3,neutral,11.24,155.0
156,156,-0.0,M,-2147483648,2016-03-04,Mizuho Securities USA Inc,12 month,3,neutral,9.74,156.0
157,157,-0.0,M,-2147483648,2016-03-04,Spin-Off Research,Not Provided,3,neutral,11.16,157.0
158,158,-0.0,M,-2147483648,2016-03-04,"Morningstar, Inc",Not Provided,3,hold,-0.0,158.0
159,159,-0.0,M,-2147483648,2016-03-04,Susquehanna Financial,12 month,3,neutral,11.24,159.0
160,160,-0.0,M,-2147483648,2016-03-04,Atlantic Equities LLP,12 month,3,neutral,11.99,160.0
161,161,-0.0,M,-2147483648,2016-03-04,Barclays,Not Provided,1,underweight,9.74,161.0
162,162,-0.0,M,-2147483648,2016-03-04,FBN Securities,12 month,5,outperform,13.49,162.0
163,163,-0.0,M,-2147483648,2016-03-03,Jefferies,12 month,5,buy,14.42,163.0
164,164,-0.0,M,-2147483648,2015-12-01,Freedom Finance,Not Provided,5,buy,14.98,164.0
165,165,-0.0,M,-2147483648,2015-11-10,WhiteSand Research LLC,Not Provided,3,hold,13.11,165.0
166,166,-0.0,N,-2147483648,2015-11-04,UBS,12 month,5,buy,13.86,166.0
167,167,-0.0,M,-2147483648,2016-05-01,BMO Capital Markets,Not Provided,5,outperform,17.23,167.0
168,168,-0.0,M,-2147483648,2016-04-26,Wells Fargo Securities,Not Provided,5,outperform,-0.0,168.0
169,169,-0.0,M,-2147483648,2016-04-25,Bernstein,Not Provided,5,outperform,15.73,169.0
170,170,-0.0,M,-2147483648,2016-04-19,Atlantic Equities LLP,12 month,3,neutral,11.99,170.0
171,171,-0.0,M,-2147483648,2016-04-18,Jefferies,Not Provided,5,buy,14.42,171.0
172,172,-0.0,M,-2147483648,2016-04-17,Stifel,Not Provided,3,hold,-0.0,172.0
173,173,-0.0,N,-2147483648,2016-04-14,Oppenheimer & Co,18 month,5,outperform,15.73,173.0
174,174,-0.0,M,-2147483648,2016-04-08,Edward Jones,Not Provided,3,hold,-0.0,174.0
175,175,-0.0,M,-2147483648,2016-04-08,J.P. Morgan,Not Provided,3,neutral,10.49,175.0
176,176,-0.0,M,-2147483648,2016-04-07,Susquehanna Financial,12 month,3,neutral,11.24,176.0
177,177,-0.0,M,-2147483648,2016-04-06,Spin-Off Research,Not Provided,3,neutral,11.16,177.0
178,178,-0.0,M,-2147483648,2016-04-05,Cross Research,12 month,3,hold,11.99,178.0
179,179,-0.0,M,-2147483648,2016-04-04,RBC Capital Markets,12 month,3,sector perform,13.49,179.0
180,180,-0.0,U,-2147483648,2016-03-21,Macquarie,12 month,5,outperform,16.48,180.0
181,181,-0.0,M,-2147483648,2016-03-20,Pacific Crest Securities,Not Provided,3,sector weight,-0.0,181.0
182,182,-0.0,D,-2147483648,2016-03-17,EVA Dimensions,Not Provided,3,hold,-0.0,182.0
183,183,-0.0,M,-2147483648,2016-03-14,CM Research,Not Provided,5,buy,14.68,183.0
184,184,-0.0,M,-2147483648,2016-03-07,Argus Research Corp,Not Provided,5,buy,14.23,184.0
185,185,-0.0,M,-2147483648,2016-03-07,Maxim Group LLC,12 month,3,hold,14.23,185.0
186,186,-0.0,M,-2147483648,2016-03-04,Morgan Stanley,12 month,3,Equalwt/Cautious,11.99,186.0
187,187,-0.0,M,-2147483648,2016-03-04,Goldman Sachs,12 month,3,neutral/neutral,14.23,187.0
188,188,-0.0,M,-2147483648,2016-03-04,Brean Capital LLC,Not Provided,3,hold,-0.0,188.0
189,189,-0.0,M,-2147483648,2016-03-04,Credit Suisse,Not Provided,5,outperform,15.73,189.0
190,190,-0.0,M,-2147483648,2016-03-04,Needham & Co,Not Provided,3,hold,-0.0,190.0
191,191,-0.0,M,-2147483648,2016-03-04,Baird,12 month,3,neutral,11.99,191.0
192,192,-0.0,M,-2147483648,2016-03-04,Raymond James,Not Provided,3,market perform,-0.0,192.0
193,193,-0.0,M,-2147483648,2016-03-04,Daiwa Securities,Not Provided,3,neutral,11.46,193.0
194,194,-0.0,M,-2147483648,2016-03-04,Sterne Agee CRT,12 month,3,neutral,11.24,194.0
195,195,-0.0,M,-2147483648,2016-03-04,Mizuho Securities USA Inc,12 month,3,neutral,9.74,195.0
196,196,-0.0,M,-2147483648,2016-03-04,"Morningstar, Inc",Not Provided,3,hold,-0.0,196.0
197,197,-0.0,M,-2147483648,2016-03-04,Barclays,Not Provided,1,underweight,9.74,197.0
198,198,-0.0,M,-2147483648,2016-03-04,FBN Securities,12 month,5,outperform,13.49,198.0
199,199,-0.0,M,-2147483648,2015-12-01,Freedom Finance,Not Provided,5,buy,14.98,199.0
200,200,-0.0,M,-2147483648,2015-11-10,WhiteSand Research LLC,Not Provided,3,hold,13.11,200.0
201,201,-0.0,N,-2147483648,2015-11-04,UBS,12 month,5,buy,13.86,201.0
202,202,-0.0,M,-2147483648,2016-06-01,UBS,12 month,5,buy,15.73,202.0
203,203,-0.0,M,-2147483648,2016-05-30,BMO Capital Markets,Not Provided,5,outperform,17.98,203.0
204,204,-0.0,M,-2147483648,2016-05-30,Stifel,Not Provided,3,hold,-0.0,204.0
205,205,-0.0,M,-2147483648,2016-05-27,Bernstein,12 month,5,outperform,15.73,205.0
206,206,-0.0,M,-2147483648,2016-05-27,Wells Fargo Securities,Not Provided,5,outperform,-0.0,206.0
207,207,-0.0,M,-2147483648,2016-05-26,RBC Capital Markets,Not Provided,-2147483648,not rated,-0.0,207.0
208,208,-0.0,M,-2147483648,2016-05-26,Argus Research Corp,Not Provided,5,buy,16.48,208.0
209,209,-0.0,M,-2147483648,2016-05-26,Jefferies,12 month,5,buy,17.98,209.0
210,210,-0.0,M,-2147483648,2016-05-26,Mizuho Securities USA Inc,12 month,3,neutral,11.99,210.0
211,211,-0.0,M,-2147483648,2016-05-25,Morgan Stanley,12 month,3,Equalwt/Cautious,12.74,211.0
212,212,-0.0,M,-2147483648,2016-05-25,Brean Capital LLC,Not Provided,3,hold,-0.0,212.0
213,213,-0.0,M,-2147483648,2016-05-25,Edward Jones,Not Provided,3,hold,-0.0,213.0
214,214,-0.0,M,-2147483648,2016-05-25,J.P. Morgan,9 month,3,neutral,13.86,214.0
215,215,-0.0,U,-2147483648,2016-05-25,Needham & Co,Not Provided,5,buy,16.48,215.0
216,216,-0.0,M,-2147483648,2016-05-25,Baird,12 month,3,neutral,14.23,216.0
217,217,-0.0,M,-2147483648,2016-05-25,Raymond James,Not Provided,3,market perform,-0.0,217.0
218,218,-0.0,M,-2147483648,2016-05-25,Macquarie,12 month,5,outperform,18.73,218.0
219,219,-0.0,M,-2147483648,2016-05-25,Sterne Agee CRT,12 month,3,neutral,13.49,219.0
220,220,-0.0,M,-2147483648,2016-05-25,"Morningstar, Inc",Not Provided,3,hold,-0.0,220.0
221,221,-0.0,M,-2147483648,2016-05-25,Maxim Group LLC,12 month,3,hold,14.23,221.0
222,222,-0.0,M,-2147483648,2016-05-25,Susquehanna Financial,12 month,3,neutral,11.99,222.0
223,223,-0.0,M,-2147483648,2016-05-25,Atlantic Equities LLP,12 month,3,neutral,12.74,223.0
224,224,-0.0,M,-2147483648,2016-05-25,Barclays,Not Provided,1,underweight,11.99,224.0
225,225,-0.0,D,-2147483648,2016-05-25,EVA Dimensions,Not Provided,3,hold,-0.0,225.0
226,226,-0.0,M,-2147483648,2016-05-25,FBN Securities,12 month,5,outperform,15.73,226.0
227,227,-0.0,M,-2147483648,2016-05-24,Goldman Sachs,Not Provided,-2147483648,not rated,-0.0,227.0
228,228,-0.0,M,-2147483648,2016-05-24,Credit Suisse,Not Provided,5,outperform,15.73,228.0
229,229,-0.0,M,-2147483648,2016-05-24,Pacific Crest Securities,Not Provided,3,sector weight,-0.0,229.0
230,230,-0.0,M,-2147483648,2016-05-24,Oppenheimer & Co,12 month,5,outperform,15.73,230.0
231,231,-0.0,U,-2147483648,2016-05-24,Cross Research,12 month,5,buy,16.48,231.0
232,232,-0.0,M,-2147483648,2016-04-06,Spin-Off Research,Not Provided,3,neutral,11.16,232.0
233,233,-0.0,M,-2147483648,2016-03-14,CM Research,Not Provided,5,buy,14.68,233.0
234,234,-0.0,M,-2147483648,2016-03-04,Daiwa Securities,Not Provided,3,neutral,11.46,234.0
235,235,-0.0,M,-2147483648,2015-12-01,Freedom Finance,Not Provided,5,buy,14.98,235.0
236,236,-0.0,M,-2147483648,2015-11-10,WhiteSand Research LLC,Not Provided,3,hold,13.11,236.0
237,237,-0.0,M,-2147483648,2016-07-01,Credit Suisse,Not Provided,5,outperform,15.73,237.0
238,238,-0.0,M,-2147483648,2016-07-01,Wells Fargo Securities,Not Provided,5,outperform,-0.0,238.0
239,239,-0.0,M,-2147483648,2016-06-29,Bernstein,Not Provided,5,outperform,17.23,239.0
240,240,-0.0,M,-2147483648,2016-06-28,Edward Jones,Not Provided,3,hold,-0.0,240.0
241,241,-0.0,M,-2147483648,2016-06-28,CM Research,Not Provided,5,buy,15.46,241.0
242,242,-0.0,M,-2147483648,2016-06-27,Oppenheimer & Co,12 month,5,outperform,15.73,242.0
243,243,-0.0,M,-2147483648,2016-06-24,Needham & Co,12 month,5,buy,16.48,243.0
244,244,-0.0,M,-2147483648,2016-06-24,FBN Securities,12 month,5,outperform,15.73,244.0
245,245,-0.0,M,-2147483648,2016-06-22,"Morningstar, Inc",Not Provided,3,hold,-0.0,245.0
246,246,-0.0,M,-2147483648,2016-06-12,BMO Capital Markets,Not Provided,5,outperform,17.98,246.0
247,247,-0.0,M,-2147483648,2016-06-09,Susquehanna Financial,12 month,3,neutral,11.99,247.0
248,248,-0.0,M,-2147483648,2016-06-09,Barclays,Not Provided,1,underweight,11.99,248.0
249,249,-0.0,M,-2147483648,2016-06-08,Morgan Stanley,12 month,3,Equalwt/Cautious,12.74,249.0
250,250,-0.0,M,-2147483648,2016-06-08,Brean Capital LLC,Not Provided,3,hold,-0.0,250.0
251,251,-0.0,M,-2147483648,2016-06-08,Jefferies,12 month,5,buy,17.98,251.0
252,252,-0.0,M,-2147483648,2016-06-08,Baird,12 month,3,neutral,14.98,252.0
253,253,-0.0,M,-2147483648,2016-06-08,Macquarie,12 month,5,outperform,18.73,253.0
254,254,-0.0,M,-2147483648,2016-06-08,Cross Research,12 month,5,buy,16.48,254.0
255,255,-0.0,M,-2147483648,2016-06-07,Mizuho Securities USA Inc,12 month,3,neutral,11.99,255.0
256,256,-0.0,M,-2147483648,2016-06-02,Daiwa Securities,Not Provided,3,neutral,13.49,256.0
257,257,-0.0,M,-2147483648,2016-06-01,UBS,12 month,5,buy,15.73,257.0
258,258,-0.0,M,-2147483648,2016-05-30,Stifel,Not Provided,3,hold,-0.0,258.0
259,259,-0.0,M,-2147483648,2016-05-26,RBC Capital Markets,Not Provided,-2147483648,not rated,-0.0,259.0
260,260,-0.0,M,-2147483648,2016-05-26,Argus Research Corp,Not Provided,5,buy,16.48,260.0
261,261,-0.0,M,-2147483648,2016-05-25,J.P. Morgan,9 month,3,neutral,13.86,261.0
262,262,-0.0,M,-2147483648,2016-05-25,Raymond James,Not Provided,3,market perform,-0.0,262.0
263,263,-0.0,M,-2147483648,2016-05-25,Maxim Group LLC,12 month,3,hold,14.23,263.0
264,264,-0.0,M,-2147483648,2016-05-25,Atlantic Equities LLP,12 month,3,neutral,12.74,264.0
265,265,-0.0,D,-2147483648,2016-05-25,EVA Dimensions,Not Provided,3,hold,-0.0,265.0
