,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
96,-0.000000,M,-2147483648,2006-03-29,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
97,-0.000000,R,-2147483648,2006-03-29,Cowen,Not Provided,5,outperform,-0.000000
98,-0.000000,M,-2147483648,2006-03-29,Atlantic Equities LLP,Not Provided,5,overweight,-0.000000
99,-0.000000,M,-2147483648,2006-03-27,RBC Capital Markets,12 month,3,sector perform,35.000000
100,-0.000000,N,-2147483648,2006-03-21,Edward Jones,Not Provided,5,buy,-0.000000
101,-0.000000,M,-2147483648,2006-03-07,HSBC,Not Provided,5,overweight,34.100000
102,-0.000000,M,-2147483648,2006-01-03,Goldman Sachs,Not Provided,5,outperf/attractive,-0.000000
103,-0.000000,M,-2147483648,2004-08-12,J.P. Morgan,Not Provided,5,overweight,-0.000000
104,-0.000000,M,-2147483648,2006-05-25,UBS,Not Provided,5,buy 1,38.000000
105,-0.000000,N,-2147483648,2006-05-23,Susquehanna Financial,Not Provided,3,neutral,-0.000000
106,-0.000000,M,-2147483648,2006-05-22,Bernstein,Not Provided,5,outperform,35.500000
107,-0.000000,M,-2147483648,2006-04-20,Stifel,Not Provided,5,buy,33.000000
108,-0.000000,M,-2147483648,2006-04-17,EVA Dimensions,Not Provided,5,strong buy,-0.000000
109,-0.000000,M,-2147483648,2006-04-10,Prudential Equity Group Inc,Not Provided,5,overweight,38.000000
110,-0.000000,M,-2147483648,2006-03-30,Rochdale Securities,Not Provided,3,hold,29.000000
111,-0.000000,M,-2147483648,2006-03-29,Bear Stearns & Co,Not Provided,5,outperform,33.000000
112,-0.000000,M,-2147483648,2006-03-29,Credit Suisse,12 month,3,neutral,34.000000
113,-0.000000,D,-2147483648,2006-03-29,Needham & Co,12 month,3,hold,35.000000
114,-0.000000,M,-2147483648,2006-03-29,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
115,-0.000000,M,-2147483648,2006-03-29,Baird,Not Provided,5,outperform,33.000000
116,-0.000000,M,-2147483648,2006-03-29,KeyBanc Capital Markets,12 month,5,buy,35.000000
117,-0.000000,R,-2147483648,2006-03-29,Moors & Cabot,12 month,5,buy,35.000000
118,-0.000000,M,-2147483648,2006-03-29,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
119,-0.000000,R,-2147483648,2006-03-29,Cowen,Not Provided,5,outperform,-0.000000
120,-0.000000,M,-2147483648,2006-03-29,Atlantic Equities LLP,Not Provided,5,overweight,-0.000000
121,-0.000000,M,-2147483648,2006-03-27,RBC Capital Markets,12 month,3,sector perform,35.000000
122,-0.000000,N,-2147483648,2006-03-21,Edward Jones,Not Provided,5,buy,-0.000000
123,-0.000000,M,-2147483648,2006-03-07,HSBC,Not Provided,5,overweight,34.100000
124,-0.000000,M,-2147483648,2006-01-03,Goldman Sachs,Not Provided,5,outperf/attractive,-0.000000
125,-0.000000,M,-2147483648,2004-08-12,J.P. Morgan,Not Provided,5,overweight,-0.000000
126,-0.000000,M,-2147483648,2006-06-30,RBC Capital Markets,12 month,3,sector perform,35.000000
127,-0.000000,M,-2147483648,2006-06-30,Credit Suisse,12 month,3,neutral,34.000000
128,-0.000000,M,-2147483648,2006-06-30,UBS,Not Provided,5,buy 1,38.000000
129,-0.000000,M,-2147483648,2006-06-30,Needham & Co,Not Provided,3,hold,-0.000000
130,-0.000000,D,-2147483648,2006-06-30,Baird,Not Provided,3,neutral,30.000000
131,-0.000000,M,-2147483648,2006-06-30,Bernstein,Not Provided,5,outperform,35.500000
132,-0.000000,M,-2147483648,2006-06-30,KeyBanc Capital Markets,12 month,5,buy,35.000000
133,-0.000000,R,-2147483648,2006-06-30,Moors & Cabot,12 month,5,buy,35.000000
134,-0.000000,R,-2147483648,2006-06-30,Cowen,Not Provided,5,outperform,-0.000000
135,-0.000000,M,-2147483648,2006-06-30,Prudential Equity Group Inc,Not Provided,5,overweight,38.000000
136,-0.000000,M,-2147483648,2006-06-30,Atlantic Equities LLP,Not Provided,5,overweight,34.000000
137,-0.000000,M,-2147483648,2006-06-30,Rochdale Securities,Not Provided,3,hold,30.000000
138,-0.000000,M,-2147483648,2006-06-29,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
139,-0.000000,M,-2147483648,2006-06-27,J.P. Morgan,Not Provided,5,overweight,-0.000000
140,-0.000000,M,-2147483648,2006-06-27,Stifel,Not Provided,5,buy,33.000000
141,-0.000000,M,-2147483648,2006-06-27,Susquehanna Financial,Not Provided,3,neutral,-0.000000
142,-0.000000,M,-2147483648,2006-06-26,Lehman Brothers,12 month,5,overwt/positive,31.500000
143,-0.000000,M,-2147483648,2006-06-26,Goldman Sachs,Not Provided,5,outperf/neutral,34.370000
144,-0.000000,M,-2147483648,2006-06-21,EVA Dimensions,Not Provided,5,strong buy,-0.000000
145,-0.000000,M,-2147483648,2006-03-29,Bear Stearns & Co,Not Provided,5,outperform,33.000000
146,-0.000000,M,-2147483648,2006-03-29,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
147,-0.000000,N,-2147483648,2006-03-21,Edward Jones,Not Provided,5,buy,-0.000000
148,-0.000000,M,-2147483648,2006-03-07,HSBC,Not Provided,5,overweight,34.100000
149,-0.000000,M,-2147483648,2006-08-01,Baird,Not Provided,3,neutral,30.000000
150,-0.000000,M,-2147483648,2006-07-26,Bernstein,Not Provided,5,outperform,35.500000
151,-0.000000,R,-2147483648,2006-07-26,Cowen,Not Provided,5,outperform,-0.000000
152,-0.000000,M,-2147483648,2006-07-19,Stifel,Not Provided,5,buy,33.000000
153,-0.000000,M,-2147483648,2006-07-19,Atlantic Equities LLP,Not Provided,5,overweight,-0.000000
154,-0.000000,M,-2147483648,2006-07-10,EVA Dimensions,Not Provided,5,buy,-0.000000
155,-0.000000,M,-2147483648,2006-06-30,RBC Capital Markets,12 month,3,sector perform,35.000000
156,-0.000000,M,-2147483648,2006-06-30,Credit Suisse,12 month,3,neutral,34.000000
157,-0.000000,M,-2147483648,2006-06-30,UBS,Not Provided,5,buy 1,38.000000
158,-0.000000,M,-2147483648,2006-06-30,Needham & Co,Not Provided,3,hold,-0.000000
159,-0.000000,M,-2147483648,2006-06-30,KeyBanc Capital Markets,12 month,5,buy,35.000000
160,-0.000000,R,-2147483648,2006-06-30,Moors & Cabot,12 month,5,buy,35.000000
161,-0.000000,M,-2147483648,2006-06-30,Prudential Equity Group Inc,Not Provided,5,overweight,38.000000
162,-0.000000,M,-2147483648,2006-06-30,Rochdale Securities,Not Provided,3,hold,30.000000
163,-0.000000,M,-2147483648,2006-06-29,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
164,-0.000000,M,-2147483648,2006-06-27,J.P. Morgan,Not Provided,5,overweight,-0.000000
165,-0.000000,M,-2147483648,2006-06-27,Susquehanna Financial,Not Provided,3,neutral,-0.000000
166,-0.000000,M,-2147483648,2006-06-26,Lehman Brothers,12 month,5,overwt/positive,31.500000
167,-0.000000,M,-2147483648,2006-06-26,Goldman Sachs,Not Provided,5,outperf/neutral,34.370000
168,-0.000000,M,-2147483648,2006-03-29,Bear Stearns & Co,Not Provided,5,outperform,33.000000
169,-0.000000,M,-2147483648,2006-03-29,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
170,-0.000000,N,-2147483648,2006-03-21,Edward Jones,Not Provided,5,buy,-0.000000
171,-0.000000,M,-2147483648,2006-03-07,HSBC,Not Provided,5,overweight,34.100000
172,-0.000000,M,-2147483648,2006-08-31,Bernstein,Not Provided,5,outperform,35.500000
173,-0.000000,M,-2147483648,2006-08-29,Baird,Not Provided,3,neutral,30.000000
174,-0.000000,M,-2147483648,2006-08-28,Stifel,Not Provided,5,buy,33.000000
175,-0.000000,R,-2147483648,2006-08-25,Cowen,Not Provided,5,outperform,-0.000000
176,-0.000000,M,-2147483648,2006-08-21,Susquehanna Financial,Not Provided,3,neutral,-0.000000
177,-0.000000,M,-2147483648,2006-07-19,Atlantic Equities LLP,Not Provided,5,overweight,-0.000000
178,-0.000000,M,-2147483648,2006-07-10,EVA Dimensions,Not Provided,5,buy,-0.000000
179,-0.000000,M,-2147483648,2006-06-30,RBC Capital Markets,12 month,3,sector perform,35.000000
180,-0.000000,M,-2147483648,2006-06-30,Credit Suisse,12 month,3,neutral,34.000000
181,-0.000000,M,-2147483648,2006-06-30,UBS,Not Provided,5,buy 1,38.000000
182,-0.000000,M,-2147483648,2006-06-30,Needham & Co,Not Provided,3,hold,-0.000000
183,-0.000000,M,-2147483648,2006-06-30,KeyBanc Capital Markets,12 month,5,buy,35.000000
184,-0.000000,R,-2147483648,2006-06-30,Moors & Cabot,12 month,5,buy,35.000000
185,-0.000000,M,-2147483648,2006-06-30,Prudential Equity Group Inc,Not Provided,5,overweight,38.000000
186,-0.000000,M,-2147483648,2006-06-30,Rochdale Securities,Not Provided,3,hold,30.000000
187,-0.000000,M,-2147483648,2006-06-29,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
188,-0.000000,M,-2147483648,2006-06-27,J.P. Morgan,Not Provided,5,overweight,-0.000000
189,-0.000000,M,-2147483648,2006-06-26,Lehman Brothers,12 month,5,overwt/positive,31.500000
190,-0.000000,M,-2147483648,2006-06-26,Goldman Sachs,Not Provided,5,outperf/neutral,34.370000
191,-0.000000,M,-2147483648,2006-03-29,Bear Stearns & Co,Not Provided,5,outperform,33.000000
192,-0.000000,M,-2147483648,2006-03-29,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
193,-0.000000,N,-2147483648,2006-03-21,Edward Jones,Not Provided,5,buy,-0.000000
194,-0.000000,M,-2147483648,2006-03-07,HSBC,Not Provided,5,overweight,34.100000
195,-0.000000,M,-2147483648,2006-09-29,Lehman Brothers,12 month,5,overwt/positive,32.500000
196,-0.000000,M,-2147483648,2006-09-29,Goldman Sachs,Not Provided,5,Buy/Neutral,38.340000
197,-0.000000,M,-2147483648,2006-09-29,RBC Capital Markets,Not Provided,1,underperform,28.000000
198,-0.000000,M,-2147483648,2006-09-29,Bear Stearns & Co,Not Provided,5,outperform,38.000000
199,-0.000000,U,-2147483648,2006-09-29,Credit Suisse,12 month,5,outperform,37.000000
200,-0.000000,U,-2147483648,2006-09-29,Needham & Co,12 month,5,buy,35.000000
201,-0.000000,M,-2147483648,2006-09-29,Baird,Not Provided,3,neutral,34.000000
202,-0.000000,M,-2147483648,2006-09-29,Bernstein,Not Provided,5,outperform,35.500000
203,-0.000000,M,-2147483648,2006-09-29,KeyBanc Capital Markets,12 month,5,buy,35.000000
204,-0.000000,M,-2147483648,2006-09-29,Stifel,Not Provided,5,buy,34.000000
205,-0.000000,M,-2147483648,2006-09-29,Susquehanna Financial,Not Provided,3,neutral,-0.000000
206,-0.000000,M,-2147483648,2006-09-29,Prudential Equity Group Inc,Not Provided,5,overweight,38.000000
207,-0.000000,M,-2147483648,2006-09-29,Atlantic Equities LLP,Not Provided,5,overweight,-0.000000
208,-0.000000,M,-2147483648,2006-09-28,UBS,Not Provided,5,buy 1,38.000000
209,-0.000000,M,-2147483648,2006-09-28,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
210,-0.000000,R,-2147483648,2006-09-28,Cowen,Not Provided,5,outperform,-0.000000
211,-0.000000,M,-2147483648,2006-07-10,EVA Dimensions,Not Provided,5,buy,-0.000000
212,-0.000000,M,-2147483648,2006-06-30,Rochdale Securities,Not Provided,3,hold,30.000000
213,-0.000000,M,-2147483648,2006-06-27,J.P. Morgan,Not Provided,5,overweight,-0.000000
214,-0.000000,M,-2147483648,2006-03-29,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
215,-0.000000,N,-2147483648,2006-03-21,Edward Jones,Not Provided,5,buy,-0.000000
216,-0.000000,M,-2147483648,2006-03-07,HSBC,Not Provided,5,overweight,34.100000
217,-0.000000,D,-2147483648,2006-10-31,Stifel,Not Provided,3,hold,-0.000000
218,-0.000000,M,-2147483648,2006-10-30,Bernstein,Not Provided,5,outperform,35.500000
219,-0.000000,M,-2147483648,2006-10-26,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
220,-0.000000,M,-2147483648,2006-10-20,Baird,Not Provided,3,neutral,34.000000
221,-0.000000,M,-2147483648,2006-10-19,Susquehanna Financial,Not Provided,3,neutral,-0.000000
222,-0.000000,R,-2147483648,2006-10-18,Cowen,Not Provided,5,outperform,-0.000000
223,-0.000000,M,-2147483648,2006-10-04,EVA Dimensions,Not Provided,5,strong buy,-0.000000
224,-0.000000,M,-2147483648,2006-09-29,Lehman Brothers,12 month,5,overwt/positive,32.500000
225,-0.000000,M,-2147483648,2006-09-29,Goldman Sachs,Not Provided,5,Buy/Neutral,38.340000
226,-0.000000,M,-2147483648,2006-09-29,RBC Capital Markets,Not Provided,1,underperform,28.000000
227,-0.000000,M,-2147483648,2006-09-29,Bear Stearns & Co,Not Provided,5,outperform,38.000000
228,-0.000000,U,-2147483648,2006-09-29,Credit Suisse,12 month,5,outperform,37.000000
229,-0.000000,U,-2147483648,2006-09-29,Needham & Co,12 month,5,buy,35.000000
230,-0.000000,M,-2147483648,2006-09-29,KeyBanc Capital Markets,12 month,5,buy,35.000000
231,-0.000000,M,-2147483648,2006-09-29,Prudential Equity Group Inc,Not Provided,5,overweight,38.000000
232,-0.000000,M,-2147483648,2006-09-29,Atlantic Equities LLP,Not Provided,5,overweight,-0.000000
233,-0.000000,M,-2147483648,2006-09-28,UBS,Not Provided,5,buy 1,38.000000
234,-0.000000,M,-2147483648,2006-06-30,Rochdale Securities,Not Provided,3,hold,30.000000
235,-0.000000,M,-2147483648,2006-06-27,J.P. Morgan,Not Provided,5,overweight,-0.000000
236,-0.000000,M,-2147483648,2006-03-29,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
237,-0.000000,N,-2147483648,2006-03-21,Edward Jones,Not Provided,5,buy,-0.000000
238,-0.000000,M,-2147483648,2006-03-07,HSBC,Not Provided,5,overweight,34.100000
239,-0.000000,M,-2147483648,2006-12-01,Baird,Not Provided,3,neutral,34.000000
240,-0.000000,M,-2147483648,2006-11-29,Credit Suisse,12 month,5,outperform,37.000000
241,-0.000000,M,-2147483648,2006-11-20,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
242,-0.000000,R,-2147483648,2006-11-16,Needham & Co,12 month,5,buy,38.000000
243,-0.000000,M,-2147483648,2006-11-16,Bernstein,Not Provided,5,outperform,35.500000
244,-0.000000,M,-2147483648,2006-11-16,Stifel,Not Provided,3,hold,-0.000000
245,-0.000000,M,-2147483648,2006-11-16,Susquehanna Financial,Not Provided,3,neutral,-0.000000
246,-0.000000,M,-2147483648,2006-11-16,Prudential Equity Group Inc,Not Provided,5,overweight,38.000000
247,-0.000000,M,-2147483648,2006-11-15,UBS,Not Provided,5,buy 1,40.000000
248,-0.000000,R,-2147483648,2006-11-15,Cowen,Not Provided,5,outperform,-0.000000
249,-0.000000,M,-2147483648,2006-11-13,Lehman Brothers,12 month,5,overwt/positive,35.000000
250,-0.000000,M,-2147483648,2006-10-04,EVA Dimensions,Not Provided,5,strong buy,-0.000000
251,-0.000000,M,-2147483648,2006-09-29,Goldman Sachs,Not Provided,5,Buy/Neutral,38.340000
252,-0.000000,M,-2147483648,2006-09-29,RBC Capital Markets,Not Provided,1,underperform,28.000000
253,-0.000000,M,-2147483648,2006-09-29,Bear Stearns & Co,Not Provided,5,outperform,38.000000
254,-0.000000,M,-2147483648,2006-09-29,KeyBanc Capital Markets,12 month,5,buy,35.000000
255,-0.000000,M,-2147483648,2006-09-29,Atlantic Equities LLP,Not Provided,5,overweight,-0.000000
256,-0.000000,M,-2147483648,2006-06-30,Rochdale Securities,Not Provided,3,hold,30.000000
257,-0.000000,M,-2147483648,2006-06-27,J.P. Morgan,Not Provided,5,overweight,-0.000000
258,-0.000000,M,-2147483648,2006-03-29,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
259,-0.000000,N,-2147483648,2006-03-21,Edward Jones,Not Provided,5,buy,-0.000000
260,-0.000000,M,-2147483648,2006-03-07,HSBC,Not Provided,5,overweight,34.100000
261,-0.000000,M,-2147483648,2006-12-26,Baird,Not Provided,5,outperform,39.000000
262,-0.000000,M,-2147483648,2006-12-22,Credit Suisse,12 month,5,outperform,41.000000
263,-0.000000,M,-2147483648,2006-12-21,Lehman Brothers,12 month,5,overwt/positive,35.500000
264,-0.000000,U,-2147483648,2006-12-21,RBC Capital Markets,Not Provided,3,sector perform,38.000000
265,-0.000000,M,-2147483648,2006-12-21,UBS,Not Provided,5,buy 1,42.000000
266,-0.000000,M,-2147483648,2006-12-21,Needham & Co,12 month,5,buy,41.000000
267,-0.000000,M,-2147483648,2006-12-21,Bernstein,Not Provided,5,outperform,40.500000
268,-0.000000,M,-2147483648,2006-12-21,Stifel,Not Provided,3,hold,-0.000000
269,-0.000000,M,-2147483648,2006-12-21,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
270,-0.000000,R,-2147483648,2006-12-21,Cowen,Not Provided,5,outperform,-0.000000
271,-0.000000,M,-2147483648,2006-12-21,Susquehanna Financial,Not Provided,3,neutral,-0.000000
272,-0.000000,M,-2147483648,2006-12-21,Prudential Equity Group Inc,Not Provided,5,overweight,45.000000
273,-0.000000,M,-2147483648,2006-12-21,Atlantic Equities LLP,Not Provided,5,overweight,40.000000
274,-0.000000,M,-2147483648,2006-12-18,Goldman Sachs,Not Provided,5,Buy/Neutral,41.250000
275,-0.000000,M,-2147483648,2006-12-18,HSBC,Not Provided,5,overweight,40.000000
276,-0.000000,M,-2147483648,2006-10-04,EVA Dimensions,Not Provided,5,strong buy,-0.000000
277,-0.000000,M,-2147483648,2006-09-29,Bear Stearns & Co,Not Provided,5,outperform,38.000000
278,-0.000000,M,-2147483648,2006-09-29,KeyBanc Capital Markets,12 month,5,buy,35.000000
279,-0.000000,M,-2147483648,2006-06-30,Rochdale Securities,Not Provided,3,hold,30.000000
280,-0.000000,M,-2147483648,2006-06-27,J.P. Morgan,Not Provided,5,overweight,-0.000000
281,-0.000000,M,-2147483648,2006-03-29,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
282,-0.000000,N,-2147483648,2006-03-21,Edward Jones,Not Provided,5,buy,-0.000000
283,-0.000000,M,-2147483648,2007-02-01,Susquehanna Financial,Not Provided,3,neutral,-0.000000
284,-0.000000,M,-2147483648,2007-01-31,UBS,Not Provided,5,buy 1,43.000000
