,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
35,35,-0.0,M,-2147483648,2015-03-19,Brean Capital LLC,12 month,5,buy,85.0,35.0
36,36,-0.0,U,-2147483648,2015-03-16,D.A. Davidson & Co,Not Provided,5,buy,100.0,36.0
37,37,-0.0,D,-2147483648,2015-03-10,EVA Dimensions,Not Provided,1,underweight,-0.0,37.0
38,38,-0.0,M,-2147483648,2015-03-09,Pacific Crest Securities,Not Provided,5,outperform,80.0,38.0
39,39,-0.0,M,-2147483648,2015-03-09,Canaccord Genuity,12 month,5,buy,81.0,39.0
40,40,-0.0,M,-2147483648,2015-03-03,Needham & Co,Not Provided,3,hold,-0.0,40.0
41,41,-0.0,M,-2147483648,2015-03-03,Oppenheimer & Co,Not Provided,3,market perform,-0.0,41.0
42,42,-0.0,M,-2147483648,2015-03-02,MKM Partners,12 month,5,buy,87.0,42.0
43,43,-0.0,M,-2147483648,2015-01-29,Craig-Hallum Capital Group LLC,12 month,5,buy,84.0,43.0
44,44,-0.0,U,-2147483648,2015-01-29,Northland Securities Inc,12 month,5,outperform,82.5,44.0
45,45,-0.0,M,-2147483648,2015-01-29,Barclays,Not Provided,3,equalweight,65.0,45.0
46,46,-0.0,N,-2147483648,2015-01-28,Ascendiant Capital Markets,12 month,5,buy,86.0,46.0
47,47,-0.0,U,-2147483648,2015-04-29,EVA Dimensions,Not Provided,3,hold,-0.0,47.0
48,48,-0.0,M,-2147483648,2015-04-27,BMO Capital Markets,Not Provided,5,outperform,95.0,48.0
49,49,-0.0,M,-2147483648,2015-04-22,MKM Partners,12 month,5,buy,95.0,49.0
50,50,-0.0,M,-2147483648,2015-04-15,Raymond James,12 month,5,strong buy,94.0,50.0
51,51,-0.0,M,-2147483648,2015-04-15,Barclays,Not Provided,3,equalweight,65.0,51.0
52,52,-0.0,M,-2147483648,2015-04-14,Brean Capital LLC,12 month,5,buy,95.0,52.0
53,53,-0.0,M,-2147483648,2015-04-09,Canaccord Genuity,Not Provided,5,buy,85.0,53.0
54,54,-0.0,M,-2147483648,2015-04-06,Pacific Crest Securities,Not Provided,5,outperform,80.0,54.0
55,55,-0.0,M,-2147483648,2015-03-23,Stephens Inc,12 month,5,overweight,95.0,55.0
56,56,-0.0,U,-2147483648,2015-03-16,D.A. Davidson & Co,Not Provided,5,buy,100.0,56.0
57,57,-0.0,M,-2147483648,2015-03-03,Needham & Co,Not Provided,3,hold,-0.0,57.0
58,58,-0.0,M,-2147483648,2015-03-03,Oppenheimer & Co,Not Provided,3,market perform,-0.0,58.0
59,59,-0.0,M,-2147483648,2015-01-29,Craig-Hallum Capital Group LLC,12 month,5,buy,84.0,59.0
60,60,-0.0,U,-2147483648,2015-01-29,Northland Securities Inc,12 month,5,outperform,82.5,60.0
61,61,-0.0,N,-2147483648,2015-01-28,Ascendiant Capital Markets,12 month,5,buy,86.0,61.0
62,62,-0.0,M,-2147483648,2015-05-29,BMO Capital Markets,Not Provided,5,outperform,97.0,62.0
63,63,-0.0,N,-2147483648,2015-05-22,Goldman Sachs,12 month,5,Buy/Cautious,98.0,63.0
64,64,-0.0,M,-2147483648,2015-05-20,Brean Capital LLC,12 month,5,buy,95.0,64.0
65,65,-0.0,M,-2147483648,2015-05-19,Canaccord Genuity,Not Provided,5,buy,89.0,65.0
66,66,-0.0,M,-2147483648,2015-05-12,Barclays,Not Provided,3,equalweight,80.0,66.0
67,67,-0.0,M,-2147483648,2015-05-08,Northland Securities Inc,12 month,5,outperform,88.5,67.0
68,68,-0.0,U,-2147483648,2015-05-08,EVA Dimensions,Not Provided,5,buy,-0.0,68.0
69,69,-0.0,M,-2147483648,2015-05-07,D.A. Davidson & Co,Not Provided,5,buy,100.0,69.0
70,70,-0.0,U,-2147483648,2015-05-07,Needham & Co,12 month,5,buy,88.0,70.0
71,71,-0.0,M,-2147483648,2015-05-07,Stephens Inc,12 month,5,overweight,95.0,71.0
72,72,-0.0,M,-2147483648,2015-05-07,Craig-Hallum Capital Group LLC,12 month,5,buy,90.0,72.0
73,73,-0.0,M,-2147483648,2015-05-07,MKM Partners,12 month,5,buy,95.0,73.0
74,74,-0.0,M,-2147483648,2015-05-06,Pacific Crest Securities,Not Provided,5,overweight,85.0,74.0
75,75,-0.0,M,-2147483648,2015-05-06,Raymond James,12 month,5,strong buy,94.0,75.0
76,76,-0.0,M,-2147483648,2015-05-06,Oppenheimer & Co,Not Provided,3,market perform,-0.0,76.0
77,77,-0.0,M,-2147483648,2015-05-06,Ascendiant Capital Markets,12 month,5,buy,90.0,77.0
78,78,-0.0,M,-2147483648,2015-06-29,Pacific Crest Securities,Not Provided,5,overweight,85.0,78.0
79,79,-0.0,M,-2147483648,2015-06-24,Brean Capital LLC,12 month,5,buy,95.0,79.0
80,80,-0.0,M,-2147483648,2015-06-17,Canaccord Genuity,Not Provided,5,buy,89.0,80.0
81,81,-0.0,D,-2147483648,2015-06-09,EVA Dimensions,Not Provided,1,underweight,-0.0,81.0
82,82,-0.0,M,-2147483648,2015-06-05,Stephens Inc,12 month,5,overweight,95.0,82.0
83,83,-0.0,M,-2147483648,2015-06-04,Ascendiant Capital Markets,Not Provided,5,buy,90.0,83.0
84,84,-0.0,M,-2147483648,2015-05-29,BMO Capital Markets,Not Provided,5,outperform,97.0,84.0
85,85,-0.0,N,-2147483648,2015-05-22,Goldman Sachs,12 month,5,Buy/Cautious,98.0,85.0
86,86,-0.0,M,-2147483648,2015-05-12,Barclays,Not Provided,3,equalweight,80.0,86.0
87,87,-0.0,M,-2147483648,2015-05-08,Northland Securities Inc,12 month,5,outperform,88.5,87.0
88,88,-0.0,M,-2147483648,2015-05-07,D.A. Davidson & Co,Not Provided,5,buy,100.0,88.0
89,89,-0.0,U,-2147483648,2015-05-07,Needham & Co,12 month,5,buy,88.0,89.0
90,90,-0.0,M,-2147483648,2015-05-07,Craig-Hallum Capital Group LLC,12 month,5,buy,90.0,90.0
91,91,-0.0,M,-2147483648,2015-05-07,MKM Partners,12 month,5,buy,95.0,91.0
92,92,-0.0,M,-2147483648,2015-05-06,Raymond James,12 month,5,strong buy,94.0,92.0
93,93,-0.0,M,-2147483648,2015-05-06,Oppenheimer & Co,Not Provided,3,market perform,-0.0,93.0
94,94,-0.0,M,-2147483648,2015-07-30,BMO Capital Markets,Not Provided,5,outperform,80.0,94.0
95,95,-0.0,M,-2147483648,2015-07-30,Goldman Sachs,12 month,5,Buy/Cautious,84.0,95.0
96,96,-0.0,M,-2147483648,2015-07-30,Brean Capital LLC,12 month,5,buy,80.0,96.0
97,97,-0.0,M,-2147483648,2015-07-30,D.A. Davidson & Co,Not Provided,5,buy,90.0,97.0
98,98,-0.0,M,-2147483648,2015-07-30,Needham & Co,12 month,5,buy,82.0,98.0
99,99,-0.0,M,-2147483648,2015-07-30,Stephens Inc,12 month,5,overweight,95.0,99.0
100,100,-0.0,M,-2147483648,2015-07-30,Raymond James,12 month,5,strong buy,84.0,100.0
101,101,-0.0,M,-2147483648,2015-07-30,Oppenheimer & Co,Not Provided,3,market perform,-0.0,101.0
102,102,-0.0,M,-2147483648,2015-07-30,Craig-Hallum Capital Group LLC,12 month,5,buy,80.0,102.0
103,103,-0.0,M,-2147483648,2015-07-30,MKM Partners,12 month,5,buy,77.0,103.0
104,104,-0.0,M,-2147483648,2015-07-30,Northland Securities Inc,12 month,5,outperform,75.0,104.0
105,105,-0.0,M,-2147483648,2015-07-30,Barclays,Not Provided,3,equalweight,65.0,105.0
106,106,-0.0,M,-2147483648,2015-07-30,EVA Dimensions,Not Provided,1,sell,-0.0,106.0
107,107,-0.0,M,-2147483648,2015-07-29,Pacific Crest Securities,12 month,5,overweight,80.0,107.0
108,108,-0.0,M,-2147483648,2015-07-29,Canaccord Genuity,12 month,5,buy,77.0,108.0
109,109,-0.0,M,-2147483648,2015-07-29,Mizuho Securities USA Inc,12 month,5,buy,80.0,109.0
110,110,-0.0,M,-2147483648,2015-07-29,Ascendiant Capital Markets,12 month,5,buy,80.0,110.0
111,111,-0.0,M,-2147483648,2015-08-24,EVA Dimensions,Not Provided,1,underweight,-0.0,111.0
112,112,-0.0,M,-2147483648,2015-08-17,Raymond James,12 month,5,strong buy,84.0,112.0
113,113,-0.0,M,-2147483648,2015-08-14,Stephens Inc,12 month,5,overweight,95.0,113.0
114,114,-0.0,M,-2147483648,2015-08-13,Canaccord Genuity,12 month,5,buy,77.0,114.0
115,115,-0.0,M,-2147483648,2015-08-12,Goldman Sachs,12 month,5,Buy/Cautious,73.0,115.0
116,116,-0.0,M,-2147483648,2015-08-11,Pacific Crest Securities,12 month,5,overweight,80.0,116.0
117,117,-0.0,M,-2147483648,2015-08-04,BMO Capital Markets,Not Provided,5,outperform,80.0,117.0
118,118,-0.0,M,-2147483648,2015-08-04,Mizuho Securities USA Inc,Not Provided,5,buy,80.0,118.0
119,119,-0.0,M,-2147483648,2015-07-30,Brean Capital LLC,12 month,5,buy,80.0,119.0
120,120,-0.0,M,-2147483648,2015-07-30,D.A. Davidson & Co,Not Provided,5,buy,90.0,120.0
121,121,-0.0,M,-2147483648,2015-07-30,Needham & Co,12 month,5,buy,82.0,121.0
122,122,-0.0,M,-2147483648,2015-07-30,Oppenheimer & Co,Not Provided,3,market perform,-0.0,122.0
123,123,-0.0,M,-2147483648,2015-07-30,Craig-Hallum Capital Group LLC,12 month,5,buy,80.0,123.0
124,124,-0.0,M,-2147483648,2015-07-30,MKM Partners,12 month,5,buy,77.0,124.0
125,125,-0.0,M,-2147483648,2015-07-30,Northland Securities Inc,12 month,5,outperform,75.0,125.0
126,126,-0.0,M,-2147483648,2015-07-30,Barclays,Not Provided,3,equalweight,65.0,126.0
127,127,-0.0,M,-2147483648,2015-07-29,Ascendiant Capital Markets,12 month,5,buy,80.0,127.0
128,128,-0.0,M,-2147483648,2015-09-30,Northland Securities Inc,12 month,5,outperform,75.0,128.0
129,129,-0.0,M,-2147483648,2015-09-29,Goldman Sachs,12 month,5,Buy/Cautious,65.0,129.0
130,130,-0.0,M,-2147483648,2015-09-29,Brean Capital LLC,12 month,5,buy,80.0,130.0
131,131,-0.0,D,-2147483648,2015-09-27,Pacific Crest Securities,Not Provided,3,sector weight,-0.0,131.0
132,132,-0.0,M,-2147483648,2015-09-25,Canaccord Genuity,12 month,5,buy,77.0,132.0
133,133,-0.0,M,-2147483648,2015-09-25,Mizuho Securities USA Inc,Not Provided,5,buy,80.0,133.0
134,134,-0.0,M,-2147483648,2015-09-25,Craig-Hallum Capital Group LLC,12 month,5,buy,80.0,134.0
135,135,-0.0,M,-2147483648,2015-09-25,MKM Partners,12 month,5,buy,77.0,135.0
136,136,-0.0,M,-2147483648,2015-09-24,Needham & Co,12 month,5,buy,68.0,136.0
137,137,-0.0,M,-2147483648,2015-09-21,EVA Dimensions,Not Provided,1,underweight,-0.0,137.0
138,138,-0.0,M,-2147483648,2015-08-17,Raymond James,12 month,5,strong buy,84.0,138.0
139,139,-0.0,M,-2147483648,2015-08-14,Stephens Inc,12 month,5,overweight,95.0,139.0
140,140,-0.0,M,-2147483648,2015-08-04,BMO Capital Markets,Not Provided,5,outperform,80.0,140.0
141,141,-0.0,M,-2147483648,2015-07-30,D.A. Davidson & Co,Not Provided,5,buy,90.0,141.0
142,142,-0.0,M,-2147483648,2015-07-30,Oppenheimer & Co,Not Provided,3,market perform,-0.0,142.0
143,143,-0.0,M,-2147483648,2015-07-30,Barclays,Not Provided,3,equalweight,65.0,143.0
144,144,-0.0,M,-2147483648,2015-10-28,Raymond James,12 month,5,strong buy,77.0,144.0
145,145,-0.0,M,-2147483648,2015-10-27,BMO Capital Markets,Not Provided,5,outperform,80.0,145.0
146,146,-0.0,M,-2147483648,2015-10-27,Mizuho Securities USA Inc,Not Provided,5,buy,70.0,146.0
147,147,-0.0,M,-2147483648,2015-10-21,MKM Partners,12 month,5,buy,72.0,147.0
148,148,-0.0,M,-2147483648,2015-10-19,Brean Capital LLC,12 month,5,buy,80.0,148.0
149,149,-0.0,N,-2147483648,2015-10-19,Drexel Hamilton LLC,12 month,5,buy,80.0,149.0
150,150,-0.0,M,-2147483648,2015-10-13,Pacific Crest Securities,Not Provided,3,sector weight,-0.0,150.0
151,151,-0.0,M,-2147483648,2015-10-13,Stephens Inc,12 month,5,overweight,95.0,151.0
152,152,-0.0,M,-2147483648,2015-10-13,Barclays,Not Provided,3,equalweight,50.0,152.0
153,153,-0.0,M,-2147483648,2015-09-30,Northland Securities Inc,12 month,5,outperform,75.0,153.0
154,154,-0.0,M,-2147483648,2015-09-29,Goldman Sachs,12 month,5,Buy/Cautious,65.0,154.0
155,155,-0.0,M,-2147483648,2015-09-25,Canaccord Genuity,12 month,5,buy,77.0,155.0
156,156,-0.0,M,-2147483648,2015-09-25,Craig-Hallum Capital Group LLC,12 month,5,buy,80.0,156.0
157,157,-0.0,M,-2147483648,2015-09-24,Needham & Co,12 month,5,buy,68.0,157.0
158,158,-0.0,M,-2147483648,2015-09-21,EVA Dimensions,Not Provided,1,underweight,-0.0,158.0
159,159,-0.0,M,-2147483648,2015-07-30,D.A. Davidson & Co,Not Provided,5,buy,90.0,159.0
160,160,-0.0,M,-2147483648,2015-07-30,Oppenheimer & Co,Not Provided,3,market perform,-0.0,160.0
161,161,-0.0,M,-2147483648,2015-11-30,"Morningstar, Inc",Not Provided,3,hold,-0.0,161.0
162,162,-0.0,M,-2147483648,2015-11-23,Brean Capital LLC,12 month,5,buy,70.0,162.0
163,163,-0.0,M,-2147483648,2015-11-20,Raymond James,12 month,5,strong buy,77.0,163.0
164,164,-0.0,M,-2147483648,2015-11-18,D.A. Davidson & Co,Not Provided,5,buy,80.0,164.0
165,165,-0.0,M,-2147483648,2015-11-18,Needham & Co,12 month,5,buy,64.0,165.0
166,166,-0.0,M,-2147483648,2015-11-18,Stephens Inc,12 month,5,overweight,95.0,166.0
167,167,-0.0,M,-2147483648,2015-11-18,Mizuho Securities USA Inc,12 month,5,buy,65.0,167.0
168,168,-0.0,N,-2147483648,2015-11-18,JMP Securities,12 month,4,market outperform,72.0,168.0
169,169,-0.0,M,-2147483648,2015-11-18,Barclays,Not Provided,3,equalweight,46.0,169.0
170,170,-0.0,M,-2147483648,2015-11-18,Drexel Hamilton LLC,12 month,5,buy,80.0,170.0
171,171,-0.0,M,-2147483648,2015-11-17,BMO Capital Markets,Not Provided,5,outperform,68.0,171.0
172,172,-0.0,M,-2147483648,2015-11-17,Pacific Crest Securities,Not Provided,3,sector weight,-0.0,172.0
173,173,-0.0,M,-2147483648,2015-11-17,Canaccord Genuity,12 month,5,buy,77.0,173.0
174,174,-0.0,M,-2147483648,2015-11-17,Oppenheimer & Co,Not Provided,3,market perform,-0.0,174.0
175,175,-0.0,M,-2147483648,2015-11-17,MKM Partners,12 month,5,buy,71.0,175.0
176,176,-0.0,M,-2147483648,2015-11-06,Craig-Hallum Capital Group LLC,12 month,5,buy,80.0,176.0
177,177,-0.0,M,-2147483648,2015-11-06,Northland Securities Inc,12 month,5,outperform,75.0,177.0
178,178,-0.0,M,-2147483648,2015-11-06,EVA Dimensions,Not Provided,1,sell,-0.0,178.0
179,179,-0.0,M,-2147483648,2015-09-29,Goldman Sachs,12 month,5,Buy/Cautious,65.0,179.0
180,180,-0.0,M,-2147483648,2015-12-28,Mizuho Securities USA Inc,12 month,5,buy,65.0,180.0
181,181,-0.0,M,-2147483648,2015-12-17,Needham & Co,12 month,5,buy,64.0,181.0
182,182,-0.0,M,-2147483648,2015-12-16,BMO Capital Markets,Not Provided,5,outperform,68.0,182.0
183,183,-0.0,M,-2147483648,2015-12-10,Brean Capital LLC,12 month,5,buy,70.0,183.0
184,184,-0.0,M,-2147483648,2015-12-10,Pacific Crest Securities,Not Provided,3,sector weight,-0.0,184.0
185,185,-0.0,M,-2147483648,2015-12-09,Raymond James,12 month,5,strong buy,77.0,185.0
186,186,-0.0,M,-2147483648,2015-12-09,"Morningstar, Inc",Not Provided,3,hold,-0.0,186.0
187,187,-0.0,M,-2147483648,2015-11-18,D.A. Davidson & Co,Not Provided,5,buy,80.0,187.0
188,188,-0.0,M,-2147483648,2015-11-18,Stephens Inc,12 month,5,overweight,95.0,188.0
189,189,-0.0,N,-2147483648,2015-11-18,JMP Securities,12 month,4,market outperform,72.0,189.0
190,190,-0.0,M,-2147483648,2015-11-18,Barclays,Not Provided,3,equalweight,46.0,190.0
191,191,-0.0,M,-2147483648,2015-11-18,Drexel Hamilton LLC,12 month,5,buy,80.0,191.0
192,192,-0.0,M,-2147483648,2015-11-17,Canaccord Genuity,12 month,5,buy,77.0,192.0
193,193,-0.0,M,-2147483648,2015-11-17,Oppenheimer & Co,Not Provided,3,market perform,-0.0,193.0
194,194,-0.0,M,-2147483648,2015-11-17,MKM Partners,12 month,5,buy,71.0,194.0
195,195,-0.0,M,-2147483648,2015-11-06,Craig-Hallum Capital Group LLC,12 month,5,buy,80.0,195.0
196,196,-0.0,M,-2147483648,2015-11-06,Northland Securities Inc,12 month,5,outperform,75.0,196.0
197,197,-0.0,M,-2147483648,2015-11-06,EVA Dimensions,Not Provided,1,sell,-0.0,197.0
198,198,-0.0,M,-2147483648,2015-09-29,Goldman Sachs,12 month,5,Buy/Cautious,65.0,198.0
199,199,-0.0,M,-2147483648,2016-02-01,Mizuho Securities USA Inc,12 month,5,buy,50.0,199.0
200,200,-0.0,M,-2147483648,2016-01-31,BMO Capital Markets,Not Provided,5,outperform,55.0,200.0
201,201,-0.0,D,-2147483648,2016-01-29,"Morningstar, Inc",Not Provided,3,hold,-0.0,201.0
202,202,-0.0,M,-2147483648,2016-01-27,Stephens Inc,12 month,5,overweight,70.0,202.0
203,203,-0.0,M,-2147483648,2016-01-27,MKM Partners,12 month,5,buy,66.0,203.0
204,204,-0.0,M,-2147483648,2016-01-27,EVA Dimensions,Not Provided,1,underweight,-0.0,204.0
205,205,-0.0,M,-2147483648,2016-01-21,D.A. Davidson & Co,12 month,5,buy,75.0,205.0
206,206,-0.0,M,-2147483648,2016-01-18,Pacific Crest Securities,Not Provided,3,sector weight,-0.0,206.0
207,207,-0.0,M,-2147483648,2016-01-14,Northland Securities Inc,Not Provided,5,outperform,55.0,207.0
208,208,-0.0,M,-2147483648,2016-01-13,Brean Capital LLC,Not Provided,5,buy,55.0,208.0
209,209,-0.0,M,-2147483648,2016-01-08,Needham & Co,12 month,5,buy,55.0,209.0
210,210,-0.0,M,-2147483648,2016-01-08,Raymond James,Not Provided,5,strong buy,55.0,210.0
211,211,-0.0,M,-2147483648,2016-01-08,Canaccord Genuity,Not Provided,5,buy,62.0,211.0
212,212,-0.0,M,-2147483648,2016-01-08,Craig-Hallum Capital Group LLC,12 month,5,buy,60.0,212.0
213,213,-0.0,M,-2147483648,2016-01-08,Barclays,Not Provided,3,equalweight,46.0,213.0
214,214,-0.0,M,-2147483648,2016-01-08,Drexel Hamilton LLC,12 month,5,buy,72.0,214.0
215,215,-0.0,M,-2147483648,2016-01-07,Goldman Sachs,12 month,5,Buy/Cautious,58.0,215.0
216,216,-0.0,M,-2147483648,2015-11-17,Oppenheimer & Co,Not Provided,3,market perform,-0.0,216.0
217,217,-0.0,M,-2147483648,2016-02-28,BMO Capital Markets,Not Provided,5,outperform,50.0,217.0
218,218,-0.0,M,-2147483648,2016-02-28,Pacific Crest Securities,Not Provided,3,sector weight,-0.0,218.0
219,219,-0.0,M,-2147483648,2016-02-28,Canaccord Genuity,12 month,5,buy,55.0,219.0
220,220,-0.0,M,-2147483648,2016-02-28,Mizuho Securities USA Inc,Not Provided,5,buy,50.0,220.0
221,221,-0.0,M,-2147483648,2016-02-24,Oppenheimer & Co,Not Provided,3,market perform,-0.0,221.0
222,222,-0.0,M,-2147483648,2016-02-24,"Morningstar, Inc",Not Provided,3,hold,-0.0,222.0
223,223,-0.0,M,-2147483648,2016-02-23,Brean Capital LLC,12 month,5,buy,55.0,223.0
224,224,-0.0,M,-2147483648,2016-02-23,Needham & Co,12 month,5,buy,54.0,224.0
225,225,-0.0,M,-2147483648,2016-02-05,D.A. Davidson & Co,Not Provided,5,buy,65.0,225.0
226,226,-0.0,M,-2147483648,2016-02-05,Stephens Inc,12 month,5,overweight,70.0,226.0
227,227,-0.0,M,-2147483648,2016-02-05,Craig-Hallum Capital Group LLC,12 month,5,buy,56.0,227.0
228,228,-0.0,M,-2147483648,2016-02-05,MKM Partners,12 month,5,buy,65.0,228.0
229,229,-0.0,M,-2147483648,2016-02-05,Northland Securities Inc,12 month,5,outperform,55.0,229.0
230,230,-0.0,M,-2147483648,2016-02-05,Barclays,Not Provided,3,equalweight,46.0,230.0
231,231,-0.0,M,-2147483648,2016-02-05,EVA Dimensions,Not Provided,1,sell,-0.0,231.0
232,232,-0.0,M,-2147483648,2016-02-05,Drexel Hamilton LLC,12 month,5,buy,63.0,232.0
233,233,-0.0,M,-2147483648,2016-02-04,Raymond James,12 month,5,strong buy,55.0,233.0
234,234,-0.0,N,-2147483648,2016-02-02,Goldman Sachs,12 month,3,neutral/neutral,42.0,234.0
235,235,-0.0,M,-2147483648,2016-03-31,Mizuho Securities USA Inc,Not Provided,5,buy,50.0,235.0
236,236,-0.0,M,-2147483648,2016-03-30,Pacific Crest Securities,Not Provided,3,sector weight,-0.0,236.0
237,237,-0.0,M,-2147483648,2016-03-28,BMO Capital Markets,Not Provided,5,outperform,50.0,237.0
238,238,-0.0,M,-2147483648,2016-03-28,Barclays,Not Provided,3,equalweight,50.0,238.0
239,239,-0.0,M,-2147483648,2016-03-11,Brean Capital LLC,12 month,5,buy,55.0,239.0
240,240,-0.0,M,-2147483648,2016-03-09,Raymond James,12 month,5,strong buy,60.0,240.0
241,241,-0.0,M,-2147483648,2016-03-07,Goldman Sachs,12 month,3,neutral/neutral,47.0,241.0
242,242,-0.0,M,-2147483648,2016-02-28,Canaccord Genuity,12 month,5,buy,55.0,242.0
243,243,-0.0,M,-2147483648,2016-02-24,Oppenheimer & Co,Not Provided,3,market perform,-0.0,243.0
244,244,-0.0,M,-2147483648,2016-02-24,"Morningstar, Inc",Not Provided,3,hold,-0.0,244.0
245,245,-0.0,M,-2147483648,2016-02-23,Needham & Co,12 month,5,buy,54.0,245.0
246,246,-0.0,M,-2147483648,2016-02-05,D.A. Davidson & Co,Not Provided,5,buy,65.0,246.0
247,247,-0.0,M,-2147483648,2016-02-05,Stephens Inc,12 month,5,overweight,70.0,247.0
248,248,-0.0,M,-2147483648,2016-02-05,Craig-Hallum Capital Group LLC,12 month,5,buy,56.0,248.0
249,249,-0.0,M,-2147483648,2016-02-05,MKM Partners,12 month,5,buy,65.0,249.0
250,250,-0.0,M,-2147483648,2016-02-05,Northland Securities Inc,12 month,5,outperform,55.0,250.0
251,251,-0.0,M,-2147483648,2016-02-05,EVA Dimensions,Not Provided,1,sell,-0.0,251.0
252,252,-0.0,M,-2147483648,2016-02-05,Drexel Hamilton LLC,12 month,5,buy,63.0,252.0
253,253,-0.0,M,-2147483648,2016-05-01,BMO Capital Markets,Not Provided,5,outperform,50.0,253.0
254,254,-0.0,M,-2147483648,2016-04-27,Needham & Co,12 month,5,buy,50.0,254.0
255,255,-0.0,M,-2147483648,2016-04-27,Mizuho Securities USA Inc,Not Provided,5,buy,55.0,255.0
256,256,-0.0,M,-2147483648,2016-04-24,Pacific Crest Securities,Not Provided,3,sector weight,-0.0,256.0
257,257,-0.0,D,-2147483648,2016-04-19,Raymond James,12 month,5,outperform,53.0,257.0
258,258,-0.0,N,-2147483648,2016-04-18,Cowen,12 month,3,market perform,50.0,258.0
259,259,-0.0,M,-2147483648,2016-04-14,Brean Capital LLC,12 month,5,buy,55.0,259.0
260,260,-0.0,M,-2147483648,2016-04-14,Stephens Inc,12 month,5,overweight,70.0,260.0
261,261,-0.0,M,-2147483648,2016-04-07,MKM Partners,12 month,5,buy,63.0,261.0
262,262,-0.0,M,-2147483648,2016-03-28,Barclays,Not Provided,3,equalweight,50.0,262.0
