,index,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price,Unnamed: 0
27,27,-0.0,D,-2147483648,2005-09-26,J.P. Morgan,Not Provided,3,neutral,-0.0,27.0
28,28,-0.0,U,-2147483648,2006-06-13,D.A. Davidson & Co,18 month,5,buy,22.13,28.0
29,29,-0.0,M,-2147483648,2006-06-07,Davenport & Co,Not Provided,3,neutral,-0.0,29.0
30,30,-0.0,M,-2147483648,2005-10-03,Lehman Brothers,Not Provided,1,underwt/negative,-0.0,30.0
31,31,-0.0,D,-2147483648,2005-09-26,J.P. Morgan,Not Provided,3,neutral,-0.0,31.0
32,32,-0.0,M,-2147483648,2006-07-14,D.A. Davidson & Co,18 month,5,buy,22.13,32.0
33,33,-0.0,M,-2147483648,2006-06-07,Davenport & Co,Not Provided,3,neutral,-0.0,33.0
34,34,-0.0,M,-2147483648,2005-10-03,Lehman Brothers,Not Provided,1,underwt/negative,-0.0,34.0
35,35,-0.0,D,-2147483648,2005-09-26,J.P. Morgan,Not Provided,3,neutral,-0.0,35.0
36,36,-0.0,M,-2147483648,2006-08-31,D.A. Davidson & Co,18 month,5,buy,23.47,36.0
37,37,-0.0,M,-2147483648,2006-06-07,Davenport & Co,Not Provided,3,neutral,-0.0,37.0
38,38,-0.0,M,-2147483648,2005-10-03,Lehman Brothers,Not Provided,1,underwt/negative,-0.0,38.0
39,39,-0.0,D,-2147483648,2005-09-26,J.P. Morgan,Not Provided,3,neutral,-0.0,39.0
40,40,-0.0,M,-2147483648,2006-09-14,Lehman Brothers,Not Provided,1,underwt/negative,17.33,40.0
41,41,-0.0,M,-2147483648,2006-08-31,D.A. Davidson & Co,18 month,5,buy,23.47,41.0
42,42,-0.0,M,-2147483648,2006-06-07,Davenport & Co,Not Provided,3,neutral,-0.0,42.0
43,43,-0.0,D,-2147483648,2005-09-26,J.P. Morgan,Not Provided,3,neutral,-0.0,43.0
44,44,-0.0,N,-2147483648,2006-10-05,HSBC,Not Provided,3,neutral,21.87,44.0
45,45,-0.0,N,-2147483648,2006-10-04,Goldman Sachs,Not Provided,3,neutral/neutral,21.33,45.0
46,46,-0.0,M,-2147483648,2006-09-14,Lehman Brothers,Not Provided,1,underwt/negative,17.33,46.0
47,47,-0.0,M,-2147483648,2006-08-31,D.A. Davidson & Co,18 month,5,buy,23.47,47.0
48,48,-0.0,M,-2147483648,2006-06-07,Davenport & Co,Not Provided,3,neutral,-0.0,48.0
49,49,-0.0,D,-2147483648,2005-09-26,J.P. Morgan,Not Provided,3,neutral,-0.0,49.0
50,50,-0.0,M,-2147483648,2006-12-01,Goldman Sachs,Not Provided,3,neutral/cautious,22.13,50.0
51,51,-0.0,M,-2147483648,2006-11-30,D.A. Davidson & Co,18 month,5,buy,22.13,51.0
52,52,-0.0,U,-2147483648,2006-11-21,Davenport & Co,Not Provided,5,buy,22.67,52.0
53,53,-0.0,M,-2147483648,2006-11-15,HSBC,Not Provided,3,neutral,20.8,53.0
54,54,-0.0,M,-2147483648,2006-09-14,Lehman Brothers,Not Provided,1,underwt/negative,17.33,54.0
55,55,-0.0,D,-2147483648,2005-09-26,J.P. Morgan,Not Provided,3,neutral,-0.0,55.0
56,56,-0.0,U,-2147483648,2006-12-08,HSBC,Not Provided,5,overweight,20.8,56.0
57,57,-0.0,M,-2147483648,2006-12-07,Goldman Sachs,Not Provided,3,neutral/cautious,19.73,57.0
58,58,-0.0,M,-2147483648,2006-11-30,D.A. Davidson & Co,18 month,5,buy,22.13,58.0
59,59,-0.0,U,-2147483648,2006-11-21,Davenport & Co,Not Provided,5,buy,22.67,59.0
60,60,-0.0,M,-2147483648,2006-09-14,Lehman Brothers,Not Provided,1,underwt/negative,17.33,60.0
61,61,-0.0,D,-2147483648,2005-09-26,J.P. Morgan,Not Provided,3,neutral,-0.0,61.0
62,62,-0.0,M,-2147483648,2007-01-30,Lehman Brothers,Not Provided,1,underwt/neutral,17.33,62.0
63,63,-0.0,M,-2147483648,2007-01-22,HSBC,Not Provided,5,overweight,20.27,63.0
64,64,-0.0,M,-2147483648,2006-12-07,Goldman Sachs,Not Provided,3,neutral/cautious,19.73,64.0
65,65,-0.0,M,-2147483648,2006-11-30,D.A. Davidson & Co,18 month,5,buy,22.13,65.0
66,66,-0.0,U,-2147483648,2006-11-21,Davenport & Co,Not Provided,5,buy,22.67,66.0
67,67,-0.0,D,-2147483648,2005-09-26,J.P. Morgan,Not Provided,3,neutral,-0.0,67.0
68,68,-0.0,M,-2147483648,2007-02-28,D.A. Davidson & Co,18 month,5,buy,22.13,68.0
69,69,-0.0,M,-2147483648,2007-02-16,Goldman Sachs,Not Provided,3,neutral/neutral,19.73,69.0
70,70,-0.0,M,-2147483648,2007-01-30,Lehman Brothers,Not Provided,1,underwt/neutral,17.33,70.0
71,71,-0.0,M,-2147483648,2007-01-22,HSBC,Not Provided,5,overweight,20.27,71.0
72,72,-0.0,U,-2147483648,2006-11-21,Davenport & Co,Not Provided,5,buy,22.67,72.0
73,73,-0.0,D,-2147483648,2005-09-26,J.P. Morgan,Not Provided,3,neutral,-0.0,73.0
74,74,-0.0,M,-2147483648,2007-03-22,Goldman Sachs,Not Provided,3,neutral/neutral,18.67,74.0
75,75,-0.0,M,-2147483648,2007-03-07,HSBC,Not Provided,5,overweight,20.27,75.0
76,76,-0.0,M,-2147483648,2007-03-06,D.A. Davidson & Co,18 month,5,buy,22.4,76.0
77,77,-0.0,M,-2147483648,2007-01-30,Lehman Brothers,Not Provided,1,underwt/neutral,17.33,77.0
78,78,-0.0,U,-2147483648,2006-11-21,Davenport & Co,Not Provided,5,buy,22.67,78.0
79,79,-0.0,D,-2147483648,2005-09-26,J.P. Morgan,Not Provided,3,neutral,-0.0,79.0
80,80,-0.0,M,-2147483648,2007-03-22,Goldman Sachs,Not Provided,3,neutral/neutral,18.67,80.0
81,81,-0.0,M,-2147483648,2007-03-07,HSBC,Not Provided,5,overweight,20.27,81.0
82,82,-0.0,M,-2147483648,2007-03-06,D.A. Davidson & Co,18 month,5,buy,22.4,82.0
83,83,-0.0,M,-2147483648,2007-01-30,Lehman Brothers,Not Provided,1,underwt/neutral,17.33,83.0
84,84,-0.0,U,-2147483648,2006-11-21,Davenport & Co,Not Provided,5,buy,22.67,84.0
85,85,-0.0,D,-2147483648,2005-09-26,J.P. Morgan,Not Provided,3,neutral,-0.0,85.0
86,86,-0.0,M,-2147483648,2007-05-30,J.P. Morgan,Not Provided,3,neutral,-0.0,86.0
87,87,-0.0,N,-2147483648,2007-05-24,A.G. Edwards & Sons Inc,Not Provided,5,buy,19.73,87.0
88,88,-0.0,M,-2147483648,2007-05-23,D.A. Davidson & Co,18 month,5,buy,22.4,88.0
89,89,-0.0,M,-2147483648,2007-05-03,EVA Dimensions,Not Provided,5,buy,-0.0,89.0
90,90,-0.0,M,-2147483648,2007-03-22,Goldman Sachs,Not Provided,3,neutral/neutral,18.67,90.0
91,91,-0.0,M,-2147483648,2007-03-07,HSBC,Not Provided,5,overweight,20.27,91.0
92,92,-0.0,M,-2147483648,2007-01-30,Lehman Brothers,Not Provided,1,underwt/neutral,17.33,92.0
93,93,-0.0,U,-2147483648,2006-11-21,Davenport & Co,Not Provided,5,buy,22.67,93.0
94,94,-0.0,M,-2147483648,2007-06-11,D.A. Davidson & Co,18 month,5,buy,22.4,94.0
95,95,-0.0,U,-2147483648,2007-06-11,J.P. Morgan,Not Provided,5,overweight,-0.0,95.0
96,96,-0.0,M,-2147483648,2007-06-07,Lehman Brothers,Not Provided,1,underwt/neutral,17.87,96.0
97,97,-0.0,M,-2147483648,2007-06-06,HSBC,Not Provided,5,overweight,21.07,97.0
98,98,-0.0,M,-2147483648,2007-06-05,Goldman Sachs,Not Provided,3,neutral/neutral,19.47,98.0
99,99,-0.0,M,-2147483648,2007-06-05,A.G. Edwards & Sons Inc,Not Provided,5,buy,20.4,99.0
100,100,-0.0,M,-2147483648,2007-05-03,EVA Dimensions,Not Provided,5,buy,-0.0,100.0
101,101,-0.0,U,-2147483648,2006-11-21,Davenport & Co,Not Provided,5,buy,22.67,101.0
102,102,-0.0,M,-2147483648,2007-07-10,A.G. Edwards & Sons Inc,Not Provided,5,buy,21.33,102.0
103,103,-0.0,M,-2147483648,2007-07-10,D.A. Davidson & Co,18 month,5,buy,22.4,103.0
104,104,-0.0,D,-2147483648,2007-07-03,EVA Dimensions,Not Provided,3,hold,-0.0,104.0
105,105,-0.0,U,-2147483648,2007-06-11,J.P. Morgan,Not Provided,5,overweight,-0.0,105.0
106,106,-0.0,M,-2147483648,2007-06-07,Lehman Brothers,Not Provided,1,underwt/neutral,17.87,106.0
107,107,-0.0,M,-2147483648,2007-06-06,HSBC,Not Provided,5,overweight,21.07,107.0
108,108,-0.0,M,-2147483648,2007-06-05,Goldman Sachs,Not Provided,3,neutral/neutral,19.47,108.0
109,109,-0.0,U,-2147483648,2006-11-21,Davenport & Co,Not Provided,5,buy,22.67,109.0
110,110,-0.0,R,-2147483648,2007-08-31,D.A. Davidson & Co,18 month,5,buy,22.4,110.0
111,111,-0.0,M,-2147483648,2007-08-31,Davenport & Co,Not Provided,5,buy,22.67,111.0
112,112,-0.0,M,-2147483648,2007-08-30,A.G. Edwards & Sons Inc,Not Provided,5,buy,21.33,112.0
113,113,-0.0,M,-2147483648,2007-08-30,HSBC,Not Provided,5,overweight,21.07,113.0
114,114,-0.0,N,-2147483648,2007-08-07,UBS,12 month,5,buy,22.4,114.0
115,115,-0.0,D,-2147483648,2007-07-03,EVA Dimensions,Not Provided,3,hold,-0.0,115.0
116,116,-0.0,U,-2147483648,2007-06-11,J.P. Morgan,Not Provided,5,overweight,-0.0,116.0
117,117,-0.0,M,-2147483648,2007-06-07,Lehman Brothers,Not Provided,1,underwt/neutral,17.87,117.0
118,118,-0.0,M,-2147483648,2007-06-05,Goldman Sachs,Not Provided,3,neutral/neutral,19.47,118.0
119,119,-0.0,M,-2147483648,2007-09-11,Goldman Sachs,Not Provided,3,neutral/attractive,19.47,119.0
120,120,-0.0,R,-2147483648,2007-08-31,D.A. Davidson & Co,18 month,5,buy,22.4,120.0
121,121,-0.0,M,-2147483648,2007-08-31,Davenport & Co,Not Provided,5,buy,22.67,121.0
122,122,-0.0,M,-2147483648,2007-08-30,HSBC,Not Provided,5,overweight,21.07,122.0
123,123,-0.0,N,-2147483648,2007-08-07,UBS,12 month,5,buy,22.4,123.0
124,124,-0.0,D,-2147483648,2007-07-03,EVA Dimensions,Not Provided,3,hold,-0.0,124.0
125,125,-0.0,U,-2147483648,2007-06-11,J.P. Morgan,Not Provided,5,overweight,-0.0,125.0
126,126,-0.0,M,-2147483648,2007-06-07,Lehman Brothers,Not Provided,1,underwt/neutral,17.87,126.0
127,127,-0.0,R,-2147483648,2007-10-18,D.A. Davidson & Co,18 month,5,buy,22.4,127.0
128,128,-0.0,M,-2147483648,2007-10-12,UBS,12 month,5,buy,23.73,128.0
129,129,-0.0,M,-2147483648,2007-09-11,Goldman Sachs,Not Provided,3,neutral/attractive,19.47,129.0
130,130,-0.0,M,-2147483648,2007-08-31,Davenport & Co,Not Provided,5,buy,22.67,130.0
131,131,-0.0,M,-2147483648,2007-08-30,HSBC,Not Provided,5,overweight,21.07,131.0
132,132,-0.0,D,-2147483648,2007-07-03,EVA Dimensions,Not Provided,3,hold,-0.0,132.0
133,133,-0.0,U,-2147483648,2007-06-11,J.P. Morgan,Not Provided,5,overweight,-0.0,133.0
134,134,-0.0,M,-2147483648,2007-06-07,Lehman Brothers,Not Provided,1,underwt/neutral,17.87,134.0
135,135,-0.0,M,-2147483648,2007-11-30,HSBC,12 month,5,overweight,21.07,135.0
136,136,-0.0,M,-2147483648,2007-11-30,Davenport & Co,Not Provided,5,buy,22.67,136.0
137,137,-0.0,R,-2147483648,2007-11-29,D.A. Davidson & Co,18 month,5,buy,22.4,137.0
138,138,-0.0,D,-2147483648,2007-11-08,J.P. Morgan,Not Provided,3,neutral,-0.0,138.0
139,139,-0.0,M,-2147483648,2007-10-12,UBS,12 month,5,buy,23.73,139.0
140,140,-0.0,M,-2147483648,2007-09-11,Goldman Sachs,Not Provided,3,neutral/attractive,19.47,140.0
141,141,-0.0,D,-2147483648,2007-07-03,EVA Dimensions,Not Provided,3,hold,-0.0,141.0
142,142,-0.0,M,-2147483648,2007-06-07,Lehman Brothers,Not Provided,1,underwt/neutral,17.87,142.0
143,143,-0.0,R,-2147483648,2007-12-05,D.A. Davidson & Co,18 month,5,buy,22.4,143.0
144,144,-0.0,M,-2147483648,2007-12-05,Davenport & Co,Not Provided,5,buy,22.67,144.0
145,145,-0.0,M,-2147483648,2007-11-30,HSBC,12 month,5,overweight,21.07,145.0
146,146,-0.0,D,-2147483648,2007-11-08,J.P. Morgan,Not Provided,3,neutral,-0.0,146.0
147,147,-0.0,M,-2147483648,2007-10-12,UBS,12 month,5,buy,23.73,147.0
148,148,-0.0,M,-2147483648,2007-09-11,Goldman Sachs,Not Provided,3,neutral/attractive,19.47,148.0
149,149,-0.0,M,-2147483648,2007-06-07,Lehman Brothers,Not Provided,1,underwt/neutral,17.87,149.0
150,150,-0.0,D,-2147483648,2008-01-28,Goldman Sachs,12 month,1,sell/attractive,17.07,150.0
151,151,-0.0,M,-2147483648,2008-01-25,UBS,12 month,5,buy,23.47,151.0
152,152,-0.0,M,-2147483648,2008-01-07,D.A. Davidson & Co,18 month,5,buy,22.4,152.0
153,153,-0.0,M,-2147483648,2008-01-02,J.P. Morgan,Not Provided,3,neutral,-0.0,153.0
154,154,-0.0,M,-2147483648,2007-12-05,Davenport & Co,Not Provided,5,buy,22.67,154.0
155,155,-0.0,M,-2147483648,2007-11-30,HSBC,12 month,5,overweight,21.07,155.0
156,156,-0.0,M,-2147483648,2007-06-07,Lehman Brothers,Not Provided,1,underwt/neutral,17.87,156.0
157,157,-0.0,M,-2147483648,2008-03-01,HSBC,12 month,5,overweight,20.27,157.0
158,158,-0.0,M,-2147483648,2008-02-29,D.A. Davidson & Co,18 month,5,buy,22.4,158.0
159,159,-0.0,D,-2147483648,2008-02-13,J.P. Morgan,Not Provided,1,underweight,-0.0,159.0
160,160,-0.0,D,-2147483648,2008-01-28,Goldman Sachs,12 month,1,sell/attractive,17.07,160.0
161,161,-0.0,M,-2147483648,2008-01-25,UBS,12 month,5,buy,23.47,161.0
162,162,-0.0,M,-2147483648,2007-12-05,Davenport & Co,Not Provided,5,buy,22.67,162.0
163,163,-0.0,M,-2147483648,2007-06-07,Lehman Brothers,Not Provided,1,underwt/neutral,17.87,163.0
164,164,-0.0,M,-2147483648,2008-03-10,Davenport & Co,Not Provided,5,buy,22.67,164.0
165,165,-0.0,M,-2147483648,2008-03-01,HSBC,12 month,5,overweight,20.27,165.0
166,166,-0.0,M,-2147483648,2008-02-29,D.A. Davidson & Co,18 month,5,buy,22.4,166.0
167,167,-0.0,D,-2147483648,2008-02-13,J.P. Morgan,Not Provided,1,underweight,-0.0,167.0
168,168,-0.0,D,-2147483648,2008-01-28,Goldman Sachs,12 month,1,sell/attractive,17.07,168.0
169,169,-0.0,M,-2147483648,2008-01-25,UBS,12 month,5,buy,23.47,169.0
170,170,-0.0,M,-2147483648,2007-06-07,Lehman Brothers,Not Provided,1,underwt/neutral,17.87,170.0
171,171,-0.0,N,-2147483648,2008-04-28,Lehman Brothers,12 month,1,underwt/neutral,17.87,171.0
172,172,-0.0,D,-2147483648,2008-04-14,HSBC,12 month,3,neutral,20.27,172.0
173,173,-0.0,M,-2147483648,2008-04-11,D.A. Davidson & Co,18 month,5,buy,22.4,173.0
174,174,-0.0,M,-2147483648,2008-04-09,Goldman Sachs,12 month,1,sell/attractive,16.8,174.0
175,175,-0.0,M,-2147483648,2008-03-10,Davenport & Co,Not Provided,5,buy,22.67,175.0
176,176,-0.0,D,-2147483648,2008-02-13,J.P. Morgan,Not Provided,1,underweight,-0.0,176.0
177,177,-0.0,M,-2147483648,2008-01-25,UBS,12 month,5,buy,23.47,177.0
178,178,-0.0,M,-2147483648,2008-05-08,Goldman Sachs,12 month,1,Sell/Neutral,16.8,178.0
179,179,-0.0,N,-2147483648,2008-04-28,Lehman Brothers,12 month,1,underwt/neutral,17.87,179.0
180,180,-0.0,D,-2147483648,2008-04-14,HSBC,12 month,3,neutral,20.27,180.0
181,181,-0.0,M,-2147483648,2008-04-11,D.A. Davidson & Co,18 month,5,buy,22.4,181.0
182,182,-0.0,M,-2147483648,2008-03-10,Davenport & Co,Not Provided,5,buy,22.67,182.0
183,183,-0.0,D,-2147483648,2008-02-13,J.P. Morgan,Not Provided,1,underweight,-0.0,183.0
184,184,-0.0,M,-2147483648,2008-01-25,UBS,12 month,5,buy,23.47,184.0
185,185,-0.0,M,-2147483648,2008-06-06,Lehman Brothers,12 month,1,underwt/neutral,18.67,185.0
186,186,-0.0,M,-2147483648,2008-06-06,UBS,12 month,5,buy,23.47,186.0
187,187,-0.0,M,-2147483648,2008-06-06,J.P. Morgan,Not Provided,1,underweight,-0.0,187.0
188,188,-0.0,D,-2147483648,2008-06-06,Davenport & Co,Not Provided,3,neutral,-0.0,188.0
189,189,-0.0,M,-2147483648,2008-06-05,Goldman Sachs,12 month,1,Sell/Neutral,18.4,189.0
190,190,-0.0,M,-2147483648,2008-06-05,D.A. Davidson & Co,18 month,5,buy,24.0,190.0
191,191,-0.0,D,-2147483648,2008-04-14,HSBC,12 month,3,neutral,20.27,191.0
192,192,-0.0,D,-2147483648,2008-07-30,HSBC,12 month,3,neutral,20.27,192.0
193,193,-0.0,D,-2147483648,2008-07-02,UBS,12 month,3,neutral,20.8,193.0
194,194,-0.0,M,-2147483648,2008-06-06,Lehman Brothers,12 month,1,underwt/neutral,18.67,194.0
195,195,-0.0,M,-2147483648,2008-06-06,J.P. Morgan,Not Provided,1,underweight,-0.0,195.0
196,196,-0.0,D,-2147483648,2008-06-06,Davenport & Co,Not Provided,3,neutral,-0.0,196.0
197,197,-0.0,M,-2147483648,2008-06-05,Goldman Sachs,12 month,1,Sell/Neutral,18.4,197.0
198,198,-0.0,M,-2147483648,2008-06-05,D.A. Davidson & Co,18 month,5,buy,24.0,198.0
199,199,-0.0,M,-2147483648,2008-08-28,Goldman Sachs,12 month,1,Sell/Neutral,17.87,199.0
200,200,-0.0,M,-2147483648,2008-08-28,D.A. Davidson & Co,18 month,5,buy,22.93,200.0
201,201,-0.0,M,-2147483648,2008-08-28,UBS,12 month,3,neutral,20.27,201.0
202,202,-0.0,M,-2147483648,2008-08-28,HSBC,12 month,3,neutral,20.27,202.0
203,203,-0.0,M,-2147483648,2008-08-28,Davenport & Co,Not Provided,3,neutral,-0.0,203.0
204,204,-0.0,M,-2147483648,2008-06-06,Lehman Brothers,12 month,1,underwt/neutral,18.67,204.0
205,205,-0.0,M,-2147483648,2008-06-06,J.P. Morgan,Not Provided,1,underweight,-0.0,205.0
206,206,-0.0,M,-2147483648,2008-09-03,Davenport & Co,12 month,3,neutral,15.47,206.0
207,207,-0.0,M,-2147483648,2008-08-28,Goldman Sachs,12 month,1,Sell/Neutral,17.87,207.0
208,208,-0.0,M,-2147483648,2008-08-28,D.A. Davidson & Co,18 month,5,buy,22.93,208.0
209,209,-0.0,M,-2147483648,2008-08-28,UBS,12 month,3,neutral,20.27,209.0
210,210,-0.0,M,-2147483648,2008-08-28,HSBC,12 month,3,neutral,20.27,210.0
211,211,-0.0,M,-2147483648,2008-06-06,Lehman Brothers,12 month,1,underwt/neutral,18.67,211.0
212,212,-0.0,M,-2147483648,2008-06-06,J.P. Morgan,Not Provided,1,underweight,-0.0,212.0
213,213,-0.0,M,-2147483648,2008-10-28,Goldman Sachs,12 month,1,Sell/Neutral,14.67,213.0
214,214,-0.0,M,-2147483648,2008-10-28,UBS,12 month,3,neutral,18.93,214.0
215,215,-0.0,M,-2147483648,2008-10-28,HSBC,12 month,3,neutral,19.75,215.0
216,216,-0.0,M,-2147483648,2008-10-27,J.P. Morgan,Not Provided,1,underweight,-0.0,216.0
217,217,-0.0,M,-2147483648,2008-10-16,Davenport & Co,Not Provided,3,neutral,-0.0,217.0
218,218,-0.0,M,-2147483648,2008-08-28,D.A. Davidson & Co,18 month,5,buy,22.93,218.0
219,219,-0.0,M,-2147483648,2008-11-25,HSBC,Not Provided,3,neutral,15.67,219.0
220,220,-0.0,M,-2147483648,2008-11-20,Goldman Sachs,12 month,1,Sell/Neutral,13.33,220.0
221,221,-0.0,N,-2147483648,2008-11-20,Davenport & Co,Not Provided,3,neutral,-0.0,221.0
222,222,-0.0,M,-2147483648,2008-11-13,UBS,12 month,3,neutral,16.67,222.0
223,223,-0.0,M,-2147483648,2008-10-27,J.P. Morgan,Not Provided,1,underweight,-0.0,223.0
224,224,-0.0,M,-2147483648,2008-08-28,D.A. Davidson & Co,18 month,5,buy,22.93,224.0
225,225,-0.0,M,-2147483648,2008-12-24,Davenport & Co,Not Provided,5,buy,20.0,225.0
226,226,-0.0,M,-2147483648,2008-12-08,Goldman Sachs,12 month,1,Sell/Neutral,14.0,226.0
227,227,-0.0,M,-2147483648,2008-12-05,HSBC,Not Provided,3,neutral,15.67,227.0
228,228,-0.0,M,-2147483648,2008-11-13,UBS,12 month,3,neutral,16.67,228.0
229,229,-0.0,M,-2147483648,2008-10-27,J.P. Morgan,Not Provided,1,underweight,-0.0,229.0
230,230,-0.0,M,-2147483648,2008-08-28,D.A. Davidson & Co,18 month,5,buy,22.93,230.0
231,231,-0.0,M,-2147483648,2009-01-21,HSBC,Not Provided,3,neutral,15.67,231.0
232,232,-0.0,M,-2147483648,2009-01-13,Davenport & Co,Not Provided,5,buy,20.0,232.0
233,233,-0.0,M,-2147483648,2008-12-08,Goldman Sachs,12 month,1,Sell/Neutral,14.0,233.0
234,234,-0.0,M,-2147483648,2008-11-13,UBS,12 month,3,neutral,16.67,234.0
235,235,-0.0,M,-2147483648,2008-10-27,J.P. Morgan,Not Provided,1,underweight,-0.0,235.0
236,236,-0.0,M,-2147483648,2008-08-28,D.A. Davidson & Co,18 month,5,buy,22.93,236.0
237,237,-0.0,M,-2147483648,2009-02-26,Goldman Sachs,12 month,1,Sell/Neutral,13.33,237.0
238,238,-0.0,M,-2147483648,2009-02-10,Davenport & Co,Not Provided,5,buy,20.0,238.0
239,239,-0.0,M,-2147483648,2009-02-02,J.P. Morgan,12 month,1,underweight,14.0,239.0
240,240,-0.0,M,-2147483648,2009-01-21,HSBC,Not Provided,3,neutral,15.67,240.0
241,241,-0.0,M,-2147483648,2008-11-13,UBS,12 month,3,neutral,16.67,241.0
242,242,-0.0,M,-2147483648,2008-08-28,D.A. Davidson & Co,18 month,5,buy,22.93,242.0
243,243,-0.0,M,-2147483648,2009-04-01,Goldman Sachs,12 month,1,Sell/Neutral,12.0,243.0
244,244,-0.0,M,-2147483648,2009-03-11,J.P. Morgan,9 month,1,underweight,11.17,244.0
245,245,-0.0,D,-2147483648,2009-03-11,Davenport & Co,Not Provided,3,neutral,-0.0,245.0
246,246,-0.0,M,-2147483648,2009-03-10,D.A. Davidson & Co,18 month,5,buy,16.67,246.0
247,247,-0.0,M,-2147483648,2009-03-10,UBS,Not Provided,3,neutral,13.67,247.0
248,248,-0.0,M,-2147483648,2009-03-10,HSBC,Not Provided,3,neutral,13.67,248.0
249,249,-0.0,D,-2147483648,2009-04-28,UBS,Not Provided,1,sell,13.67,249.0
250,250,-0.0,M,-2147483648,2009-04-06,J.P. Morgan,9 month,1,underweight,11.17,250.0
251,251,-0.0,M,-2147483648,2009-04-03,Davenport & Co,Not Provided,3,neutral,-0.0,251.0
252,252,-0.0,M,-2147483648,2009-04-01,Goldman Sachs,12 month,1,Sell/Neutral,12.0,252.0
253,253,-0.0,M,-2147483648,2009-03-10,D.A. Davidson & Co,18 month,5,buy,16.67,253.0
254,254,-0.0,M,-2147483648,2009-03-10,HSBC,Not Provided,3,neutral,13.67,254.0
255,255,-0.0,M,-2147483648,2009-06-01,Goldman Sachs,12 month,1,Sell/Neutral,14.33,255.0
256,256,-0.0,D,-2147483648,2009-05-08,D.A. Davidson & Co,Not Provided,3,neutral,16.67,256.0
257,257,-0.0,D,-2147483648,2009-04-28,UBS,Not Provided,1,sell,13.67,257.0
258,258,-0.0,M,-2147483648,2009-04-06,J.P. Morgan,9 month,1,underweight,11.17,258.0
259,259,-0.0,M,-2147483648,2009-04-03,Davenport & Co,Not Provided,3,neutral,-0.0,259.0
260,260,-0.0,M,-2147483648,2009-03-10,HSBC,Not Provided,3,neutral,13.67,260.0
261,261,-0.0,M,-2147483648,2009-06-15,HSBC,Not Provided,3,neutral,13.67,261.0
262,262,-0.0,M,-2147483648,2009-06-11,J.P. Morgan,6 month,1,underweight,13.33,262.0
