,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
121,-0.000000,M,-2147483648,2006-05-12,UBS,Not Provided,3,neutral 2,28.810000
122,-0.000000,M,-2147483648,2006-05-12,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
123,-0.000000,M,-2147483648,2006-05-12,Prudential Equity Group Inc,Not Provided,5,overweight,32.410000
124,-0.000000,M,-2147483648,2006-05-11,Oppenheimer & Co,Not Provided,3,neutral,29.710000
125,-0.000000,M,-2147483648,2006-03-27,J.P. Morgan,Not Provided,3,neutral,-0.000000
126,-0.000000,M,-2147483648,2006-03-16,Gleacher & Company,Not Provided,5,buy,37.810000
127,-0.000000,M,-2147483648,2006-03-16,Madison Williams,Not Provided,3,hold,-0.000000
128,-0.000000,M,-2147483648,2006-03-10,Barclays,Not Provided,5,overwt/neutral,34.210000
129,-0.000000,M,-2147483648,2005-11-11,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
130,-0.000000,M,-2147483648,2005-11-09,Bear Stearns & Co,Not Provided,3,peerperform,29.710000
131,-0.000000,D,-2147483648,2005-11-02,Buckingham Research Group,Not Provided,4,accumulate,28.810000
132,-0.000000,U,-2147483648,2005-07-18,Goldman Sachs,Not Provided,5,outperf/neutral,-0.000000
133,-0.000000,U,-2147483648,2005-06-13,Argus Research Corp,Not Provided,3,hold,-0.000000
134,-0.000000,M,-2147483648,2005-03-17,Tradition Asiel Securities Inc.,Not Provided,3,hold,25.200000
135,-0.000000,M,-2147483648,2006-06-26,Goldman Sachs,6 month,3,neutral/cautious,28.810000
136,-0.000000,M,-2147483648,2006-06-22,Bernstein,Not Provided,3,market perform,27.900000
137,-0.000000,M,-2147483648,2006-06-15,Bear Stearns & Co,Not Provided,3,peerperform,-0.000000
138,-0.000000,M,-2147483648,2006-05-31,EVA Dimensions,Not Provided,5,buy,-0.000000
139,-0.000000,M,-2147483648,2006-05-25,Janco Partners Inc,12 month,3,market perform,27.000000
140,-0.000000,M,-2147483648,2006-05-25,Cowen,Not Provided,1,underperform,-0.000000
141,-0.000000,R,-2147483648,2006-05-22,Kaufman Bros,12 month,5,buy,33.310000
142,-0.000000,D,-2147483648,2006-05-16,Morgan Stanley,Not Provided,3,Equalwt/Cautious,29.710000
143,-0.000000,R,-2147483648,2006-05-15,CRT Capital Group,Not Provided,3,Fairly Valued,-0.000000
144,-0.000000,M,-2147483648,2006-05-12,Credit Suisse,12 month,3,neutral,28.810000
145,-0.000000,M,-2147483648,2006-05-12,UBS,Not Provided,3,neutral 2,28.810000
146,-0.000000,M,-2147483648,2006-05-12,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
147,-0.000000,M,-2147483648,2006-05-12,Prudential Equity Group Inc,Not Provided,5,overweight,32.410000
148,-0.000000,M,-2147483648,2006-05-11,Oppenheimer & Co,Not Provided,3,neutral,29.710000
149,-0.000000,M,-2147483648,2006-03-27,J.P. Morgan,Not Provided,3,neutral,-0.000000
150,-0.000000,M,-2147483648,2006-03-16,Gleacher & Company,Not Provided,5,buy,37.810000
151,-0.000000,M,-2147483648,2006-03-16,Madison Williams,Not Provided,3,hold,-0.000000
152,-0.000000,M,-2147483648,2006-03-10,Barclays,Not Provided,5,overwt/neutral,34.210000
153,-0.000000,M,-2147483648,2005-11-11,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
154,-0.000000,D,-2147483648,2005-11-02,Buckingham Research Group,Not Provided,4,accumulate,28.810000
155,-0.000000,U,-2147483648,2005-06-13,Argus Research Corp,Not Provided,3,hold,-0.000000
156,-0.000000,M,-2147483648,2005-03-17,Tradition Asiel Securities Inc.,Not Provided,3,hold,25.200000
157,-0.000000,M,-2147483648,2006-07-31,UBS,Not Provided,3,neutral 2,28.810000
158,-0.000000,M,-2147483648,2006-07-24,Bernstein,Not Provided,3,market perform,27.900000
159,-0.000000,D,-2147483648,2006-07-21,Buckingham Research Group,Not Provided,1,underperform,25.200000
160,-0.000000,D,-2147483648,2006-07-06,Bear Stearns & Co,Not Provided,1,underperform,-0.000000
161,-0.000000,M,-2147483648,2006-06-26,Goldman Sachs,6 month,3,neutral/cautious,28.810000
162,-0.000000,M,-2147483648,2006-05-31,EVA Dimensions,Not Provided,5,buy,-0.000000
163,-0.000000,M,-2147483648,2006-05-25,Janco Partners Inc,12 month,3,market perform,27.000000
164,-0.000000,M,-2147483648,2006-05-25,Cowen,Not Provided,1,underperform,-0.000000
165,-0.000000,R,-2147483648,2006-05-22,Kaufman Bros,12 month,5,buy,33.310000
166,-0.000000,D,-2147483648,2006-05-16,Morgan Stanley,Not Provided,3,Equalwt/Cautious,29.710000
167,-0.000000,R,-2147483648,2006-05-15,CRT Capital Group,Not Provided,3,Fairly Valued,-0.000000
168,-0.000000,M,-2147483648,2006-05-12,Credit Suisse,12 month,3,neutral,28.810000
169,-0.000000,M,-2147483648,2006-05-12,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
170,-0.000000,M,-2147483648,2006-05-12,Prudential Equity Group Inc,Not Provided,5,overweight,32.410000
171,-0.000000,M,-2147483648,2006-05-11,Oppenheimer & Co,Not Provided,3,neutral,29.710000
172,-0.000000,M,-2147483648,2006-03-27,J.P. Morgan,Not Provided,3,neutral,-0.000000
173,-0.000000,M,-2147483648,2006-03-16,Madison Williams,Not Provided,3,hold,-0.000000
174,-0.000000,M,-2147483648,2006-03-10,Barclays,Not Provided,5,overwt/neutral,34.210000
175,-0.000000,M,-2147483648,2005-11-11,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
176,-0.000000,U,-2147483648,2005-06-13,Argus Research Corp,Not Provided,3,hold,-0.000000
177,-0.000000,M,-2147483648,2005-03-17,Tradition Asiel Securities Inc.,Not Provided,3,hold,25.200000
178,-0.000000,M,-2147483648,2006-08-28,Oppenheimer & Co,Not Provided,3,neutral,29.710000
179,-0.000000,M,-2147483648,2006-08-28,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
180,-0.000000,R,-2147483648,2006-08-18,Bernstein,Not Provided,1,underperform,27.900000
181,-0.000000,M,-2147483648,2006-08-15,EVA Dimensions,Not Provided,5,buy,-0.000000
182,-0.000000,M,-2147483648,2006-08-11,Morgan Stanley,Not Provided,3,Equalwt/Cautious,31.510000
183,-0.000000,M,-2147483648,2006-08-11,Credit Suisse,12 month,3,neutral,28.810000
184,-0.000000,R,-2147483648,2006-08-11,CRT Capital Group,Not Provided,3,Fairly Valued,-0.000000
185,-0.000000,M,-2147483648,2006-08-10,UBS,Not Provided,3,neutral 2,28.810000
186,-0.000000,R,-2147483648,2006-08-10,Kaufman Bros,12 month,5,buy,33.310000
187,-0.000000,M,-2147483648,2006-08-10,Cowen,Not Provided,1,underperform,-0.000000
188,-0.000000,M,-2147483648,2006-08-10,Prudential Equity Group Inc,Not Provided,5,overweight,32.410000
189,-0.000000,M,-2147483648,2006-08-09,Janco Partners Inc,12 month,3,market perform,27.500000
190,-0.000000,D,-2147483648,2006-07-21,Buckingham Research Group,Not Provided,1,underperform,25.200000
191,-0.000000,D,-2147483648,2006-07-06,Bear Stearns & Co,Not Provided,1,underperform,-0.000000
192,-0.000000,M,-2147483648,2006-06-26,Goldman Sachs,6 month,3,neutral/cautious,28.810000
193,-0.000000,M,-2147483648,2006-03-27,J.P. Morgan,Not Provided,3,neutral,-0.000000
194,-0.000000,M,-2147483648,2006-03-16,Madison Williams,Not Provided,3,hold,-0.000000
195,-0.000000,M,-2147483648,2006-03-10,Barclays,Not Provided,5,overwt/neutral,34.210000
196,-0.000000,M,-2147483648,2005-11-11,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
197,-0.000000,U,-2147483648,2005-06-13,Argus Research Corp,Not Provided,3,hold,-0.000000
198,-0.000000,M,-2147483648,2005-03-17,Tradition Asiel Securities Inc.,Not Provided,3,hold,25.200000
199,-0.000000,M,-2147483648,2006-09-26,Madison Williams,Not Provided,5,buy,36.010000
200,-0.000000,D,-2147483648,2006-09-15,Kaufman Bros,Not Provided,3,hold,33.310000
201,-0.000000,M,-2147483648,2006-09-15,Cowen,Not Provided,1,underperform,-0.000000
202,-0.000000,R,-2147483648,2006-09-12,Bernstein,Not Provided,1,underperform,27.900000
203,-0.000000,D,-2147483648,2006-09-09,UBS,12 month,2,reduce 2,28.810000
204,-0.000000,M,-2147483648,2006-08-28,Oppenheimer & Co,Not Provided,3,neutral,29.710000
205,-0.000000,M,-2147483648,2006-08-28,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
206,-0.000000,M,-2147483648,2006-08-15,EVA Dimensions,Not Provided,5,buy,-0.000000
207,-0.000000,M,-2147483648,2006-08-11,Morgan Stanley,Not Provided,3,Equalwt/Cautious,31.510000
208,-0.000000,M,-2147483648,2006-08-11,Credit Suisse,12 month,3,neutral,28.810000
209,-0.000000,R,-2147483648,2006-08-11,CRT Capital Group,Not Provided,3,Fairly Valued,-0.000000
210,-0.000000,M,-2147483648,2006-08-10,Prudential Equity Group Inc,Not Provided,5,overweight,32.410000
211,-0.000000,M,-2147483648,2006-08-09,Janco Partners Inc,12 month,3,market perform,27.500000
212,-0.000000,D,-2147483648,2006-07-21,Buckingham Research Group,Not Provided,1,underperform,25.200000
213,-0.000000,D,-2147483648,2006-07-06,Bear Stearns & Co,Not Provided,1,underperform,-0.000000
214,-0.000000,M,-2147483648,2006-06-26,Goldman Sachs,6 month,3,neutral/cautious,28.810000
215,-0.000000,M,-2147483648,2006-03-27,J.P. Morgan,Not Provided,3,neutral,-0.000000
216,-0.000000,M,-2147483648,2006-03-10,Barclays,Not Provided,5,overwt/neutral,34.210000
217,-0.000000,M,-2147483648,2005-11-11,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
218,-0.000000,U,-2147483648,2005-06-13,Argus Research Corp,Not Provided,3,hold,-0.000000
219,-0.000000,M,-2147483648,2005-03-17,Tradition Asiel Securities Inc.,Not Provided,3,hold,25.200000
220,-0.000000,M,-2147483648,2006-10-24,Barclays,Not Provided,5,overwt/neutral,36.910000
221,-0.000000,R,-2147483648,2006-10-23,Bernstein,Not Provided,1,underperform,27.900000
222,-0.000000,M,-2147483648,2006-10-20,Oppenheimer & Co,Not Provided,3,neutral,29.710000
223,-0.000000,M,-2147483648,2006-10-16,UBS,12 month,2,reduce 2,28.810000
224,-0.000000,M,-2147483648,2006-09-26,Madison Williams,Not Provided,5,buy,36.010000
225,-0.000000,D,-2147483648,2006-09-15,Kaufman Bros,Not Provided,3,hold,33.310000
226,-0.000000,M,-2147483648,2006-09-15,Cowen,Not Provided,1,underperform,-0.000000
227,-0.000000,M,-2147483648,2006-08-28,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
228,-0.000000,M,-2147483648,2006-08-15,EVA Dimensions,Not Provided,5,buy,-0.000000
229,-0.000000,M,-2147483648,2006-08-11,Morgan Stanley,Not Provided,3,Equalwt/Cautious,31.510000
230,-0.000000,M,-2147483648,2006-08-11,Credit Suisse,12 month,3,neutral,28.810000
231,-0.000000,R,-2147483648,2006-08-11,CRT Capital Group,Not Provided,3,Fairly Valued,-0.000000
232,-0.000000,M,-2147483648,2006-08-10,Prudential Equity Group Inc,Not Provided,5,overweight,32.410000
233,-0.000000,M,-2147483648,2006-08-09,Janco Partners Inc,12 month,3,market perform,27.500000
234,-0.000000,D,-2147483648,2006-07-21,Buckingham Research Group,Not Provided,1,underperform,25.200000
235,-0.000000,D,-2147483648,2006-07-06,Bear Stearns & Co,Not Provided,1,underperform,-0.000000
236,-0.000000,M,-2147483648,2006-06-26,Goldman Sachs,6 month,3,neutral/cautious,28.810000
237,-0.000000,M,-2147483648,2006-03-27,J.P. Morgan,Not Provided,3,neutral,-0.000000
238,-0.000000,M,-2147483648,2005-11-11,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
239,-0.000000,U,-2147483648,2005-06-13,Argus Research Corp,Not Provided,3,hold,-0.000000
240,-0.000000,M,-2147483648,2005-03-17,Tradition Asiel Securities Inc.,Not Provided,3,hold,25.200000
241,-0.000000,R,-2147483648,2006-11-28,Bernstein,Not Provided,1,underperform,27.900000
242,-0.000000,M,-2147483648,2006-11-17,Goldman Sachs,6 month,3,neutral/cautious,32.410000
243,-0.000000,M,-2147483648,2006-11-16,UBS,12 month,2,reduce 2,30.610000
244,-0.000000,M,-2147483648,2006-11-09,Kaufman Bros,Not Provided,3,hold,35.110000
245,-0.000000,M,-2147483648,2006-11-09,EVA Dimensions,Not Provided,5,buy,-0.000000
246,-0.000000,M,-2147483648,2006-11-08,Morgan Stanley,Not Provided,3,Equalwt/Cautious,36.010000
247,-0.000000,M,-2147483648,2006-11-08,Credit Suisse,12 month,3,neutral,30.610000
248,-0.000000,M,-2147483648,2006-11-08,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
249,-0.000000,M,-2147483648,2006-11-08,Madison Williams,Not Provided,5,buy,36.010000
250,-0.000000,M,-2147483648,2006-11-07,Oppenheimer & Co,Not Provided,3,neutral,29.710000
251,-0.000000,M,-2147483648,2006-11-07,Cowen,Not Provided,1,underperform,-0.000000
252,-0.000000,M,-2147483648,2006-11-07,Prudential Equity Group Inc,Not Provided,5,overweight,32.410000
253,-0.000000,M,-2147483648,2006-11-06,Janco Partners Inc,12 month,3,market perform,28.360000
254,-0.000000,M,-2147483648,2006-10-24,Barclays,Not Provided,5,overwt/neutral,36.910000
255,-0.000000,R,-2147483648,2006-08-11,CRT Capital Group,Not Provided,3,Fairly Valued,-0.000000
256,-0.000000,D,-2147483648,2006-07-21,Buckingham Research Group,Not Provided,1,underperform,25.200000
257,-0.000000,D,-2147483648,2006-07-06,Bear Stearns & Co,Not Provided,1,underperform,-0.000000
258,-0.000000,M,-2147483648,2006-03-27,J.P. Morgan,Not Provided,3,neutral,-0.000000
259,-0.000000,M,-2147483648,2005-11-11,Pacific Crest Securities,Not Provided,3,sector perform,-0.000000
260,-0.000000,U,-2147483648,2005-06-13,Argus Research Corp,Not Provided,3,hold,-0.000000
261,-0.000000,M,-2147483648,2005-03-17,Tradition Asiel Securities Inc.,Not Provided,3,hold,25.200000
262,-0.000000,M,-2147483648,2006-12-18,UBS,12 month,2,reduce 2,30.610000
263,-0.000000,M,-2147483648,2006-12-18,Oppenheimer & Co,Not Provided,3,neutral,29.710000
264,-0.000000,M,-2147483648,2006-12-13,Credit Suisse,12 month,3,neutral,31.510000
265,-0.000000,D,-2147483648,2006-12-08,Madison Williams,Not Provided,3,neutral,-0.000000
266,-0.000000,R,-2147483648,2006-12-07,Bernstein,Not Provided,1,underperform,27.900000
267,-0.000000,M,-2147483648,2006-11-17,Goldman Sachs,6 month,3,neutral/cautious,32.410000
268,-0.000000,M,-2147483648,2006-11-09,Kaufman Bros,Not Provided,3,hold,35.110000
269,-0.000000,M,-2147483648,2006-11-09,EVA Dimensions,Not Provided,5,buy,-0.000000
270,-0.000000,M,-2147483648,2006-11-08,Morgan Stanley,Not Provided,3,Equalwt/Cautious,36.010000
271,-0.000000,M,-2147483648,2006-11-08,Wells Fargo Securities,Not Provided,5,outperform,-0.000000
272,-0.000000,M,-2147483648,2006-11-07,Cowen,Not Provided,1,underperform,-0.000000
273,-0.000000,M,-2147483648,2006-11-07,Prudential Equity Group Inc,Not Provided,5,overweight,32.410000
274,-0.000000,M,-2147483648,2006-11-06,Janco Partners Inc,12 month,3,market perform,28.360000
275,-0.000000,M,-2147483648,2006-10-24,Barclays,Not Provided,5,overwt/neutral,36.910000
276,-0.000000,R,-2147483648,2006-08-11,CRT Capital Group,Not Provided,3,Fairly Valued,-0.000000
277,-0.000000,D,-2147483648,2006-07-21,Buckingham Research Group,Not Provided,1,underperform,25.200000
