,1 Year Return,Action Code,BARR,Date,Firm Name,Period,Rating,Recommendation,Target Price
26,-0.000000,M,-2147483648,2005-08-23,Lehman Brothers,Not Provided,5,overwt/positive,62.000000
27,-0.000000,M,-2147483648,2005-08-18,Edward Jones,Not Provided,5,buy,-0.000000
28,-0.000000,M,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.000000
29,-0.000000,D,-2147483648,2005-05-19,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.000000
30,-0.000000,M,-2147483648,2005-04-07,William Blair & Co,Not Provided,5,outperform,-0.000000
31,-0.000000,D,-2147483648,2004-11-18,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
32,-0.000000,D,-2147483648,2004-10-06,J.P. Morgan,Not Provided,3,neutral,-0.000000
33,-0.000000,M,-2147483648,2006-02-01,EVA Dimensions,Not Provided,3,hold,-0.000000
34,-0.000000,M,-2147483648,2006-01-11,Morgan Stanley,Not Provided,5,Overwt/Attractive,65.000000
35,-0.000000,M,-2147483648,2006-01-03,Bernstein,Not Provided,5,outperform,61.000000
36,-0.000000,R,-2147483648,2005-12-27,BMO Capital Markets,Not Provided,5,outperform,71.000000
37,-0.000000,M,-2147483648,2005-12-19,Leerink Partners LLC,Not Provided,3,market perform,-0.000000
38,-0.000000,M,-2147483648,2005-12-19,Thomas Weisel Partners,Not Provided,5,outperform,-0.000000
39,-0.000000,M,-2147483648,2005-12-15,Prudential Equity Group Inc,Not Provided,5,overweight,67.000000
40,-0.000000,M,-2147483648,2005-12-09,UBS,Not Provided,5,buy 2,75.000000
41,-0.000000,M,-2147483648,2005-12-09,Cowen,Not Provided,-2147483648,no rating system,-0.000000
42,-0.000000,M,-2147483648,2005-12-09,Collins Stewart,Not Provided,3,market perform,-0.000000
43,-0.000000,U,-2147483648,2005-12-01,Stifel,Not Provided,5,buy,60.000000
44,-0.000000,M,-2147483648,2005-11-17,CIBC World Markets,Not Provided,3,sector perform,-0.000000
45,-0.000000,M,-2147483648,2005-11-17,Stanford Group,12 month,5,buy,62.000000
46,-0.000000,M,-2147483648,2005-11-17,JMP Securities,Not Provided,5,strong buy,72.000000
47,-0.000000,M,-2147483648,2005-11-17,Lazard Capital Markets,Not Provided,5,buy,65.000000
48,-0.000000,M,-2147483648,2005-11-17,Susquehanna Financial,Not Provided,4,Positive,-0.000000
49,-0.000000,M,-2147483648,2005-11-17,Soleil Securities,Not Provided,5,buy,-0.000000
50,-0.000000,M,-2147483648,2005-11-17,Piper Jaffray,Not Provided,3,market perform,56.000000
51,-0.000000,M,-2147483648,2005-11-17,Natixis Securities Americas LLC,12 month,-2147483648,no rating system,64.000000
52,-0.000000,M,-2147483648,2005-11-14,RBC Capital Markets,Not Provided,5,outperform,60.000000
53,-0.000000,R,-2147483648,2005-11-14,Jefferies,12 month,5,buy,64.000000
54,-0.000000,M,-2147483648,2005-10-25,HSBC,24 month,3,neutral,62.000000
55,-0.000000,D,-2147483648,2005-10-20,KeyBanc Capital Markets,Not Provided,3,hold,-0.000000
56,-0.000000,R,-2147483648,2005-10-12,"Broadpoint Capital, Inc",12 month,5,strong buy,66.000000
57,-0.000000,M,-2147483648,2005-09-19,Goldman Sachs,Not Provided,5,outperf/neutral,62.000000
58,-0.000000,M,-2147483648,2005-09-08,Bear Stearns & Co,Not Provided,5,outperform,64.000000
59,-0.000000,M,-2147483648,2005-08-23,Lehman Brothers,Not Provided,5,overwt/positive,62.000000
60,-0.000000,M,-2147483648,2005-08-18,Edward Jones,Not Provided,5,buy,-0.000000
61,-0.000000,M,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.000000
62,-0.000000,D,-2147483648,2005-05-19,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.000000
63,-0.000000,M,-2147483648,2005-04-07,William Blair & Co,Not Provided,5,outperform,-0.000000
64,-0.000000,D,-2147483648,2004-11-18,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
65,-0.000000,D,-2147483648,2004-10-06,J.P. Morgan,Not Provided,3,neutral,-0.000000
66,-0.000000,R,-2147483648,2006-02-23,BMO Capital Markets,Not Provided,5,outperform,71.000000
67,-0.000000,M,-2147483648,2006-02-22,RBC Capital Markets,Not Provided,5,outperform,60.000000
68,-0.000000,M,-2147483648,2006-02-22,UBS,Not Provided,5,buy 2,75.000000
69,-0.000000,D,-2147483648,2006-02-22,Jefferies,12 month,3,hold,59.000000
70,-0.000000,M,-2147483648,2006-02-22,Bernstein,Not Provided,5,outperform,64.000000
71,-0.000000,M,-2147483648,2006-02-22,Leerink Partners LLC,Not Provided,3,market perform,-0.000000
72,-0.000000,M,-2147483648,2006-02-22,Stifel,Not Provided,5,buy,60.000000
73,-0.000000,M,-2147483648,2006-02-22,Thomas Weisel Partners,Not Provided,5,outperform,-0.000000
74,-0.000000,M,-2147483648,2006-02-22,Cowen,Not Provided,3,neutral,-0.000000
75,-0.000000,M,-2147483648,2006-02-22,Stanford Group,12 month,5,buy,62.000000
76,-0.000000,M,-2147483648,2006-02-22,JMP Securities,Not Provided,5,strong buy,72.000000
77,-0.000000,M,-2147483648,2006-02-22,Lazard Capital Markets,Not Provided,5,buy,65.000000
78,-0.000000,M,-2147483648,2006-02-22,Susquehanna Financial,Not Provided,4,Positive,-0.000000
79,-0.000000,M,-2147483648,2006-02-22,Prudential Equity Group Inc,Not Provided,5,overweight,67.000000
80,-0.000000,M,-2147483648,2006-02-22,Piper Jaffray,Not Provided,3,market perform,-0.000000
81,-0.000000,M,-2147483648,2006-02-22,Collins Stewart,Not Provided,3,market perform,-0.000000
82,-0.000000,M,-2147483648,2006-02-22,Natixis Securities Americas LLC,12 month,-2147483648,no rating system,64.000000
83,-0.000000,M,-2147483648,2006-02-01,EVA Dimensions,Not Provided,3,hold,-0.000000
84,-0.000000,M,-2147483648,2006-01-11,Morgan Stanley,Not Provided,5,Overwt/Attractive,65.000000
85,-0.000000,M,-2147483648,2005-11-17,CIBC World Markets,Not Provided,3,sector perform,-0.000000
86,-0.000000,M,-2147483648,2005-11-17,Soleil Securities,Not Provided,5,buy,-0.000000
87,-0.000000,M,-2147483648,2005-10-25,HSBC,24 month,3,neutral,62.000000
88,-0.000000,D,-2147483648,2005-10-20,KeyBanc Capital Markets,Not Provided,3,hold,-0.000000
89,-0.000000,R,-2147483648,2005-10-12,"Broadpoint Capital, Inc",12 month,5,strong buy,66.000000
90,-0.000000,M,-2147483648,2005-09-19,Goldman Sachs,Not Provided,5,outperf/neutral,62.000000
91,-0.000000,M,-2147483648,2005-09-08,Bear Stearns & Co,Not Provided,5,outperform,64.000000
92,-0.000000,M,-2147483648,2005-08-23,Lehman Brothers,Not Provided,5,overwt/positive,62.000000
93,-0.000000,M,-2147483648,2005-08-18,Edward Jones,Not Provided,5,buy,-0.000000
94,-0.000000,M,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.000000
95,-0.000000,D,-2147483648,2005-05-19,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.000000
96,-0.000000,M,-2147483648,2005-04-07,William Blair & Co,Not Provided,5,outperform,-0.000000
97,-0.000000,D,-2147483648,2004-11-18,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
98,-0.000000,D,-2147483648,2004-10-06,J.P. Morgan,Not Provided,3,neutral,-0.000000
99,-0.000000,D,-2147483648,2006-03-31,Bernstein,Not Provided,3,market perform,57.000000
100,-0.000000,M,-2147483648,2006-03-29,Leerink Partners LLC,Not Provided,3,market perform,-0.000000
101,-0.000000,M,-2147483648,2006-03-29,Thomas Weisel Partners,Not Provided,5,outperform,-0.000000
102,-0.000000,M,-2147483648,2006-03-27,Lazard Capital Markets,Not Provided,5,buy,65.000000
103,-0.000000,R,-2147483648,2006-03-22,BMO Capital Markets,Not Provided,5,outperform,71.000000
104,-0.000000,M,-2147483648,2006-03-22,HSBC,Not Provided,3,neutral,59.000000
105,-0.000000,N,-2147483648,2006-03-07,Kaufman Bros,12 month,5,buy,68.000000
106,-0.000000,M,-2147483648,2006-02-22,RBC Capital Markets,Not Provided,5,outperform,60.000000
107,-0.000000,M,-2147483648,2006-02-22,UBS,Not Provided,5,buy 2,75.000000
108,-0.000000,D,-2147483648,2006-02-22,Jefferies,12 month,3,hold,59.000000
109,-0.000000,M,-2147483648,2006-02-22,Stifel,Not Provided,5,buy,60.000000
110,-0.000000,M,-2147483648,2006-02-22,Cowen,Not Provided,3,neutral,-0.000000
111,-0.000000,M,-2147483648,2006-02-22,Stanford Group,12 month,5,buy,62.000000
112,-0.000000,M,-2147483648,2006-02-22,JMP Securities,Not Provided,5,strong buy,72.000000
113,-0.000000,M,-2147483648,2006-02-22,Prudential Equity Group Inc,Not Provided,5,overweight,67.000000
114,-0.000000,M,-2147483648,2006-02-22,Piper Jaffray,Not Provided,3,market perform,-0.000000
115,-0.000000,M,-2147483648,2006-02-22,Collins Stewart,Not Provided,3,market perform,-0.000000
116,-0.000000,M,-2147483648,2006-02-22,Natixis Securities Americas LLC,12 month,-2147483648,no rating system,64.000000
117,-0.000000,M,-2147483648,2006-02-01,EVA Dimensions,Not Provided,3,hold,-0.000000
118,-0.000000,M,-2147483648,2006-01-11,Morgan Stanley,Not Provided,5,Overwt/Attractive,65.000000
119,-0.000000,M,-2147483648,2005-11-17,CIBC World Markets,Not Provided,3,sector perform,-0.000000
120,-0.000000,M,-2147483648,2005-11-17,Soleil Securities,Not Provided,5,buy,-0.000000
121,-0.000000,D,-2147483648,2005-10-20,KeyBanc Capital Markets,Not Provided,3,hold,-0.000000
122,-0.000000,R,-2147483648,2005-10-12,"Broadpoint Capital, Inc",12 month,5,strong buy,66.000000
123,-0.000000,M,-2147483648,2005-09-19,Goldman Sachs,Not Provided,5,outperf/neutral,62.000000
124,-0.000000,M,-2147483648,2005-09-08,Bear Stearns & Co,Not Provided,5,outperform,64.000000
125,-0.000000,M,-2147483648,2005-08-23,Lehman Brothers,Not Provided,5,overwt/positive,62.000000
126,-0.000000,M,-2147483648,2005-08-18,Edward Jones,Not Provided,5,buy,-0.000000
127,-0.000000,M,-2147483648,2005-08-09,"Ameriprise Advisor Services, Inc",Not Provided,5,buy,-0.000000
128,-0.000000,D,-2147483648,2005-05-19,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.000000
129,-0.000000,M,-2147483648,2005-04-07,William Blair & Co,Not Provided,5,outperform,-0.000000
130,-0.000000,D,-2147483648,2004-11-18,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
131,-0.000000,D,-2147483648,2004-10-06,J.P. Morgan,Not Provided,3,neutral,-0.000000
132,-0.000000,R,-2147483648,2006-05-01,BMO Capital Markets,Not Provided,5,outperform,62.000000
133,-0.000000,M,-2147483648,2006-05-01,Lazard Capital Markets,Not Provided,5,buy,62.000000
134,-0.000000,M,-2147483648,2006-05-01,EVA Dimensions,Not Provided,3,hold,-0.000000
135,-0.000000,M,-2147483648,2006-04-25,HSBC,Not Provided,3,neutral,56.000000
136,-0.000000,M,-2147483648,2006-04-21,Bernstein,Not Provided,3,market perform,57.000000
137,-0.000000,M,-2147483648,2006-04-17,Thomas Weisel Partners,Not Provided,5,outperform,-0.000000
138,-0.000000,M,-2147483648,2006-04-12,JMP Securities,Not Provided,4,market outperform,61.000000
139,-0.000000,M,-2147483648,2006-04-06,Leerink Partners LLC,Not Provided,3,market perform,-0.000000
140,-0.000000,M,-2147483648,2006-04-05,Lehman Brothers,Not Provided,5,overwt/positive,58.000000
141,-0.000000,M,-2147483648,2006-04-05,UBS,Not Provided,5,buy 2,70.000000
142,-0.000000,M,-2147483648,2006-04-05,Natixis Securities Americas LLC,12 month,-2147483648,no rating system,64.000000
143,-0.000000,U,-2147483648,2006-04-03,Cowen,Not Provided,5,outperform,-0.000000
144,-0.000000,N,-2147483648,2006-03-07,Kaufman Bros,12 month,5,buy,68.000000
145,-0.000000,M,-2147483648,2006-02-22,RBC Capital Markets,Not Provided,5,outperform,60.000000
146,-0.000000,D,-2147483648,2006-02-22,Jefferies,12 month,3,hold,59.000000
147,-0.000000,M,-2147483648,2006-02-22,Stifel,Not Provided,5,buy,60.000000
148,-0.000000,M,-2147483648,2006-02-22,Stanford Group,12 month,5,buy,62.000000
149,-0.000000,M,-2147483648,2006-02-22,Prudential Equity Group Inc,Not Provided,5,overweight,67.000000
150,-0.000000,M,-2147483648,2006-02-22,Piper Jaffray,Not Provided,3,market perform,-0.000000
151,-0.000000,M,-2147483648,2006-02-22,Collins Stewart,Not Provided,3,market perform,-0.000000
152,-0.000000,M,-2147483648,2006-01-11,Morgan Stanley,Not Provided,5,Overwt/Attractive,65.000000
153,-0.000000,M,-2147483648,2005-11-17,CIBC World Markets,Not Provided,3,sector perform,-0.000000
154,-0.000000,M,-2147483648,2005-11-17,Soleil Securities,Not Provided,5,buy,-0.000000
155,-0.000000,D,-2147483648,2005-10-20,KeyBanc Capital Markets,Not Provided,3,hold,-0.000000
156,-0.000000,R,-2147483648,2005-10-12,"Broadpoint Capital, Inc",12 month,5,strong buy,66.000000
157,-0.000000,M,-2147483648,2005-09-19,Goldman Sachs,Not Provided,5,outperf/neutral,62.000000
158,-0.000000,M,-2147483648,2005-09-08,Bear Stearns & Co,Not Provided,5,outperform,64.000000
159,-0.000000,M,-2147483648,2005-08-18,Edward Jones,Not Provided,5,buy,-0.000000
160,-0.000000,D,-2147483648,2005-05-19,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.000000
161,-0.000000,M,-2147483648,2005-04-07,William Blair & Co,Not Provided,5,outperform,-0.000000
162,-0.000000,D,-2147483648,2004-11-18,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
163,-0.000000,D,-2147483648,2004-10-06,J.P. Morgan,Not Provided,3,neutral,-0.000000
164,-0.000000,M,-2147483648,2006-05-30,Bernstein,Not Provided,3,market perform,57.000000
165,-0.000000,M,-2147483648,2006-05-24,BMO Capital Markets,Not Provided,5,outperform,62.000000
166,-0.000000,M,-2147483648,2006-05-24,RBC Capital Markets,Not Provided,5,outperform,60.000000
167,-0.000000,M,-2147483648,2006-05-24,UBS,Not Provided,5,buy 2,70.000000
168,-0.000000,M,-2147483648,2006-05-24,J.P. Morgan,Not Provided,3,neutral,-0.000000
169,-0.000000,R,-2147483648,2006-05-24,Jefferies,12 month,3,hold,59.000000
170,-0.000000,M,-2147483648,2006-05-24,Leerink Partners LLC,Not Provided,3,market perform,51.000000
171,-0.000000,M,-2147483648,2006-05-24,Stifel,Not Provided,5,buy,60.000000
172,-0.000000,M,-2147483648,2006-05-24,Cowen,Not Provided,5,outperform,-0.000000
173,-0.000000,M,-2147483648,2006-05-24,Stanford Group,12 month,5,buy,62.000000
174,-0.000000,M,-2147483648,2006-05-24,JMP Securities,Not Provided,4,market outperform,61.000000
175,-0.000000,M,-2147483648,2006-05-24,Lazard Capital Markets,Not Provided,5,buy,62.000000
176,-0.000000,M,-2147483648,2006-05-24,Soleil Securities,Not Provided,5,buy,65.000000
177,-0.000000,M,-2147483648,2006-05-24,Piper Jaffray,Not Provided,3,market perform,53.000000
178,-0.000000,M,-2147483648,2006-05-24,Collins Stewart,Not Provided,3,market perform,-0.000000
179,-0.000000,M,-2147483648,2006-05-24,Natixis Securities Americas LLC,12 month,-2147483648,no rating system,62.000000
180,-0.000000,M,-2147483648,2006-05-23,HSBC,Not Provided,3,neutral,56.000000
181,-0.000000,M,-2147483648,2006-05-23,Prudential Equity Group Inc,Not Provided,5,overweight,67.000000
182,-0.000000,M,-2147483648,2006-05-22,Kaufman Bros,12 month,5,buy,68.000000
183,-0.000000,M,-2147483648,2006-05-22,Thomas Weisel Partners,Not Provided,5,outperform,-0.000000
184,-0.000000,M,-2147483648,2006-05-01,EVA Dimensions,Not Provided,3,hold,-0.000000
185,-0.000000,M,-2147483648,2006-04-05,Lehman Brothers,Not Provided,5,overwt/positive,58.000000
186,-0.000000,M,-2147483648,2006-01-11,Morgan Stanley,Not Provided,5,Overwt/Attractive,65.000000
187,-0.000000,M,-2147483648,2005-11-17,CIBC World Markets,Not Provided,3,sector perform,-0.000000
188,-0.000000,D,-2147483648,2005-10-20,KeyBanc Capital Markets,Not Provided,3,hold,-0.000000
189,-0.000000,R,-2147483648,2005-10-12,"Broadpoint Capital, Inc",12 month,5,strong buy,66.000000
190,-0.000000,M,-2147483648,2005-09-19,Goldman Sachs,Not Provided,5,outperf/neutral,62.000000
191,-0.000000,M,-2147483648,2005-09-08,Bear Stearns & Co,Not Provided,5,outperform,64.000000
192,-0.000000,M,-2147483648,2005-08-18,Edward Jones,Not Provided,5,buy,-0.000000
193,-0.000000,D,-2147483648,2005-05-19,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.000000
194,-0.000000,M,-2147483648,2005-04-07,William Blair & Co,Not Provided,5,outperform,-0.000000
195,-0.000000,D,-2147483648,2004-11-18,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
196,-0.000000,M,-2147483648,2006-06-29,HSBC,Not Provided,3,neutral,55.000000
197,-0.000000,M,-2147483648,2006-06-29,Cowen,Not Provided,5,outperform,-0.000000
198,-0.000000,N,-2147483648,2006-06-28,Rodman & Renshaw,Not Provided,4,market outperform,57.000000
199,-0.000000,M,-2147483648,2006-06-26,Goldman Sachs,Not Provided,5,outperf/neutral,61.000000
200,-0.000000,M,-2147483648,2006-06-26,Thomas Weisel Partners,Not Provided,5,outperform,-0.000000
201,-0.000000,M,-2147483648,2006-06-22,J.P. Morgan,Not Provided,3,neutral,-0.000000
202,-0.000000,M,-2147483648,2006-06-16,BMO Capital Markets,Not Provided,5,outperform,62.000000
203,-0.000000,M,-2147483648,2006-06-13,Kaufman Bros,12 month,5,buy,68.000000
204,-0.000000,M,-2147483648,2006-06-13,Bernstein,Not Provided,3,market perform,55.000000
205,-0.000000,M,-2147483648,2006-06-09,Leerink Partners LLC,Not Provided,3,market perform,51.000000
206,-0.000000,N,-2147483648,2006-06-08,ThinkEquity LLC,Not Provided,1,source of funds,49.000000
207,-0.000000,N,-2147483648,2006-06-05,Needham & Co,12 month,5,buy,58.000000
208,-0.000000,M,-2147483648,2006-06-05,Prudential Equity Group Inc,Not Provided,5,overweight,57.000000
209,-0.000000,M,-2147483648,2006-05-24,RBC Capital Markets,Not Provided,5,outperform,60.000000
210,-0.000000,M,-2147483648,2006-05-24,UBS,Not Provided,5,buy 2,70.000000
211,-0.000000,R,-2147483648,2006-05-24,Jefferies,12 month,3,hold,59.000000
212,-0.000000,M,-2147483648,2006-05-24,Stifel,Not Provided,5,buy,60.000000
213,-0.000000,M,-2147483648,2006-05-24,Stanford Group,12 month,5,buy,62.000000
214,-0.000000,M,-2147483648,2006-05-24,JMP Securities,Not Provided,4,market outperform,61.000000
215,-0.000000,M,-2147483648,2006-05-24,Lazard Capital Markets,Not Provided,5,buy,62.000000
216,-0.000000,M,-2147483648,2006-05-24,Soleil Securities,Not Provided,5,buy,65.000000
217,-0.000000,M,-2147483648,2006-05-24,Piper Jaffray,Not Provided,3,market perform,53.000000
218,-0.000000,M,-2147483648,2006-05-24,Collins Stewart,Not Provided,3,market perform,-0.000000
219,-0.000000,M,-2147483648,2006-05-24,Natixis Securities Americas LLC,12 month,-2147483648,no rating system,62.000000
220,-0.000000,M,-2147483648,2006-05-01,EVA Dimensions,Not Provided,3,hold,-0.000000
221,-0.000000,M,-2147483648,2006-04-05,Lehman Brothers,Not Provided,5,overwt/positive,58.000000
222,-0.000000,M,-2147483648,2006-01-11,Morgan Stanley,Not Provided,5,Overwt/Attractive,65.000000
223,-0.000000,M,-2147483648,2005-11-17,CIBC World Markets,Not Provided,3,sector perform,-0.000000
224,-0.000000,D,-2147483648,2005-10-20,KeyBanc Capital Markets,Not Provided,3,hold,-0.000000
225,-0.000000,R,-2147483648,2005-10-12,"Broadpoint Capital, Inc",12 month,5,strong buy,66.000000
226,-0.000000,M,-2147483648,2005-09-08,Bear Stearns & Co,Not Provided,5,outperform,64.000000
227,-0.000000,M,-2147483648,2005-08-18,Edward Jones,Not Provided,5,buy,-0.000000
228,-0.000000,D,-2147483648,2005-05-19,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.000000
229,-0.000000,M,-2147483648,2005-04-07,William Blair & Co,Not Provided,5,outperform,-0.000000
230,-0.000000,D,-2147483648,2004-11-18,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
231,-0.000000,M,-2147483648,2006-07-24,Bernstein,Not Provided,3,market perform,57.000000
232,-0.000000,R,-2147483648,2006-07-20,"Broadpoint Capital, Inc",12 month,5,strong buy,63.000000
233,-0.000000,M,-2147483648,2006-07-19,Stifel,Not Provided,5,buy,60.000000
234,-0.000000,M,-2147483648,2006-07-18,UBS,Not Provided,5,buy 2,70.000000
235,-0.000000,M,-2147483648,2006-07-18,Leerink Partners LLC,Not Provided,3,market perform,51.000000
236,-0.000000,M,-2147483648,2006-07-17,BMO Capital Markets,Not Provided,3,market perform,54.000000
237,-0.000000,M,-2147483648,2006-07-14,Kaufman Bros,12 month,5,buy,62.000000
238,-0.000000,M,-2147483648,2006-07-14,Cowen,Not Provided,5,outperform,-0.000000
239,-0.000000,M,-2147483648,2006-07-12,ThinkEquity LLC,Not Provided,1,source of funds,49.000000
240,-0.000000,M,-2147483648,2006-07-10,Thomas Weisel Partners,Not Provided,5,outperform,-0.000000
241,-0.000000,M,-2147483648,2006-07-05,JMP Securities,Not Provided,4,market outperform,61.000000
242,-0.000000,M,-2147483648,2006-07-03,EVA Dimensions,Not Provided,3,hold,-0.000000
243,-0.000000,M,-2147483648,2006-06-29,HSBC,Not Provided,3,neutral,55.000000
244,-0.000000,N,-2147483648,2006-06-28,Rodman & Renshaw,Not Provided,4,market outperform,57.000000
245,-0.000000,M,-2147483648,2006-06-26,Goldman Sachs,Not Provided,5,outperf/neutral,61.000000
246,-0.000000,M,-2147483648,2006-06-22,J.P. Morgan,Not Provided,3,neutral,-0.000000
247,-0.000000,N,-2147483648,2006-06-05,Needham & Co,12 month,5,buy,58.000000
248,-0.000000,M,-2147483648,2006-06-05,Prudential Equity Group Inc,Not Provided,5,overweight,57.000000
249,-0.000000,M,-2147483648,2006-05-24,RBC Capital Markets,Not Provided,5,outperform,60.000000
250,-0.000000,R,-2147483648,2006-05-24,Jefferies,12 month,3,hold,59.000000
251,-0.000000,M,-2147483648,2006-05-24,Lazard Capital Markets,Not Provided,5,buy,62.000000
252,-0.000000,M,-2147483648,2006-05-24,Soleil Securities,Not Provided,5,buy,65.000000
253,-0.000000,M,-2147483648,2006-05-24,Piper Jaffray,Not Provided,3,market perform,53.000000
254,-0.000000,M,-2147483648,2006-05-24,Collins Stewart,Not Provided,3,market perform,-0.000000
255,-0.000000,M,-2147483648,2006-05-24,Natixis Securities Americas LLC,12 month,-2147483648,no rating system,62.000000
256,-0.000000,M,-2147483648,2006-04-05,Lehman Brothers,Not Provided,5,overwt/positive,58.000000
257,-0.000000,M,-2147483648,2006-01-11,Morgan Stanley,Not Provided,5,Overwt/Attractive,65.000000
258,-0.000000,M,-2147483648,2005-11-17,CIBC World Markets,Not Provided,3,sector perform,-0.000000
259,-0.000000,D,-2147483648,2005-10-20,KeyBanc Capital Markets,Not Provided,3,hold,-0.000000
260,-0.000000,M,-2147483648,2005-09-08,Bear Stearns & Co,Not Provided,5,outperform,64.000000
261,-0.000000,M,-2147483648,2005-08-18,Edward Jones,Not Provided,5,buy,-0.000000
262,-0.000000,D,-2147483648,2005-05-19,FTN Equity Capital Markets Corp.,Not Provided,3,neutral,-0.000000
263,-0.000000,M,-2147483648,2005-04-07,William Blair & Co,Not Provided,5,outperform,-0.000000
264,-0.000000,D,-2147483648,2004-11-18,A.G. Edwards & Sons Inc,Not Provided,3,hold,-0.000000
265,-0.000000,M,-2147483648,2006-09-01,Rodman & Renshaw,Not Provided,4,market outperform,57.000000
266,-0.000000,M,-2147483648,2006-08-23,BMO Capital Markets,Not Provided,3,market perform,50.000000
267,-0.000000,M,-2147483648,2006-08-23,Goldman Sachs,Not Provided,3,neutral/neutral,50.000000
268,-0.000000,M,-2147483648,2006-08-23,RBC Capital Markets,Not Provided,5,outperform,54.000000
269,-0.000000,M,-2147483648,2006-08-23,UBS,Not Provided,5,buy 2,64.000000
270,-0.000000,M,-2147483648,2006-08-23,"Broadpoint Capital, Inc",Not Provided,5,buy,55.000000
271,-0.000000,M,-2147483648,2006-08-23,J.P. Morgan,Not Provided,3,neutral,-0.000000
272,-0.000000,M,-2147483648,2006-08-23,Kaufman Bros,12 month,5,buy,62.000000
273,-0.000000,M,-2147483648,2006-08-23,Needham & Co,12 month,5,buy,54.000000
274,-0.000000,M,-2147483648,2006-08-23,Leerink Partners LLC,Not Provided,3,market perform,47.000000
275,-0.000000,M,-2147483648,2006-08-23,Stifel,Not Provided,5,buy,56.000000
276,-0.000000,U,-2147483648,2006-08-23,ThinkEquity LLC,Not Provided,4,accumulate,50.000000
277,-0.000000,M,-2147483648,2006-08-23,Thomas Weisel Partners,Not Provided,5,outperform,-0.000000
